mouse,cell_type,tissue,n_ctl,n_stz,cell_log2FC,pct_STZ,pct_Control,cell_p,cell_BH,pb_logFC,pb_P,pb_FDR,human,human_logFC,human_P,human_DE,cell_concordant,pb_concordant
Fbp2,LoH,kidney,32,131,-0.63706927571551,0.015,0.062,0.132504783457181,0.27827461485863,,,,FBP2,-0.0184269849428555,0.801721741437421,FALSE,FALSE,FALSE
Rps6kb1,LoH,kidney,32,131,-0.144511050766822,0.16,0.281,0.137093059730458,0.27827461485863,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Sirt1,LoH,kidney,32,131,-0.83983925285643,0.115,0.188,0.138663683024595,0.27827461485863,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Prkaa2,LoH,kidney,32,131,1.43834840949542,0.198,0.094,0.139137307429315,0.27827461485863,,,,PRKAA2,0.2883315494399,0.0174833628632484,TRUE,FALSE,FALSE
Hmgcr,LoH,kidney,32,131,0.151077096714474,0.092,0.188,0.147791965197398,0.288546217766348,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Eif4ebp1,LoH,kidney,32,131,-0.800908270258162,0.099,0.188,0.157578548975909,0.300498628279641,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Foxo1,LoH,kidney,32,131,-0.825136164529679,0.053,0.094,0.162147619293423,0.302184199592288,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Stradb,LoH,kidney,32,131,-0.403147577489821,0.099,0.188,0.209182387966357,0.373596889848168,,,,STRADB,,,FALSE,FALSE,FALSE
Ppp2r3a,LoH,kidney,32,131,-0.440562859010189,0.176,0.281,0.215698047311381,0.373596889848168,,,,PPP2R3A,-0.0812689650985154,0.428087382487469,FALSE,FALSE,FALSE
Ppp2r5e,LoH,kidney,32,131,-0.423938014529773,0.191,0.312,0.216381396937978,0.373596889848168,,,,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Igf1r,LoH,kidney,32,131,-0.318750325077259,0.374,0.531,0.21879113996467,0.373596889848168,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Rptor,LoH,kidney,32,131,-0.518440287109006,0.084,0.156,0.223246921982442,0.373596889848168,,,,RPTOR,,,FALSE,FALSE,FALSE
Srebf1,LoH,kidney,32,131,-0.579098722155941,0.061,0.125,0.243104778375328,0.398691836535538,,,,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
Prkab2,LoH,kidney,32,131,-1.22984602564854,0.023,0.062,0.254342474088402,0.403717398600517,,,,PRKAB2,-0.164901188264764,0.0594438901536121,FALSE,FALSE,FALSE
Ppargc1a,LoH,kidney,32,131,1.81101754617116,0.13,0.062,0.256015911307645,0.403717398600517,,,,PPARGC1A,-0.612471761557638,0.000603487342297342,TRUE,FALSE,FALSE
Ulk1,LoH,kidney,32,131,-0.101091016982914,0.168,0.281,0.266339136108721,0.404515271795644,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Ccnd1,LoH,kidney,32,131,0.643927729210509,0.214,0.375,0.266388105816644,0.404515271795644,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Foxo3,LoH,kidney,32,131,-0.212069517878605,0.107,0.188,0.276312111146152,0.411956238436081,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Rab2a,LoH,kidney,32,131,0.278188407785092,0.466,0.719,0.298127281988194,0.429443028780236,,,,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Mtor,LoH,kidney,32,131,-0.144770999844133,0.092,0.156,0.298515276103335,0.429443028780236,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Ppp2cb,LoH,kidney,32,131,-0.347118056216111,0.168,0.25,0.306272502766247,0.433005952186762,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Ppp2ca,LoH,kidney,32,131,-0.0931122735192062,0.496,0.688,0.319228608598271,0.443673659407767,,,,PPP2CA,,,FALSE,FALSE,FALSE
Camkk2,LoH,kidney,32,131,1.23557461639633,0.046,0.062,0.33679393635155,0.460285046347118,,,,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Irs2,LoH,kidney,32,131,0.748303290097389,0.183,0.281,0.347003918965482,0.466464284510976,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Ppp2r5b,LoH,kidney,32,131,0.432372904574174,0.092,0.156,0.360923001460387,0.477349776125028,,,,PPP2R5B,0.137412769860998,0.0300031487878973,TRUE,FALSE,FALSE
Rheb,LoH,kidney,32,131,0.108091791286605,0.427,0.625,0.392425517951838,0.510776070984933,,,,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Ppp2r5a,LoH,kidney,32,131,0.212786369909922,0.412,0.594,0.412446728702203,0.52351514619576,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Rps6kb2,LoH,kidney,32,131,0.815068964482294,0.107,0.062,0.414981518325907,0.52351514619576,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Rab11b,LoH,kidney,32,131,-0.0827330408527734,0.351,0.469,0.493129237749573,0.612675719628258,,,,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Ppp2r5d,LoH,kidney,32,131,-0.949372560636981,0.038,0.062,0.540178928202777,0.661114509143697,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Tbc1d1,LoH,kidney,32,131,0.260266814388328,0.038,0.062,0.564033793524052,0.680158398073121,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
G6pc3,LoH,kidney,32,131,-0.456636259828863,0.115,0.156,0.600326381789087,0.704628447934456,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Pik3ca,LoH,kidney,32,131,0.481077472322006,0.183,0.25,0.61492815542436,0.704628447934456,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Ppp2r1b,LoH,kidney,32,131,-0.0681531480174089,0.069,0.094,0.615040683111043,0.704628447934456,,,,PPP2R1B,-0.0326247135429388,0.79265448609177,FALSE,FALSE,FALSE
Crtc2,LoH,kidney,32,131,0.153307018290932,0.092,0.125,0.618698149405864,0.704628447934456,,,,CRTC2,,,FALSE,FALSE,FALSE
Creb1,LoH,kidney,32,131,0.7080204759658,0.115,0.156,0.678729951614445,0.762408986744993,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Creb5,LoH,kidney,32,131,0.0644671581454013,0.031,0.062,0.708493386876587,0.78508726653892,,,,CREB5,-0.0557779584602364,0.459938075024634,FALSE,FALSE,FALSE
Rab14,LoH,kidney,32,131,0.284241056302004,0.588,0.719,0.730978407637332,0.799203059016817,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Ppp2r5c,LoH,kidney,32,131,0.578146608909958,0.229,0.219,0.771461251132184,0.832366086747883,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Ppp2r2d,LoH,kidney,32,131,1.16691974674657,0.176,0.219,0.792763992331974,0.844242173652232,,,,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Akt1,LoH,kidney,32,131,0.595594169096769,0.122,0.125,0.854784625863989,0.898619734882656,,,,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Adipor2,LoH,kidney,32,131,0.13431103043816,0.115,0.125,0.877848661955887,0.910344353123737,,,,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Eef2,LoH,kidney,32,131,0.0759166486501814,0.763,0.875,0.888140832315841,0.910344353123737,,,,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Pik3cb,LoH,kidney,32,131,-0.277150619383293,0.069,0.062,0.919647073090338,0.931000740659355,,,,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Tsc1,LoH,kidney,32,131,0.793891761401843,0.084,0.094,0.993352407992169,0.993352407992169,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Cd36,Macrophage,kidney,90,817,-0.581106991893081,0.174,0.478,6.36466691942195e-09,4.07338682843005e-07,,,,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Rheb,Macrophage,kidney,90,817,-0.44074883387947,0.186,0.433,2.21870635434614e-06,7.09986033390764e-05,,,,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Stk11,Macrophage,kidney,90,817,-0.621071317000295,0.111,0.289,1.09423600563626e-05,0.000233437014535734,,,,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Ppp2r3c,Macrophage,kidney,90,817,-1.20762480138703,0.047,0.156,4.2045933047945e-05,0.00067273492876712,,,,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Irs2,Macrophage,kidney,90,817,-0.807069325229558,0.102,0.244,0.000174775218395222,0.00223712279545884,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,TRUE,FALSE
Pfkp,Macrophage,kidney,90,817,-0.73445267592891,0.078,0.2,0.000339176163586279,0.00361787907825364,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Cpt1a,Macrophage,kidney,90,817,-0.565188510412852,0.056,0.156,0.000582454794251389,0.0053253009760127,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Ppp2r2a,Macrophage,kidney,90,817,-0.51202291512934,0.146,0.289,0.00169215783240977,0.0135372626592782,,,,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Pfkl,Macrophage,kidney,90,817,-0.343502503945143,0.049,0.133,0.00294330395280645,0.0209301614421792,,,,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Map3k7,Macrophage,kidney,90,817,-1.12946067248395,0.035,0.1,0.00427307358089745,0.0273476709177437,,,,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Rab2a,Macrophage,kidney,90,817,-0.0459509725010183,0.274,0.478,0.00472304364681255,0.0274795266723639,,,,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Crtc2,Macrophage,kidney,90,817,-0.325539532428409,0.035,0.1,0.00517073246086189,0.0275772397912634,,,,CRTC2,,,FALSE,FALSE,FALSE
Strada,Macrophage,kidney,90,817,-0.956707887759164,0.029,0.089,0.00588108225089339,0.0284047834564107,,,,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
Rps6kb1,Macrophage,kidney,90,817,-0.251311423331796,0.076,0.167,0.00621354638108984,0.0284047834564107,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Ppp2ca,Macrophage,kidney,90,817,0.0522204335845648,0.209,0.367,0.0107432895167777,0.0458380352715849,,,,PPP2CA,,,FALSE,FALSE,FALSE
Camkk2,Macrophage,kidney,90,817,-1.13300282550317,0.049,0.111,0.0195610748371668,0.0782442993486672,,,,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Tsc1,Macrophage,kidney,90,817,-0.182136617646023,0.037,0.089,0.0226323595941038,0.0852041772954497,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Mtor,Macrophage,kidney,90,817,-1.05894327905507,0.045,0.1,0.0274564916321691,0.0976230813588233,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Ppp2r2d,Macrophage,kidney,90,817,-0.396645716949782,0.097,0.167,0.0297108514592908,0.100078657547085,,,,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Creb5,Macrophage,kidney,90,817,0.0669762405688648,0.261,0.411,0.0405596837427978,0.129790987976953,,,,CREB5,-0.0557779584602364,0.459938075024634,FALSE,FALSE,FALSE
Pdpk1,Macrophage,kidney,90,817,0.0138161019445688,0.069,0.133,0.0443223037475328,0.134107547454795,,,,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Eef2k,Macrophage,kidney,90,817,-0.339489603197425,0.034,0.078,0.0490764426449669,0.134107547454795,,,,EEF2K,,,FALSE,FALSE,FALSE
Akt3,Macrophage,kidney,90,817,0.340446663927391,0.034,0.078,0.0501088277085649,0.134107547454795,,,,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Ppp2r1a,Macrophage,kidney,90,817,0.000220762295855881,0.103,0.178,0.0502903302955483,0.134107547454795,,,,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Rptor,Macrophage,kidney,90,817,-0.774540308855605,0.058,0.111,0.0531593937036093,0.13608804788124,,,,RPTOR,,,FALSE,FALSE,FALSE
G6pc3,Macrophage,kidney,90,817,-0.545037379943367,0.035,0.078,0.0563561342655169,0.138722792038195,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Pik3cd,Macrophage,kidney,90,817,-0.190825589375717,0.121,0.2,0.0676373798941964,0.156332436691433,,,,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Rab11b,Macrophage,kidney,90,817,0.227965841820209,0.177,0.289,0.0689122011882618,0.156332436691433,,,,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Tbc1d1,Macrophage,kidney,90,817,-0.122091032507243,0.131,0.211,0.0708381353758056,0.156332436691433,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Eif4ebp1,Macrophage,kidney,90,817,0.141066227469053,0.126,0.2,0.0975411085416514,0.207807348296539,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Ppp2cb,Macrophage,kidney,90,817,-0.352623403746574,0.039,0.078,0.100656684331136,0.207807348296539,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Hmgcr,Macrophage,kidney,90,817,-0.0814486071675353,0.071,0.122,0.106529882693249,0.213059765386499,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Pik3r1,Macrophage,kidney,90,817,0.0666237217349165,0.212,0.3,0.111637493402998,0.216509078114906,,,,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Foxo3,Macrophage,kidney,90,817,0.195248939772086,0.083,0.133,0.144875765100796,0.272707322542675,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Creb1,Macrophage,kidney,90,817,0.576051418769578,0.122,0.189,0.151785697852395,0.277550990358665,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Elavl1,Macrophage,kidney,90,817,0.741152402786133,0.121,0.189,0.165862927615972,0.284546478459916,,,,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Rab14,Macrophage,kidney,90,817,0.170204726817536,0.42,0.6,0.168983360102598,0.284546478459916,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Cab39l,Macrophage,kidney,90,817,0.637757614776123,0.059,0.1,0.171406789477138,0.284546478459916,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Ppp2r5a,Macrophage,kidney,90,817,0.278803990077079,0.126,0.189,0.173395510311511,0.284546478459916,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Adipor1,Macrophage,kidney,90,817,0.54204245165709,0.204,0.3,0.186859420643386,0.298975073029417,,,,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Akt2,Macrophage,kidney,90,817,-0.0631043764370907,0.062,0.1,0.199261222398974,0.311041908134984,,,,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Akt1,Macrophage,kidney,90,817,0.416877645121672,0.14,0.189,0.224940510921561,0.332969049742298,,,,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Pfkfb3,Macrophage,kidney,90,817,0.109741780751305,0.088,0.133,0.226442823423916,0.332969049742298,,,,PFKFB3,-0.655569796012921,0.000127446028528339,TRUE,FALSE,FALSE
Creb3,Macrophage,kidney,90,817,-0.473092901625758,0.065,0.1,0.22891622169783,0.332969049742298,,,,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Pck2,Macrophage,kidney,90,817,0.373818415500804,0.089,0.122,0.238244499616551,0.338836621676873,,,,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Cab39,Macrophage,kidney,90,817,0.229328318461897,0.126,0.178,0.257857379712098,0.358758093512485,,,,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Ccnd1,Macrophage,kidney,90,817,0.290167753509266,0.328,0.444,0.299129051237084,0.402364409650089,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Prkab1,Macrophage,kidney,90,817,0.240001919950501,0.033,0.056,0.301773307237567,0.402364409650089,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Srebf1,Macrophage,kidney,90,817,-0.919044871936228,0.033,0.056,0.318042432427708,0.415402360721904,,,,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
Pfkfb4,Macrophage,kidney,90,817,-0.0524181617467554,0.142,0.189,0.330585310347215,0.423149197244435,,,,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Rab8a,Macrophage,kidney,90,817,0.0803831659043137,0.174,0.222,0.374559908669192,0.470035963820163,,,,RAB8A,,,FALSE,FALSE,FALSE
Pik3ca,Macrophage,kidney,90,817,-0.319152468607077,0.053,0.078,0.387926881063474,0.477448469001199,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Ppp2r5c,Macrophage,kidney,90,817,0.776699165296549,0.18,0.244,0.401686776948209,0.485055730654442,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Adipor2,Macrophage,kidney,90,817,0.419277051740226,0.108,0.133,0.568959058223871,0.667191348673236,,,,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Prkag1,Macrophage,kidney,90,817,-0.17719569807209,0.078,0.1,0.573367565266062,0.667191348673236,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Lipe,Macrophage,kidney,90,817,0.942664533362536,0.061,0.078,0.610765545121938,0.698017765853643,,,,LIPE,0.0340270585471342,0.616554915631368,FALSE,FALSE,FALSE
Pparg,Macrophage,kidney,90,817,0.438727902095288,0.082,0.1,0.627813708679731,0.704913637815838,,,,PPARG,0.14873252430513,0.210592958883288,FALSE,FALSE,FALSE
Pik3cb,Macrophage,kidney,90,817,1.18792203173265,0.084,0.1,0.800726659720468,0.869500595723092,,,,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Ppp2r5e,Macrophage,kidney,90,817,1.10127389115213,0.091,0.089,0.801570861682225,0.869500595723092,,,,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Foxo1,Macrophage,kidney,90,817,0.831972533242773,0.048,0.056,0.834883446670204,0.890542343114884,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Rab10,Macrophage,kidney,90,817,0.623180880684789,0.237,0.278,0.879676718069542,0.922444454321129,,,,RAB10,,,FALSE,FALSE,FALSE
Eef2,Macrophage,kidney,90,817,0.108842990138021,0.673,0.8,0.893618065123594,0.922444454321129,,,,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Igf1,Macrophage,kidney,90,817,0.515857457633663,0.166,0.178,0.966991330878331,0.982340399622432,,,,IGF1,-0.750196331507432,0.0163841211440685,TRUE,FALSE,FALSE
Sirt1,Macrophage,kidney,90,817,1.14153804274461,0.054,0.056,0.989638894045235,0.989638894045235,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Pck1,PT,kidney,150,174,-0.685228824430512,0.615,0.88,2.87291521569448e-10,2.26960302039864e-08,,,,PCK1,-0.215245386764778,0.241789294735787,FALSE,FALSE,FALSE
Fbp1,PT,kidney,150,174,-0.6538775541616,0.667,0.96,4.71951346135465e-09,1.86420781723509e-07,,,,FBP1,0.619906449388021,0.00253757287048046,TRUE,FALSE,FALSE
G6pc,PT,kidney,150,174,-1.45808126349489,0.121,0.387,3.42251206698618e-08,9.01261510973027e-07,,,,G6PC1,-0.412080288509612,0.0750142815257835,FALSE,FALSE,FALSE
Rab2a,PT,kidney,150,174,-0.583999560863963,0.402,0.767,2.0304000432367e-07,3.56027523757989e-06,,,,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Hnf4a,PT,kidney,150,174,-0.80965568139115,0.299,0.627,2.25333875796195e-07,3.56027523757989e-06,,,,HNF4A,0.30625444596782,0.00865664236155255,TRUE,FALSE,FALSE
Prkag1,PT,kidney,150,174,-1.80124297481099,0.086,0.313,5.7715084082021e-07,7.5991527374661e-06,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Rheb,PT,kidney,150,174,-0.468064298991199,0.27,0.58,5.46864983206649e-06,5.81419204055684e-05,,,,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Akt1s1,PT,kidney,150,174,-1.38737150905853,0.144,0.367,5.88778940815882e-06,5.81419204055684e-05,,,,AKT1S1,,,FALSE,FALSE,FALSE
Cpt1a,PT,kidney,150,174,-0.929113717424739,0.075,0.24,7.02113709596762e-05,0.000616299811757158,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Ppp2r5a,PT,kidney,150,174,-0.350327696363094,0.201,0.413,0.000145853998828223,0.00115224659074296,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,TRUE,FALSE
Rps6kb1,PT,kidney,150,174,-0.709956621498947,0.046,0.187,0.000233434754506941,0.00167648596418621,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Rab8a,PT,kidney,150,174,-0.40525977388759,0.201,0.407,0.000295731907873752,0.00194690172683554,,,,RAB8A,,,FALSE,FALSE,FALSE
Cab39l,PT,kidney,150,174,-1.83385520512043,0.075,0.207,0.000752689497953553,0.00457403617987159,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Pfkl,PT,kidney,150,174,-0.597169380778893,0.034,0.14,0.000944624782903426,0.00526489007925012,,,,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Ppp2r5e,PT,kidney,150,174,-0.648492857260911,0.184,0.36,0.000999662673275339,0.00526489007925012,,,,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Rab11b,PT,kidney,150,174,-0.0782524734879795,0.213,0.413,0.00113021904872231,0.00554081278564593,,,,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Pik3ca,PT,kidney,150,174,-1.24224988244569,0.075,0.2,0.00119232680197444,0.00554081278564593,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,TRUE,FALSE
Mlycd,PT,kidney,150,174,-0.200988751707471,0.178,0.353,0.00139490913790693,0.00576662376169898,,,,MLYCD,0.272131424826275,0.0291126278511173,TRUE,FALSE,FALSE
Gys2,PT,kidney,150,174,-1.25146543628069,0.006,0.073,0.00144991206022459,0.00576662376169898,,,,GYS2,-0.436590184422608,0.0112001344569651,TRUE,TRUE,FALSE
Ulk1,PT,kidney,150,174,-1.94423232240763,0.04,0.14,0.00145990474979721,0.00576662376169898,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Tbc1d1,PT,kidney,150,174,-0.325964790134358,0.121,0.26,0.00220641891812986,0.00830033783486945,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Prkaa2,PT,kidney,150,174,-0.380414535686865,0.218,0.407,0.00238814361431398,0.00857560661503655,,,,PRKAA2,0.2883315494399,0.0174833628632484,TRUE,FALSE,FALSE
Akt2,PT,kidney,150,174,0.00261037844785861,0.092,0.22,0.00257933956937,0.00885947069479262,,,,AKT2,0.272775905162288,0.0322680307039496,TRUE,TRUE,FALSE
Adra1a,PT,kidney,150,174,-1.51377443990614,0.029,0.113,0.00305756396771371,0.0100644813937243,,,,ADRA1A,0.0090643584420813,0.914087955409388,FALSE,FALSE,FALSE
Rptor,PT,kidney,150,174,-1.30927945478846,0.011,0.073,0.00516160561711353,0.0163106737500788,,,,RPTOR,,,FALSE,FALSE,FALSE
Mtor,PT,kidney,150,174,-0.40050611684679,0.121,0.227,0.0182878188273188,0.0555668341291609,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Prkag2,PT,kidney,150,174,-1.35629284715111,0.029,0.093,0.0292622276019054,0.0856191103907602,,,,PRKAG2,0.144334536180236,0.179142511226382,FALSE,FALSE,FALSE
Ppp2r5c,PT,kidney,150,174,0.372462710060674,0.19,0.313,0.0343704021011297,0.0934441487318999,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Ppargc1a,PT,kidney,150,174,0.696565056719544,0.08,0.16,0.034807242321002,0.0934441487318999,,,,PPARGC1A,-0.612471761557638,0.000603487342297342,TRUE,FALSE,FALSE
Ppp2r5b,PT,kidney,150,174,-1.52825885794252,0.04,0.093,0.0354851197716076,0.0934441487318999,,,,PPP2R5B,0.137412769860998,0.0300031487878973,TRUE,FALSE,FALSE
Elavl1,PT,kidney,150,174,-0.350283426648913,0.161,0.267,0.0368216867298148,0.0938359113437217,,,,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Ppp2ca,PT,kidney,150,174,0.333842057123313,0.391,0.58,0.0415161749349314,0.102493056870612,,,,PPP2CA,,,FALSE,FALSE,FALSE
Ppp2r3a,PT,kidney,150,174,0.0904747557529236,0.172,0.287,0.0445447973915881,0.106637545270772,,,,PPP2R3A,-0.0812689650985154,0.428087382487469,FALSE,FALSE,FALSE
Camkk2,PT,kidney,150,174,0.0032837282999707,0.029,0.08,0.0472613742082797,0.109813193013356,,,,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Ppp2r1a,PT,kidney,150,174,0.0305192360035271,0.155,0.253,0.0496974123100332,0.112174159214075,,,,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Rab14,PT,kidney,150,174,0.0816906967530429,0.483,0.687,0.0611620276536063,0.134216671795414,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Adipor1,PT,kidney,150,174,0.367672501466558,0.23,0.353,0.0681578073181476,0.145526129138748,,,,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Gys1,PT,kidney,150,174,-1.0085927867625,0.029,0.073,0.0739738554795747,0.15201081168011,,,,GYS1,-0.0716337209718613,0.296115180093984,FALSE,FALSE,FALSE
Eif4ebp1,PT,kidney,150,174,1.0811817049593,0.092,0.167,0.0750433120952444,0.15201081168011,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Ppp2cb,PT,kidney,150,174,-0.150094692631743,0.057,0.113,0.0940978178099938,0.185843190174738,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
