mouse,cell_type,tissue,n_ctl,n_stz,cell_log2FC,pct_STZ,pct_Control,cell_p,cell_BH,pb_logFC,pb_P,pb_FDR,human,human_logFC,human_P,human_DE,cell_concordant,pb_concordant
Rab8a,Macrophage_other,liver,39,175,-0.227595083168531,0.223,0.179,0.588908101574075,0.847926522506929,,,,RAB8A,,,FALSE,FALSE,FALSE
Sirt1,Macrophage_other,liver,39,175,-1.55097014072722,0.046,0.077,0.594814127728741,0.847926522506929,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Cab39l,Macrophage_other,liver,39,175,-0.568473574153732,0.057,0.077,0.623831598093993,0.8551152314597,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Pck2,Macrophage_other,liver,39,175,0.37843973465328,0.074,0.051,0.632556401100866,0.8551152314597,,,,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Ppp2r3d,Macrophage_other,liver,39,175,0.387268054738122,0.034,0.051,0.647799942654931,0.8551152314597,,,,PPP2R3B,0.276953635505095,0.00063525508853722,TRUE,FALSE,FALSE
Cpt1a,Macrophage_other,liver,39,175,-0.090468359502567,0.103,0.128,0.658849411902718,0.8551152314597,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Cab39,Macrophage_other,liver,39,175,-1.0369281632943,0.149,0.179,0.673153520964071,0.8551152314597,,,,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Pfkp,Macrophage_other,liver,39,175,-0.940598905140048,0.086,0.103,0.67643443682633,0.8551152314597,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Ppp2ca,Macrophage_other,liver,39,175,0.791764514374507,0.343,0.308,0.692125765380184,0.858748634823562,,,,PPP2CA,,,FALSE,FALSE,FALSE
Camkk2,Macrophage_other,liver,39,175,-0.327851212253852,0.097,0.077,0.717022054687381,0.869183528059741,,,,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Elavl1,Macrophage_other,liver,39,175,0.410262937521826,0.171,0.179,0.741322737932029,0.869183528059741,,,,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Cd36,Macrophage_other,liver,39,175,0.465038284100425,0.206,0.179,0.74375128677174,0.869183528059741,,,,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Creb5,Macrophage_other,liver,39,175,0.763937839351378,0.223,0.256,0.752427531753209,0.869183528059741,,,,CREB5,-0.0557779584602364,0.459938075024634,FALSE,FALSE,FALSE
Tsc1,Macrophage_other,liver,39,175,-0.693150856096019,0.063,0.051,0.78762987615219,0.880706695436264,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Akt3,Macrophage_other,liver,39,175,-0.00450679603280402,0.08,0.103,0.792291002881374,0.880706695436264,,,,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Adipor1,Macrophage_other,liver,39,175,-0.459197639167343,0.331,0.256,0.801837439128539,0.880706695436264,,,,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Foxo1,Macrophage_other,liver,39,175,-0.819566617861007,0.046,0.051,0.826113337939433,0.880863279735287,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Rab14,Macrophage_other,liver,39,175,0.184090770560007,0.526,0.59,0.828274427213777,0.880863279735287,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Acaca,Macrophage_other,liver,39,175,1.38596894190371,0.08,0.077,0.864415924544559,0.904935421007585,,,,ACACA,0.07726357893715,0.585139303512386,FALSE,FALSE,FALSE
Prkag1,Macrophage_other,liver,39,175,0.225259470693612,0.097,0.103,0.911774811458149,0.939829421041477,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Foxo3,Macrophage_other,liver,39,175,1.20653773925435,0.069,0.077,0.984990147963449,0.996899708421434,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Ppp2r5a,Macrophage_other,liver,39,175,0.415499070920798,0.229,0.231,0.996899708421434,0.996899708421434,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Adipor2,Monocyte,liver,303,617,-0.64304185916639,0.188,0.389,4.3283882614028e-09,3.11643954821002e-07,-0.474092802674651,0.0614851616875748,0.999145022914932,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Hmgcr,Monocyte,liver,303,617,-0.677893818857458,0.123,0.224,0.000265771731667787,0.00856352180427133,-0.484404753219267,0.234943056982263,0.999145022914932,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Tbc1d1,Monocyte,liver,303,617,-0.500294889275298,0.151,0.271,0.000583246595104266,0.00856352180427133,-0.381791914042219,0.424169044767882,0.999145022914932,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Ppp2r2a,Monocyte,liver,303,617,-0.514179770334815,0.169,0.29,0.00063579640842978,0.00856352180427133,-0.289890098580036,0.310499110688248,0.999145022914932,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Ppp2r5a,Monocyte,liver,303,617,-0.164636040498449,0.528,0.713,0.000707298624677831,0.00856352180427133,-0.112861698547099,0.607112694501059,0.999145022914932,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,TRUE,FALSE
Ppp2ca,Monocyte,liver,303,617,-0.264547105022856,0.504,0.64,0.000713626817022611,0.00856352180427133,-0.452177225506695,0.0425824008004408,0.999145022914932,PPP2CA,,,FALSE,FALSE,FALSE
Cab39,Monocyte,liver,303,617,-0.384433699278569,0.22,0.347,0.00102212852719798,0.0105133219940363,-0.172812772871277,0.502204642833795,0.999145022914932,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Akt1,Monocyte,liver,303,617,-0.168995872625855,0.332,0.479,0.00223654819619325,0.0201289337657393,-0.216170837346204,0.308545986585406,0.999145022914932,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Lipe,Monocyte,liver,303,617,-0.221331232336447,0.07,0.132,0.00355297608938491,0.0275404343054778,-0.405330994502625,0.369706567685376,0.999145022914932,LIPE,0.0340270585471342,0.616554915631368,FALSE,FALSE,FALSE
Ppp2r5c,Monocyte,liver,303,617,-0.0924340939797314,0.366,0.512,0.00382506032020525,0.0275404343054778,-0.111786082949315,0.565456903707949,0.999145022914932,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Creb3,Monocyte,liver,303,617,-0.547997929444781,0.088,0.152,0.00554019983916245,0.0362631262199724,-0.302899954957998,0.346419930160341,0.999145022914932,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Cd36,Monocyte,liver,303,617,-0.801093502784616,0.147,0.221,0.00629758660191734,0.037785519611504,-0.239457199148697,0.602918514409733,0.999145022914932,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Foxo3,Monocyte,liver,303,617,-0.502837177776478,0.081,0.142,0.00784658891598245,0.0434580309192874,-0.567316796582619,0.15169234841372,0.999145022914932,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,TRUE,FALSE
Prkaa1,Monocyte,liver,303,617,-0.960668614359004,0.041,0.083,0.00886169709878619,0.045574442222329,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Rptor,Monocyte,liver,303,617,-0.478497329976677,0.042,0.089,0.00960214559695846,0.0460902988654006,,,,RPTOR,,,FALSE,FALSE,FALSE
Adipor1,Monocyte,liver,303,617,-0.128387547817432,0.46,0.597,0.0118128674579199,0.0526227399802638,-0.142605841122037,0.518237480967847,0.999145022914932,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Sirt1,Monocyte,liver,303,617,-0.432001577540766,0.063,0.116,0.0124248136064512,0.0526227399802638,-0.383383427767013,0.377981842022984,0.999145022914932,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Irs2,Monocyte,liver,303,617,-0.91103002410398,0.066,0.135,0.0134999036552801,0.0539996146211206,-0.528831616388875,0.261213489791316,0.999145022914932,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Ppp2cb,Monocyte,liver,303,617,-0.347125470747444,0.152,0.224,0.0147311780480495,0.0558234115505035,-0.234686928788199,0.445936324276468,0.999145022914932,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Strada,Monocyte,liver,303,617,-1.29878822499422,0.018,0.059,0.0239393906667501,0.0839912706859288,,,,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
Mtor,Monocyte,liver,303,617,0.199125810280875,0.049,0.089,0.0244974539500626,0.0839912706859288,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Rps6kb1,Monocyte,liver,303,617,-0.384332582809735,0.136,0.201,0.026471954491895,0.08663548742802,-0.108969194230755,0.752713258160481,0.999145022914932,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Pfkp,Monocyte,liver,303,617,-0.0949669421451025,0.235,0.32,0.034836181375869,0.107769395482737,-0.244076070330864,0.349536674775294,0.999145022914932,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Prkab2,Monocyte,liver,303,617,0.11618893711446,0.076,0.122,0.0359231318275789,0.107769395482737,-0.0542334042853218,0.89696745465695,0.999145022914932,PRKAB2,-0.164901188264764,0.0594438901536121,FALSE,FALSE,FALSE
Rps6kb2,Monocyte,liver,303,617,-0.356122437407415,0.057,0.106,0.0397298967637732,0.114363866399762,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Igf1r,Monocyte,liver,303,617,-0.437705593060173,0.024,0.056,0.0412980628665809,0.114363866399762,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Eif4ebp1,Monocyte,liver,303,617,-0.0475719236818373,0.36,0.462,0.0465597367521889,0.124159298005837,0.000475642138782734,0.99825690618066,0.999850724095953,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Pik3cd,Monocyte,liver,303,617,-0.132542946667524,0.241,0.35,0.0498552674375206,0.125011812556233,-0.182489348073409,0.627295366717555,0.999145022914932,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Pfkl,Monocyte,liver,303,617,-0.11632552514513,0.141,0.201,0.0503519800573718,0.125011812556233,-0.10101010602771,0.703042357749223,0.999145022914932,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Pfkfb4,Monocyte,liver,303,617,0.205756522341299,0.117,0.175,0.0937127655693658,0.224910637366478,-0.167105841623526,0.644387827913197,0.999145022914932,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Ppp2r3d,Monocyte,liver,303,617,0.451844295736966,0.037,0.063,0.103723924191037,0.233351468537316,,,,PPP2R3B,0.276953635505095,0.00063525508853722,TRUE,FALSE,FALSE
Rab8a,Monocyte,liver,303,617,0.0715482058602195,0.318,0.432,0.106575578664365,0.233351468537316,-0.0220939873152579,0.936542163190296,0.999232791854334,RAB8A,,,FALSE,FALSE,FALSE
Akt2,Monocyte,liver,303,617,0.318430446544469,0.12,0.165,0.108484778176768,0.233351468537316,0.0985394638720457,0.771285384545112,0.999145022914932,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Foxo1,Monocyte,liver,303,617,-0.458093902826131,0.049,0.089,0.11019374903151,0.233351468537316,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Rab11b,Monocyte,liver,303,617,0.112980674492143,0.339,0.422,0.117803596938158,0.237597393010612,0.0505363664853944,0.787893947799624,0.999145022914932,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Acaca,Monocyte,liver,303,617,-0.29699151248844,0.037,0.063,0.118798696505306,0.237597393010612,,,,ACACA,0.07726357893715,0.585139303512386,FALSE,FALSE,FALSE
Ppp2r1a,Monocyte,liver,303,617,0.283295041496041,0.217,0.281,0.143203336077763,0.272350268102206,0.124863705326982,0.595763371367263,0.999145022914932,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Elavl1,Monocyte,liver,303,617,0.16423149695419,0.216,0.287,0.143740419276164,0.272350268102206,0.160422223366432,0.48711097816165,0.999145022914932,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Pik3ca,Monocyte,liver,303,617,0.428833772294845,0.084,0.122,0.158208744666345,0.292077682460945,-0.0133885226025705,0.967949955943122,0.999232791854334,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Stk11,Monocyte,liver,303,617,0.308563424063832,0.191,0.254,0.171573555261786,0.304969795915469,0.0909626299385991,0.728355151462715,0.999145022914932,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Map3k7,Monocyte,liver,303,617,-0.0075986695917587,0.086,0.119,0.17366335600742,0.304969795915469,0.0827423195009715,0.789883542080215,0.999145022914932,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Rheb,Monocyte,liver,303,617,0.0370070878306037,0.357,0.436,0.200050886387037,0.342944376663492,0.101164763017907,0.595672248714075,0.999145022914932,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Creb1,Monocyte,liver,303,617,0.185226441874178,0.18,0.234,0.212781630200495,0.356285520335713,0.126259734375214,0.663022999286899,0.999145022914932,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Pik3cb,Monocyte,liver,303,617,0.16648030002438,0.068,0.092,0.22006961579714,0.356897740478309,0.0856584363159944,0.833675817266324,0.999145022914932,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Pfkfb3,Monocyte,liver,303,617,-0.101042261345501,0.11,0.142,0.223061087798943,0.356897740478309,0.121400213566782,0.732607820985909,0.999145022914932,PFKFB3,-0.655569796012921,0.000127446028528339,TRUE,FALSE,FALSE
G6pc3,Monocyte,liver,303,617,0.631625982195113,0.05,0.069,0.228498668068181,0.357650089150196,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Ulk1,Monocyte,liver,303,617,-0.108887199065488,0.057,0.079,0.243994918363158,0.373779449407391,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Eef2,Monocyte,liver,303,617,-0.00335813080564851,0.848,0.937,0.256434528531066,0.384651792796598,-0.129737704022005,0.469578387842561,0.999145022914932,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Rab14,Monocyte,liver,303,617,0.355706953788566,0.556,0.601,0.269329857291517,0.395749994387536,0.312615063344067,0.073981918496989,0.999145022914932,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Rab2a,Monocyte,liver,303,617,0.0187022804258368,0.506,0.591,0.283698071403583,0.408525222821159,0.0525666446385155,0.771412555905528,0.999145022914932,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Srebf1,Monocyte,liver,303,617,0.325565807676972,0.052,0.036,0.293277743922281,0.41403916789028,,,,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
Akt3,Monocyte,liver,303,617,1.21039140716794,0.065,0.056,0.300316700735442,0.415823124095227,,,,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Ppp2r2d,Monocyte,liver,303,617,0.0617461925621399,0.144,0.175,0.31507587918775,0.428027609462604,0.131717886606617,0.685485007753878,0.999145022914932,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Camkk2,Monocyte,liver,303,617,0.212771452251754,0.342,0.409,0.33617584862053,0.448234464827373,0.0759832816517131,0.815727166758216,0.999145022914932,CAMKK2,0.506110584900416,0.00844909260690126,TRUE,FALSE,FALSE
Cab39l,Monocyte,liver,303,617,0.320735436372835,0.079,0.102,0.349909141392618,0.458062876004881,0.0681390622328457,0.842067418605174,0.999145022914932,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Ppp2r3c,Monocyte,liver,303,617,0.213696772076249,0.128,0.149,0.479859892327672,0.616962718707007,0.246257290567311,0.411031811050305,0.999145022914932,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Pck2,Monocyte,liver,303,617,1.05585112652574,0.092,0.086,0.538035204795444,0.679623416583718,0.535985055709434,0.133192125137762,0.999145022914932,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Pparg,Monocyte,liver,303,617,0.558829188706142,0.182,0.175,0.57150796007911,0.709458157339585,0.449306062336111,0.269717555228986,0.999145022914932,PPARG,0.14873252430513,0.210592958883288,FALSE,FALSE,FALSE
Insr,Monocyte,liver,303,617,0.866165162769554,0.063,0.056,0.60715190843895,0.738067404425658,,,,INSR,0.169374111461339,0.175103061199346,FALSE,FALSE,FALSE
Ppp2r5e,Monocyte,liver,303,617,0.619786370104509,0.109,0.125,0.619311739437448,0.738067404425658,0.270964756871767,0.398937515891827,0.999145022914932,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Akt1s1,Monocyte,liver,303,617,0.854150622966569,0.063,0.059,0.625307106527294,0.738067404425658,,,,AKT1S1,,,FALSE,FALSE,FALSE
Prkab1,Monocyte,liver,303,617,0.766158990717377,0.062,0.059,0.67938759802928,0.788966242872712,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Prkag2,Monocyte,liver,303,617,0.547868856093161,0.058,0.066,0.711516921893868,0.813162196450134,,,,PRKAG2,0.144334536180236,0.179142511226382,FALSE,FALSE,FALSE
Prkag1,Monocyte,liver,303,617,0.511100761814829,0.122,0.139,0.723646914080789,0.814102778340888,0.351228375319754,0.221468353786422,0.999145022914932,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Tsc2,Monocyte,liver,303,617,0.329418050534866,0.057,0.053,0.773658787367638,0.848718922144705,,,,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Pik3r1,Monocyte,liver,303,617,0.356803072294261,0.196,0.224,0.787095352856759,0.848718922144705,0.244077216196473,0.356933272023648,0.999145022914932,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Crtc2,Monocyte,liver,303,617,0.71101627727089,0.081,0.089,0.789780108106879,0.848718922144705,0.301183102330057,0.432227238884578,0.999145022914932,CRTC2,,,FALSE,FALSE,FALSE
Ccnd1,Monocyte,liver,303,617,1.1749394291429,0.05,0.046,0.811054766577389,0.858763870493706,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Rab10,Monocyte,liver,303,617,0.426998218181486,0.408,0.482,0.835641062891584,0.871973283017305,0.157470838608176,0.52957463552544,0.999145022914932,RAB10,,,FALSE,FALSE,FALSE
Pdpk1,Monocyte,liver,303,617,0.606789536378052,0.107,0.122,0.921667098345712,0.948000444012733,0.494413858913425,0.210610859382847,0.999145022914932,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Cpt1a,Monocyte,liver,303,617,0.332897460407005,0.177,0.188,0.95399927783663,0.964937975552043,0.432116877736756,0.222852215171638,0.999145022914932,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Ppp2r5d,Monocyte,liver,303,617,0.892242548139725,0.06,0.063,0.964937975552043,0.964937975552043,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Ppp2ca,NK_cell,liver,191,405,-0.471251097243309,0.368,0.492,0.00418553561620949,0.0919000791980415,-0.564435525499988,0.00748773550724742,0.179024948946007,PPP2CA,,,FALSE,FALSE,FALSE
Pik3ca,NK_cell,liver,191,405,-1.11741372414208,0.047,0.11,0.00443745155280234,0.0919000791980415,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Rps6kb1,NK_cell,liver,191,405,-0.636695897264423,0.111,0.199,0.00502711961443825,0.0919000791980415,-0.600388561595289,0.0724883522121796,0.505193019466594,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Rheb,NK_cell,liver,191,405,-0.488272121419683,0.257,0.377,0.00768622653484102,0.0919000791980415,-0.398001388880926,0.0801167690419759,0.522228320609772,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Pik3cb,NK_cell,liver,191,405,-0.762333353393223,0.032,0.084,0.00792242062052082,0.0919000791980415,,,,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Mtor,NK_cell,liver,191,405,-1.03778132911976,0.037,0.089,0.00976917017918403,0.0944353117321123,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Stk11,NK_cell,liver,191,405,-0.416574763414443,0.141,0.23,0.0120854457277424,0.10013655031558,-0.60406868355511,0.0898710445921296,0.554851085761404,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Pfkl,NK_cell,liver,191,405,-0.719550012708255,0.067,0.115,0.046315359040695,0.304830608238546,,,,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Rab14,NK_cell,liver,191,405,-0.146592137987929,0.316,0.408,0.0480581729067476,0.304830608238546,-0.169908037015186,0.475860779995038,0.856301870157808,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Pck2,NK_cell,liver,191,405,1.83087124562565,0.052,0.021,0.0590776456942213,0.304830608238546,,,,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Rptor,NK_cell,liver,191,405,-0.583869448997463,0.057,0.099,0.0611110083285275,0.304830608238546,,,,RPTOR,,,FALSE,FALSE,FALSE
Ppp2r2d,NK_cell,liver,191,405,-0.367170474338096,0.131,0.194,0.0630684017045267,0.304830608238546,-0.140810114133186,0.65416258101232,0.91954056255089,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Acaca,NK_cell,liver,191,405,-1.53907169310932,0.03,0.058,0.0940955481230638,0.419810907010592,,,,ACACA,0.07726357893715,0.585139303512386,FALSE,FALSE,FALSE
Rab11b,NK_cell,liver,191,405,-0.438205892419725,0.252,0.319,0.101434942150637,0.420230474624068,-0.100717711439134,0.664819897232426,0.919878279497233,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Pfkp,NK_cell,liver,191,405,-0.285741196582882,0.215,0.272,0.150731188973882,0.556785661109024,-0.385379699666534,0.156833225397656,0.638172435853584,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Adipor1,NK_cell,liver,191,405,-0.155487389092811,0.205,0.267,0.153596044443869,0.556785661109024,-0.158097870322863,0.579760411006524,0.898549793849187,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Ppp2r3c,NK_cell,liver,191,405,-0.383711355302099,0.047,0.073,0.194374577372814,0.639868119632993,,,,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Creb3,NK_cell,liver,191,405,-0.977368971621674,0.059,0.089,0.198579761265412,0.639868119632993,,,,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Ppp2r5a,NK_cell,liver,191,405,-0.183799394698932,0.316,0.377,0.216190044729594,0.659948557595604,-0.136694133371385,0.568465450076044,0.895897062488811,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Cab39,NK_cell,liver,191,405,-0.0168946193409151,0.294,0.366,0.227854117914655,0.6607769419525,-0.0139288464833373,0.951463265918242,0.989782605635861,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Ppp2cb,NK_cell,liver,191,405,-0.214912704718223,0.081,0.115,0.247438787195143,0.683402364634205,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Sirt1,NK_cell,liver,191,405,-0.228627414771726,0.089,0.12,0.265069845893853,0.698820502811066,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Hmgcr,NK_cell,liver,191,405,-0.292972267882258,0.094,0.126,0.303132797139772,0.713895181726237,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Pik3cd,NK_cell,liver,191,405,0.385563004768356,0.333,0.309,0.305096778438695,0.713895181726237,0.374048134017452,0.113591049251545,0.580201121126238,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Ulk1,NK_cell,liver,191,405,-0.0113628584847802,0.035,0.052,0.316341967951925,0.713895181726237,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Strada,NK_cell,liver,191,405,-0.653536015497144,0.044,0.063,0.33099018522706,0.713895181726237,,,,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
Srebf1,NK_cell,liver,191,405,-0.824727107213159,0.044,0.063,0.332330515631179,0.713895181726237,,,,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
Foxo3,NK_cell,liver,191,405,-0.126004554103113,0.094,0.12,0.35120474728651,0.727495547950628,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Map3k7,NK_cell,liver,191,405,0.610394525410962,0.064,0.047,0.391473494019061,0.74589732913076,,,,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Prkab1,NK_cell,liver,191,405,-0.45374639767007,0.084,0.105,0.396337672994498,0.74589732913076,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Prkag1,NK_cell,liver,191,405,-0.2684698699432,0.126,0.152,0.398669262121613,0.74589732913076,-0.1128581034135,0.742830387384969,0.940600221361892,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Ppp2r2a,NK_cell,liver,191,405,0.00182882424061931,0.215,0.246,0.43575602234013,0.759106089445231,0.0404148051826672,0.876935588080443,0.967436940983523,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Tbc1d1,NK_cell,liver,191,405,-0.0594215626734363,0.225,0.262,0.460773671700196,0.759106089445231,0.0195825916308376,0.944148543897223,0.989782605635861,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Ppp2r1a,NK_cell,liver,191,405,0.0531752464700185,0.173,0.204,0.474389104891887,0.759106089445231,-0.0381413798324892,0.884233943266915,0.969243665064473,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Rps6kb2,NK_cell,liver,191,405,0.629091578098239,0.067,0.052,0.475461746310467,0.759106089445231,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Foxo1,NK_cell,liver,191,405,0.0982383001684012,0.158,0.188,0.477240563284266,0.759106089445231,0.074357226748524,0.796463304152037,0.953069018393987,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Cab39l,NK_cell,liver,191,405,-0.0222024052793479,0.067,0.084,0.484257332921958,0.759106089445231,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Rab10,NK_cell,liver,191,405,0.0703142600626878,0.257,0.298,0.503505912081062,0.768509023702674,0.0315629524459787,0.894677331021216,0.972623782118136,RAB10,,,FALSE,FALSE,FALSE
