mouse1,mouse2,tissue,cell_type,n_cells,det1,det2,pct_coexpr,cell_R,cell_p,coexpr_rho,coexpr_p,pb_r,pb_p,n_mice,cell_BH,pb_BH,pathway,pw_name,gene1,gene2,kind
Prkce,Kras,kidney,Endothelial,2875,0.160695652173913,0.265739130434783,0.047304347826087,0.00486341983025309,0.794354733556997,0.565987822550749,6.94523685648331e-13,-0.319232162211399,0.485241843489266,7,0.968461833077245,0.90556017271728,hsa04371,Apelin signaling pathway,PRKCE,KRAS,discordant
Hras,Pik3cd,kidney,T_cell,345,0.0695652173913044,0.185507246376812,0.0260869565217391,0.0140685523839139,0.794573533432699,,,-0.826981125484592,0.0423135904723608,6,0.968461833077245,0.649689785742508,hsa04211,Longevity regulating pathway,HRAS,PIK3CD,coherent
Hras,Pik3cd,kidney,T_cell,345,0.0695652173913044,0.185507246376812,0.0260869565217391,0.0140685523839139,0.794573533432699,,,-0.826981125484592,0.0423135904723608,6,0.968461833077245,0.649689785742508,hsa04213,Longevity regulating pathway - multiple species,HRAS,PIK3CD,coherent
Hras,Pik3cd,kidney,T_cell,345,0.0695652173913044,0.185507246376812,0.0260869565217391,0.0140685523839139,0.794573533432699,,,-0.826981125484592,0.0423135904723608,6,0.968461833077245,0.649689785742508,hsa04510,Focal adhesion,HRAS,PIK3CD,coherent
Map2k4,Mapk8,kidney,cDC,152,0.118421052631579,0.0921052631578947,0.0131578947368421,0.0212817593515484,0.794676571658107,,,-0.395450104875238,0.604549895124762,4,0.968461833077245,0.938562674441629,hsa04935,"Growth hormone synthesis, secretion and action",MAP2K4,MAPK8,coherent
Map2k4,Mapk8,kidney,cDC,152,0.118421052631579,0.0921052631578947,0.0131578947368421,0.0212817593515484,0.794676571658107,,,-0.395450104875238,0.604549895124762,4,0.968461833077245,0.938562674441629,hsa04936,Alcoholic liver disease,MAP2K4,MAPK8,coherent
Foxo3,Ccnd1,kidney,B_cell,189,0.0846560846560847,0.142857142857143,0.0158730158730159,0.0188804055014681,0.796512086015757,,,0.787472422897926,0.212527577102074,4,0.968461833077245,0.814841811195012,hsa04068,FoxO signaling pathway,FOXO3,CCND1,discordant
Rps6ka1,Ppp1cb,kidney,LoH,163,0.0920245398773006,0.398773006134969,0.049079754601227,-0.0200847543776792,0.799126894551993,,,-0.28719804323185,0.581047372475247,6,0.968461833077245,0.925078149629759,hsa04931,Insulin resistance,RPS6KA1,PPP1CB,discordant
Prkce,Rras2,kidney,Distal_tubule,234,0.0299145299145299,0.0512820512820513,0.00427350427350427,-0.0166924470223015,0.799498919177666,,,-0.670378001368796,0.14506916879495,6,0.968461833077245,0.736353177215329,hsa04371,Apelin signaling pathway,PRKCE,RRAS2,discordant
Rhoa,Pip5k1a,kidney,PT,324,0.645061728395062,0.0401234567901235,0.0308641975308642,-0.014134914004386,0.799914484998585,-0.0424242424242424,0.918633282432669,-0.0852949197091422,0.855725002067095,7,0.968461833077245,0.989213824879223,hsa04510,Focal adhesion,RHOA,PIP5K1A,discordant
Prkce,Mapk8,kidney,B_cell,189,0.0793650793650794,0.0317460317460317,0.00529100529100529,-0.0185545998684123,0.799948946561706,,,0.19583439298792,0.80416560701208,4,0.968461833077245,0.981654041195708,hsa04931,Insulin resistance,PRKCE,MAPK8,discordant
Rhoa,Rock2,kidney,T_cell,345,0.568115942028986,0.168115942028986,0.107246376811594,-0.0136727062930827,0.800230041375728,0.673937527115954,4.82198939147882e-06,0.576904683161815,0.230645399010741,6,0.968461833077245,0.81490148002901,hsa04510,Focal adhesion,RHOA,ROCK2,discordant
Sos1,Kras,kidney,PT,324,0.12962962962963,0.219135802469136,0.0493827160493827,0.0140986716182598,0.800416710254979,0.967647058823529,0,0.609215497958417,0.146471189846201,7,0.968461833077245,0.736775338579812,hsa04068,FoxO signaling pathway,SOS1,KRAS,coherent
Sos1,Kras,kidney,PT,324,0.12962962962963,0.219135802469136,0.0493827160493827,0.0140986716182598,0.800416710254979,0.967647058823529,0,0.609215497958417,0.146471189846201,7,0.968461833077245,0.736775338579812,hsa04910,Insulin signaling pathway,SOS1,KRAS,coherent
Sos1,Kras,kidney,PT,324,0.12962962962963,0.219135802469136,0.0493827160493827,0.0140986716182598,0.800416710254979,0.967647058823529,0,0.609215497958417,0.146471189846201,7,0.968461833077245,0.736775338579812,hsa04935,"Growth hormone synthesis, secretion and action",SOS1,KRAS,coherent
Prkce,Hras,kidney,Endothelial,2875,0.160695652173913,0.400347826086957,0.0702608695652174,-0.00465179572638057,0.803115087498691,0.525466296085596,9.8138442934426e-16,-0.654683650119972,0.110544707449905,7,0.968461833077245,0.72475097524741,hsa04371,Apelin signaling pathway,PRKCE,HRAS,coherent
Traf2,Ikbkg,kidney,Distal_tubule,234,0.0512820512820513,0.0555555555555556,0.00427350427350427,-0.0162584697095796,0.804605423653263,,,0.357618193842362,0.486440742783728,6,0.968461833077245,0.90556017271728,hsa04920,Adipocytokine signaling pathway,TRAF2,IKBKG,coherent
Mapk8,Foxo3,kidney,T_cell,345,0.0318840579710145,0.0927536231884058,0.00289855072463768,0.01334271865577,0.804953453714116,,,-0.705984269417547,0.116959743102835,6,0.968461833077245,0.734990357982085,hsa04068,FoxO signaling pathway,MAPK8,FOXO3,coherent
Rock1,Myl12a,kidney,Distal_tubule,234,0.294871794871795,0.354700854700855,0.145299145299145,0.016227554843661,0.8049695102811,0.362872421695951,0.0356027717862803,0.411755100522381,0.417272294948707,6,0.968461833077245,0.868015629599182,hsa04510,Focal adhesion,ROCK1,MYL12A,coherent
Crk,Rapgef1,kidney,LoH,163,0.202453987730061,0.0674846625766871,0.0245398773006135,0.0194740827237838,0.805110667906747,,,0.134751852173933,0.799095637959677,6,0.968461833077245,0.979563665440066,hsa04510,Focal adhesion,CRK,RAPGEF1,coherent
Pdpk1,Akt2,kidney,LoH,163,0.171779141104294,0.104294478527607,0.0245398773006135,0.0194545739526719,0.805302016550554,,,0.759777613181638,0.0796289606623376,6,0.968461833077245,0.688148901379214,hsa04068,FoxO signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,LoH,163,0.171779141104294,0.104294478527607,0.0245398773006135,0.0194545739526719,0.805302016550554,,,0.759777613181638,0.0796289606623376,6,0.968461833077245,0.688148901379214,hsa04152,AMPK signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,LoH,163,0.171779141104294,0.104294478527607,0.0245398773006135,0.0194545739526719,0.805302016550554,,,0.759777613181638,0.0796289606623376,6,0.968461833077245,0.688148901379214,hsa04510,Focal adhesion,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,LoH,163,0.171779141104294,0.104294478527607,0.0245398773006135,0.0194545739526719,0.805302016550554,,,0.759777613181638,0.0796289606623376,6,0.968461833077245,0.688148901379214,hsa04910,Insulin signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,LoH,163,0.171779141104294,0.104294478527607,0.0245398773006135,0.0194545739526719,0.805302016550554,,,0.759777613181638,0.0796289606623376,6,0.968461833077245,0.688148901379214,hsa04931,Insulin resistance,PDPK1,AKT2,coherent
Map2k7,Mapk8,kidney,LoH,163,0.116564417177914,0.098159509202454,0.0122699386503067,-0.0192952067134879,0.806865576135575,,,0.0277829777403633,0.958336256144311,6,0.968461833077245,0.997732895414207,hsa04936,Alcoholic liver disease,MAP2K7,MAPK8,discordant
Ogt,Akt2,kidney,B_cell,189,0.264550264550265,0.0687830687830688,0.0317460317460317,-0.0178260970345993,0.807647605725814,,,0.749013004701422,0.250986995298578,4,0.968461833077245,0.821114024266717,hsa04931,Insulin resistance,OGT,AKT2,coherent
Kras,Pik3ca,kidney,LoH,163,0.325153374233129,0.196319018404908,0.0920245398773006,0.0191056938455774,0.808725891101715,0.542857142857143,0.039158555144175,-0.264392952191646,0.612651585683717,6,0.968461833077245,0.938562674441629,hsa04211,Longevity regulating pathway,KRAS,PIK3CA,coherent
Kras,Pik3ca,kidney,LoH,163,0.325153374233129,0.196319018404908,0.0920245398773006,0.0191056938455774,0.808725891101715,0.542857142857143,0.039158555144175,-0.264392952191646,0.612651585683717,6,0.968461833077245,0.938562674441629,hsa04213,Longevity regulating pathway - multiple species,KRAS,PIK3CA,coherent
Pik3cd,Prkcz,kidney,B_cell,189,0.0846560846560847,0.0582010582010582,0.00529100529100529,-0.0174655584945857,0.811464595150511,,,0.945480297231042,0.0545197027689575,4,0.968461833077245,0.663453862778309,hsa04910,Insulin signaling pathway,PIK3CD,PRKCZ,coherent
Pik3cd,Prkcz,kidney,B_cell,189,0.0846560846560847,0.0582010582010582,0.00529100529100529,-0.0174655584945857,0.811464595150511,,,0.945480297231042,0.0545197027689575,4,0.968461833077245,0.663453862778309,hsa04931,Insulin resistance,PIK3CD,PRKCZ,coherent
Hras,Araf,kidney,Macrophage,907,0.0793825799338479,0.0661521499448732,0.00771775082690187,-0.00789993817194177,0.812196293675965,,,0.0133073431016501,0.97741075294017,7,0.968461833077245,0.997732895414207,hsa04068,FoxO signaling pathway,HRAS,ARAF,coherent
Hras,Araf,kidney,Macrophage,907,0.0793825799338479,0.0661521499448732,0.00771775082690187,-0.00789993817194177,0.812196293675965,,,0.0133073431016501,0.97741075294017,7,0.968461833077245,0.997732895414207,hsa04910,Insulin signaling pathway,HRAS,ARAF,coherent
Prmt1,Foxo3,kidney,B_cell,189,0.148148148148148,0.0846560846560847,0.0264550264550265,0.0173778757872688,0.81239356027308,,,0.867546464416032,0.132453535583968,4,0.968461833077245,0.734990357982085,hsa04068,FoxO signaling pathway,PRMT1,FOXO3,discordant
Foxo3,Sod1,kidney,PT,324,0.135802469135802,0.589506172839506,0.101851851851852,0.0132330792375115,0.812435529329428,0.333249771364895,0.0580747333098354,-0.683410479016887,0.0905242771089958,7,0.968461833077245,0.688148901379214,hsa04213,Longevity regulating pathway - multiple species,FOXO3,SOD1,coherent
Akt1,Foxo3,kidney,cDC,152,0.223684210526316,0.125,0.0263157894736842,-0.0193172348818886,0.81326590697892,,,-0.880992915841626,0.119007084158374,4,0.968461833077245,0.734990357982085,hsa04068,FoxO signaling pathway,AKT1,FOXO3,coherent
Akt1,Foxo3,kidney,cDC,152,0.223684210526316,0.125,0.0263157894736842,-0.0193172348818886,0.81326590697892,,,-0.880992915841626,0.119007084158374,4,0.968461833077245,0.734990357982085,hsa04211,Longevity regulating pathway,AKT1,FOXO3,coherent
Akt1,Foxo3,kidney,cDC,152,0.223684210526316,0.125,0.0263157894736842,-0.0193172348818886,0.81326590697892,,,-0.880992915841626,0.119007084158374,4,0.968461833077245,0.734990357982085,hsa04213,Longevity regulating pathway - multiple species,AKT1,FOXO3,coherent
Tnfrsf1a,Srebf1,kidney,Distal_tubule,234,0.0641025641025641,0.047008547008547,0.00854700854700855,-0.0155193080831362,0.813321942523375,,,-0.62830772698613,0.181557118638458,6,0.968461833077245,0.758450979885027,hsa04936,Alcoholic liver disease,TNFRSF1A,SREBF1,coherent
Usp7,Foxo3,kidney,Distal_tubule,234,0.175213675213675,0.106837606837607,0.0341880341880342,-0.0154056900439134,0.814663844691296,,,0.729712261001222,0.0997101949767183,6,0.968461833077245,0.701720044861177,hsa04068,FoxO signaling pathway,USP7,FOXO3,coherent
Sirt1,Ppargc1a,kidney,LoH,163,0.128834355828221,0.116564417177914,0.0184049079754601,-0.0184910594600323,0.814766648519518,,,0.340978067918716,0.508354983441444,6,0.968461833077245,0.90556017271728,hsa04211,Longevity regulating pathway,SIRT1,PPARGC1A,coherent
Ramp1,Gnas,kidney,cDC,152,0.414473684210526,0.875,0.368421052631579,-0.0190987649737578,0.815339836718091,-0.0949419002050581,0.485350204096947,0.671534022036123,0.328465977963877,4,0.968461833077245,0.847471063461576,hsa04081,Hormone signaling,RAMP1,GNAS,discordant
Pik3ca,Akt1,kidney,B_cell,189,0.0793650793650794,0.0793650793650794,0.0158730158730159,0.0169375967783763,0.817062084996108,,,0.89774829563662,0.10225170436338,4,0.968461833077245,0.701927876423912,hsa04518,Integrin signaling,PIK3CA,AKT1,discordant
Pik3ca,Akt1,kidney,B_cell,189,0.0793650793650794,0.0793650793650794,0.0158730158730159,0.0169375967783763,0.817062084996108,,,0.89774829563662,0.10225170436338,4,0.968461833077245,0.701927876423912,hsa04935,"Growth hormone synthesis, secretion and action",PIK3CA,AKT1,discordant
Kras,Pik3cd,kidney,cDC,152,0.361842105263158,0.217105263157895,0.0855263157894737,0.0188837259606112,0.817382448668944,0.54945054945055,0.0552810211762194,-0.597843230083047,0.402156769916953,4,0.968461833077245,0.862325578988333,hsa04211,Longevity regulating pathway,KRAS,PIK3CD,discordant
Kras,Pik3cd,kidney,cDC,152,0.361842105263158,0.217105263157895,0.0855263157894737,0.0188837259606112,0.817382448668944,0.54945054945055,0.0552810211762194,-0.597843230083047,0.402156769916953,4,0.968461833077245,0.862325578988333,hsa04213,Longevity regulating pathway - multiple species,KRAS,PIK3CD,discordant
Sirt1,Bax,kidney,Distal_tubule,234,0.0726495726495727,0.213675213675214,0.0299145299145299,0.0150603821989715,0.81874545419099,,,-0.0139782718560796,0.979033957837716,6,0.968461833077245,0.997732895414207,hsa04211,Longevity regulating pathway,SIRT1,BAX,coherent
Hras,Pik3ca,kidney,Endothelial,2875,0.400347826086957,0.11895652173913,0.0521739130434783,0.00427263789606914,0.818871944787443,0.565066620916586,4.97414085563113e-14,-0.829130147631819,0.0210940287031209,7,0.968461833077245,0.582324781928086,hsa04211,Longevity regulating pathway,HRAS,PIK3CA,discordant
Hras,Pik3ca,kidney,Endothelial,2875,0.400347826086957,0.11895652173913,0.0521739130434783,0.00427263789606914,0.818871944787443,0.565066620916586,4.97414085563113e-14,-0.829130147631819,0.0210940287031209,7,0.968461833077245,0.582324781928086,hsa04213,Longevity regulating pathway - multiple species,HRAS,PIK3CA,discordant
Hras,Pik3ca,kidney,Endothelial,2875,0.400347826086957,0.11895652173913,0.0521739130434783,0.00427263789606914,0.818871944787443,0.565066620916586,4.97414085563113e-14,-0.829130147631819,0.0210940287031209,7,0.968461833077245,0.582324781928086,hsa04510,Focal adhesion,HRAS,PIK3CA,discordant
Akt1,Foxo3,kidney,Endothelial,2875,0.223304347826087,0.0587826086956522,0.015304347826087,0.00426150489513578,0.819335744926371,0.636222692036646,5.91358871791028e-06,-0.349618019351485,0.442069290625661,7,0.968461833077245,0.88641728893496,hsa04068,FoxO signaling pathway,AKT1,FOXO3,coherent
Akt1,Foxo3,kidney,Endothelial,2875,0.223304347826087,0.0587826086956522,0.015304347826087,0.00426150489513578,0.819335744926371,0.636222692036646,5.91358871791028e-06,-0.349618019351485,0.442069290625661,7,0.968461833077245,0.88641728893496,hsa04211,Longevity regulating pathway,AKT1,FOXO3,coherent
Akt1,Foxo3,kidney,Endothelial,2875,0.223304347826087,0.0587826086956522,0.015304347826087,0.00426150489513578,0.819335744926371,0.636222692036646,5.91358871791028e-06,-0.349618019351485,0.442069290625661,7,0.968461833077245,0.88641728893496,hsa04213,Longevity regulating pathway - multiple species,AKT1,FOXO3,coherent
Pik3cd,Akt1,kidney,LoH,163,0.0368098159509202,0.122699386503067,0.00613496932515337,0.0180044448945271,0.81955696886374,,,0.0578999548072609,0.913247119831352,6,0.968461833077245,0.9961074627586,hsa04518,Integrin signaling,PIK3CD,AKT1,coherent
Pik3cd,Akt1,kidney,LoH,163,0.0368098159509202,0.122699386503067,0.00613496932515337,0.0180044448945271,0.81955696886374,,,0.0578999548072609,0.913247119831352,6,0.968461833077245,0.9961074627586,hsa04935,"Growth hormone synthesis, secretion and action",PIK3CD,AKT1,coherent
Gcgr,Gnb2,kidney,Distal_tubule,234,0.102564102564103,0.303418803418803,0.047008547008547,-0.0149502949041405,0.820047740820056,0.236363636363636,0.485475943733222,-0.618530222355918,0.190523200118084,6,0.968461833077245,0.769682554987022,hsa04081,Hormone signaling,GCGR,GNB2,coherent
Creb3,Ppargc1a,kidney,LoH,163,0.184049079754601,0.116564417177914,0.0245398773006135,0.0177417479284107,0.822145791883079,,,-0.544870548060341,0.263575828414344,6,0.968461833077245,0.821114024266717,hsa04931,Insulin resistance,CREB3,PPARGC1A,discordant
Tradd,Traf2,kidney,T_cell,345,0.0318840579710145,0.0695652173913044,0.00289855072463768,-0.0121089888602457,0.822674486767753,,,-0.728533915641349,0.10053806402695,6,0.968461833077245,0.701720044861177,hsa04920,Adipocytokine signaling pathway,TRADD,TRAF2,coherent
Foxo3,Klf2,kidney,Macrophage,907,0.0882028665931643,0.470782800441014,0.0463065049614113,0.00737880313403845,0.824376276012234,0.215298598168706,0.170418497666264,0.262505081305861,0.56955186625605,7,0.968461833077245,0.919674763852945,hsa04068,FoxO signaling pathway,FOXO3,KLF2,discordant
Foxo3,Cdkn2b,kidney,LoH,163,0.122699386503067,0.208588957055215,0.0368098159509202,0.0174109353230086,0.825408607767308,,,0.526181007211482,0.283569423563097,6,0.968461833077245,0.831471148990285,hsa04068,FoxO signaling pathway,FOXO3,CDKN2B,discordant
Map2k3,Mapk13,kidney,PT,324,0.138888888888889,0.0555555555555556,0.00925925925925926,0.0121492523426403,0.827546466156302,,,-0.10359128876779,0.825080046745803,7,0.968461833077245,0.986807518551547,hsa04935,"Growth hormone synthesis, secretion and action",MAP2K3,MAPK13,discordant
Map2k3,Mapk13,kidney,PT,324,0.138888888888889,0.0555555555555556,0.00925925925925926,0.0121492523426403,0.827546466156302,,,-0.10359128876779,0.825080046745803,7,0.968461833077245,0.986807518551547,hsa04936,Alcoholic liver disease,MAP2K3,MAPK13,discordant
Rock1,Ppp1r12a,kidney,B_cell,189,0.291005291005291,0.232804232804233,0.0952380952380952,0.015866481210581,0.828446325770079,0.614035087719298,0.00792629233163519,0.692385651024486,0.307614348975514,4,0.968461833077245,0.839495252226591,hsa04510,Focal adhesion,ROCK1,PPP1R12A,discordant
Akt2,Foxo3,kidney,T_cell,345,0.0405797101449275,0.0927536231884058,0.00289855072463768,-0.0116846016839822,0.828791661063106,,,-0.520516904421167,0.289738508278872,6,0.968461833077245,0.832819800890255,hsa04068,FoxO signaling pathway,AKT2,FOXO3,coherent
Akt2,Foxo3,kidney,T_cell,345,0.0405797101449275,0.0927536231884058,0.00289855072463768,-0.0116846016839822,0.828791661063106,,,-0.520516904421167,0.289738508278872,6,0.968461833077245,0.832819800890255,hsa04211,Longevity regulating pathway,AKT2,FOXO3,coherent
Akt2,Foxo3,kidney,T_cell,345,0.0405797101449275,0.0927536231884058,0.00289855072463768,-0.0116846016839822,0.828791661063106,,,-0.520516904421167,0.289738508278872,6,0.968461833077245,0.832819800890255,hsa04213,Longevity regulating pathway - multiple species,AKT2,FOXO3,coherent
Ppp1r12a,Myl12a,kidney,cDC,152,0.407894736842105,0.671052631578947,0.296052631578947,0.0176608659764576,0.82902110757301,-0.0793148880105402,0.603439843133826,0.473507141116612,0.526492858883389,4,0.968461833077245,0.915328876307966,hsa04510,Focal adhesion,PPP1R12A,MYL12A,discordant
Gnb2,Rras2,kidney,Distal_tubule,234,0.303418803418803,0.0512820512820513,0.0256410256410256,-0.0141641273136275,0.829361905399717,,,-0.619817714800922,0.189332353051741,6,0.968461833077245,0.769682554987022,hsa04371,Apelin signaling pathway,GNB2,RRAS2,discordant
Pdpk1,Akt2,kidney,Distal_tubule,234,0.0854700854700855,0.0811965811965812,0.0170940170940171,0.0141343078258649,0.829715671700433,,,-0.203657633638794,0.698737045511718,6,0.968461833077245,0.965215176964589,hsa04068,FoxO signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,Distal_tubule,234,0.0854700854700855,0.0811965811965812,0.0170940170940171,0.0141343078258649,0.829715671700433,,,-0.203657633638794,0.698737045511718,6,0.968461833077245,0.965215176964589,hsa04152,AMPK signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,Distal_tubule,234,0.0854700854700855,0.0811965811965812,0.0170940170940171,0.0141343078258649,0.829715671700433,,,-0.203657633638794,0.698737045511718,6,0.968461833077245,0.965215176964589,hsa04510,Focal adhesion,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,Distal_tubule,234,0.0854700854700855,0.0811965811965812,0.0170940170940171,0.0141343078258649,0.829715671700433,,,-0.203657633638794,0.698737045511718,6,0.968461833077245,0.965215176964589,hsa04910,Insulin signaling pathway,PDPK1,AKT2,coherent
Pdpk1,Akt2,kidney,Distal_tubule,234,0.0854700854700855,0.0811965811965812,0.0170940170940171,0.0141343078258649,0.829715671700433,,,-0.203657633638794,0.698737045511718,6,0.968461833077245,0.965215176964589,hsa04931,Insulin resistance,PDPK1,AKT2,coherent
Crk,Rapgef1,kidney,Macrophage,907,0.116868798235943,0.0793825799338479,0.0143329658213892,0.00710003319623367,0.830909269730901,0.813186813186813,0.00123885867187349,0.182314317291353,0.69561161985497,7,0.968461833077245,0.964825675762292,hsa04510,Focal adhesion,CRK,RAPGEF1,coherent
Sirt1,Foxo3,kidney,Distal_tubule,234,0.0726495726495727,0.106837606837607,0.0170940170940171,0.0140211836699189,0.8310580420916,,,-0.109559919305418,0.836317665490369,6,0.968461833077245,0.986807518551547,hsa04211,Longevity regulating pathway,SIRT1,FOXO3,coherent
Sirt1,Foxo3,kidney,Distal_tubule,234,0.0726495726495727,0.106837606837607,0.0170940170940171,0.0140211836699189,0.8310580420916,,,-0.109559919305418,0.836317665490369,6,0.968461833077245,0.986807518551547,hsa04213,Longevity regulating pathway - multiple species,SIRT1,FOXO3,coherent
Gna11,Plcb3,kidney,Distal_tubule,234,0.11965811965812,0.0384615384615385,0.00854700854700855,-0.0140177100303223,0.831099269273173,,,-0.488655077298221,0.325358838405813,6,0.968461833077245,0.847471063461576,hsa04081,Hormone signaling,GNA11,PLCB3,coherent
Gna11,Plcb3,kidney,Distal_tubule,234,0.11965811965812,0.0384615384615385,0.00854700854700855,-0.0140177100303223,0.831099269273173,,,-0.488655077298221,0.325358838405813,6,0.968461833077245,0.847471063461576,hsa04935,"Growth hormone synthesis, secretion and action",GNA11,PLCB3,coherent
Rhoa,Pip5k1a,kidney,T_cell,345,0.568115942028986,0.101449275362319,0.063768115942029,0.0114422442920357,0.832289701189344,0.527950310559006,0.0126659645500443,-0.261702681118591,0.616407763313647,6,0.968461833077245,0.940102291949284,hsa04510,Focal adhesion,RHOA,PIP5K1A,discordant
Rock2,Ppp1r12a,kidney,Macrophage,907,0.284454244762955,0.239250275633958,0.0848952590959206,0.0070338887060013,0.832461102536116,0.698065092801935,0,-0.342371506027892,0.452229719655095,7,0.968461833077245,0.894223908318624,hsa04510,Focal adhesion,ROCK2,PPP1R12A,discordant
Socs3,Irs2,kidney,T_cell,345,0.127536231884058,0.0376811594202899,0.00869565217391304,0.0114192465641648,0.832621809485221,,,0.816306000851164,0.0475159901028109,6,0.968461833077245,0.649689785742508,hsa04920,Adipocytokine signaling pathway,SOCS3,IRS2,coherent
Socs3,Irs2,kidney,T_cell,345,0.127536231884058,0.0376811594202899,0.00869565217391304,0.0114192465641648,0.832621809485221,,,0.816306000851164,0.0475159901028109,6,0.968461833077245,0.649689785742508,hsa04931,Insulin resistance,SOCS3,IRS2,coherent
Akt1,Ppp1ca,kidney,PT,324,0.114197530864198,0.515432098765432,0.0864197530864198,0.0117454814533058,0.833192528200132,-0.0591133004926108,0.764595131965579,0.512052342926491,0.240041405496562,7,0.968461833077245,0.821114024266717,hsa04910,Insulin signaling pathway,AKT1,PPP1CA,coherent
Oga,Ogt,kidney,Distal_tubule,234,0.166666666666667,0.230769230769231,0.0811965811965812,0.0135554891649097,0.836589252429407,0.366666666666667,0.123156306390938,0.695342057513864,0.125086056721151,6,0.970643126470148,0.734990357982085,hsa04931,Insulin resistance,OGA,OGT,discordant
Rock1,Myl12a,kidney,Endothelial,2875,0.451130434782609,0.683478260869565,0.323826086956522,-0.00383111092627821,0.837312853226796,0.107371777874098,0.00103348957059375,-0.351798962636522,0.439028440578937,7,0.970643126470148,0.886412093694844,hsa04510,Focal adhesion,ROCK1,MYL12A,coherent
Kras,Araf,kidney,Macrophage,907,0.178610804851158,0.0661521499448732,0.0176405733186329,-0.00680018111344992,0.837949359201905,0.679411764705882,0.0048988929348089,0.432959114222051,0.331893450842238,7,0.970643126470148,0.847471063461576,hsa04068,FoxO signaling pathway,KRAS,ARAF,discordant
Kras,Araf,kidney,Macrophage,907,0.178610804851158,0.0661521499448732,0.0176405733186329,-0.00680018111344992,0.837949359201905,0.679411764705882,0.0048988929348089,0.432959114222051,0.331893450842238,7,0.970643126470148,0.847471063461576,hsa04910,Insulin signaling pathway,KRAS,ARAF,discordant
Akt1,Ppp1cb,kidney,Endothelial,2875,0.223304347826087,0.258434782608696,0.063304347826087,0.00378781143473896,0.839126302919335,0.571739956963391,3.4646645124998e-17,0.234527802211986,0.612711986496576,7,0.970643126470148,0.938562674441629,hsa04910,Insulin signaling pathway,AKT1,PPP1CB,discordant
Gna12,Rhoa,kidney,Endothelial,2875,0.136,0.820869565217391,0.118260869565217,-0.00378312190385803,0.839322759156421,0.160685805513962,0.00296523202729633,-0.342925127420344,0.451450424854198,7,0.970643126470148,0.894223908318624,hsa04081,Hormone signaling,GNA12,RHOA,coherent
Ppp1cb,Myl12a,kidney,cDC,152,0.197368421052632,0.671052631578947,0.125,0.0165046703469831,0.840059603885903,0.208771929824561,0.389378586854774,-0.544000560542537,0.455999439457463,4,0.970643126470148,0.894223908318624,hsa04510,Focal adhesion,PPP1CB,MYL12A,discordant
Prkaa2,Mlycd,kidney,Distal_tubule,234,0.132478632478632,0.0341880341880342,0.00427350427350427,-0.0130800996165499,0.842243903099519,,,-0.716710034606427,0.109012342977309,6,0.971791105500516,0.718979201964281,hsa04152,AMPK signaling pathway,PRKAA2,MLYCD,coherent
Prkaa2,Mlycd,kidney,Distal_tubule,234,0.132478632478632,0.0341880341880342,0.00427350427350427,-0.0130800996165499,0.842243903099519,,,-0.716710034606427,0.109012342977309,6,0.971791105500516,0.718979201964281,hsa04936,Alcoholic liver disease,PRKAA2,MLYCD,coherent
Tcf7l1,Ccnd1,kidney,Endothelial,2875,0.124521739130435,0.352347826086957,0.0500869565217391,0.00370209872459599,0.842718593630267,0.399330436984314,7.1203223101184e-07,-0.0737711741212331,0.8751026705619,7,0.971791105500516,0.989213824879223,hsa04936,Alcoholic liver disease,TCF7L1,CCND1,discordant
Map2k4,Mapk13,kidney,PT,324,0.095679012345679,0.0555555555555556,0.00925925925925926,0.010975756979993,0.843979361729031,,,0.325773054474646,0.475824252888654,7,0.972284220274215,0.90556017271728,hsa04935,"Growth hormone synthesis, secretion and action",MAP2K4,MAPK13,coherent
Gnai2,Prkce,kidney,B_cell,189,0.46031746031746,0.0793650793650794,0.0476190476190476,-0.0143227525132858,0.844916166716181,,,0.99961461423635,0.000385385763650019,4,0.972403517315368,0.224872593089786,hsa04371,Apelin signaling pathway,GNAI2,PRKCE,coherent
Akt1,Tsc2,kidney,Distal_tubule,234,0.115384615384615,0.0427350427350427,0.0128205128205128,0.0127677200514638,0.845964011524196,,,-0.00515654801357383,0.992265246535913,6,0.972650247732746,0.997732895414207,hsa04910,Insulin signaling pathway,AKT1,TSC2,discordant
Stk11,Prkaa2,kidney,Distal_tubule,234,0.162393162393162,0.132478632478632,0.0384615384615385,0.0125621822407106,0.848413615818687,,,0.463901004473582,0.354065202098737,6,0.974506584311425,0.858824071833344,hsa04068,FoxO signaling pathway,STK11,PRKAA2,coherent
Stk11,Prkaa2,kidney,Distal_tubule,234,0.162393162393162,0.132478632478632,0.0384615384615385,0.0125621822407106,0.848413615818687,,,0.463901004473582,0.354065202098737,6,0.974506584311425,0.858824071833344,hsa04211,Longevity regulating pathway,STK11,PRKAA2,coherent
