pathway,rel_type,subtype,edge_sign,gene1,lfc1,p1,fdr1,gene2,lfc2,p2,fdr2,coherent,both_FDR,in_intersect,in_pheno,worst_p
hsa04917,PPrel,inhibition,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,FALSE,FALSE,0,2,0.037549247403871
hsa04917,PPrel,activation,1,SOS1,-0.183245348489432,0.0388948218928561,0.172866706501494,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,2,0.0388948218928561
hsa04917,PPrel,activation,1,SOS1,-0.183245348489432,0.0388948218928561,0.172866706501494,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,2,0.0388948218928561
hsa04917,PPrel,inhibition,-1,SOCS5,-0.14771428407865,0.0425870291739178,0.180478553369962,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,TRUE,FALSE,0,1,0.0425870291739178
hsa04917,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,ESR2,0.115998587042105,0.0428481970547969,0.180753564179009,TRUE,FALSE,0,2,0.0428481970547969
hsa04917,GErel,expression,1,FOXO3,-0.258505148092882,0.0236771002828433,0.138569997318525,GALT,0.26451014642554,0.0449197567911062,0.183479811771792,FALSE,FALSE,0,1,0.0449197567911062
hsa04919,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,ATP1A2,-0.212947980744571,0.00440481113505504,0.0852446320063534,FALSE,FALSE,0,1,0.00604856153799963
hsa04919,PPrel,activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,THRA,0.236636667861308,0.0101503127484238,0.103868581629292,TRUE,FALSE,0,1,0.0101503127484238
hsa04919,GErel,expression,1,THRA,0.236636667861308,0.0101503127484238,0.103868581629292,NOTCH1,0.267548962183494,0.0131207503421818,0.112167891342133,TRUE,FALSE,0,0,0.0131207503421818
hsa04919,PPrel,activation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.018028233353959
hsa04919,PPrel,inhibition;phosphorylation,-1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,CASP9,0.218691690575173,0.019747769379535,0.129911996469049,FALSE,FALSE,0,1,0.019747769379535
hsa04919,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,ATP1B1,-0.269539821868371,0.0225678950530726,0.136387097211199,FALSE,FALSE,0,1,0.0225678950530726
hsa04919,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,MDM2,0.17303418058197,0.0246563674273424,0.140387000161258,TRUE,FALSE,0,1,0.0246563674273424
hsa04919,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,ATP1A2,-0.212947980744571,0.00440481113505504,0.0852446320063534,TRUE,FALSE,0,1,0.025007761246042
hsa04919,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,ATP1B1,-0.269539821868371,0.0225678950530726,0.136387097211199,TRUE,FALSE,0,1,0.025007761246042
hsa04919,PPrel,activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,THRA,0.236636667861308,0.0101503127484238,0.103868581629292,FALSE,FALSE,0,1,0.025007761246042
hsa04919,PPrel,inhibition;phosphorylation,-1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TSC2,0.360866737018733,0.0271776682330935,0.147761600402632,FALSE,FALSE,0,2,0.0271776682330935
hsa04919,PPrel,activation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0322680307039496
hsa04919,PPrel,activation;phosphorylation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,MDM2,0.17303418058197,0.0246563674273424,0.140387000161258,TRUE,FALSE,0,1,0.0322680307039496
hsa04919,PPrel,inhibition;phosphorylation,-1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TSC2,0.360866737018733,0.0271776682330935,0.147761600402632,FALSE,FALSE,0,2,0.0322680307039496
hsa04919,PPrel,inhibition;phosphorylation,-1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,CASP9,0.218691690575173,0.019747769379535,0.129911996469049,FALSE,FALSE,0,1,0.0322680307039496
hsa04919,GErel,expression,1,THRA,0.236636667861308,0.0101503127484238,0.103868581629292,NOTCH2,-0.237317566507191,0.0324832780352142,0.16039431296413,FALSE,FALSE,0,0,0.0324832780352142
hsa04919,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,ATP1B2,-0.199596650618083,0.036157306912481,0.168485244441999,TRUE,FALSE,0,1,0.036157306912481
hsa04919,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,ATP1B2,-0.199596650618083,0.036157306912481,0.168485244441999,FALSE,FALSE,0,1,0.036157306912481
hsa04919,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,ATP1A2,-0.212947980744571,0.00440481113505504,0.0852446320063534,FALSE,FALSE,0,1,0.0479971366369964
hsa04919,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,ATP1B1,-0.269539821868371,0.0225678950530726,0.136387097211199,FALSE,FALSE,0,1,0.0479971366369964
hsa04919,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,ATP1B2,-0.199596650618083,0.036157306912481,0.168485244441999,FALSE,FALSE,0,1,0.0479971366369964
hsa04919,PPrel,activation,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,THRA,0.236636667861308,0.0101503127484238,0.103868581629292,TRUE,FALSE,0,1,0.0479971366369964
hsa04919,GErel,expression,1,THRA,0.236636667861308,0.0101503127484238,0.103868581629292,PLN,-0.217175196906863,0.0495468369148058,0.19192610706997,FALSE,FALSE,0,1,0.0495468369148058
hsa04920,PPrel,inhibition;phosphorylation,-1,IKBKG,0.331088914750224,0.000167254679098857,0.0422769009190092,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,1,0.00226335322613427
hsa04920,PPrel,inhibition;phosphorylation,-1,IKBKG,0.331088914750224,0.000167254679098857,0.0422769009190092,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,1,0.00290962468594569
hsa04920,GErel,repression,-1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,TRUE,FALSE,1,2,0.004956499558627
hsa04920,GErel,repression,-1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,AGRP,0.227040710870944,0.0102874743976099,0.104551480040905,FALSE,FALSE,0,2,0.0102874743976099
hsa04920,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,2,0.0122692600501608
hsa04920,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,FALSE,FALSE,1,2,0.0122692600501608
hsa04920,PPrel,activation;indirect effect,1,TRAF2,0.228306444374609,0.0149931872201866,0.117013322946593,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,1,0.0149931872201866
hsa04920,PPrel,activation;indirect effect,1,TRAF2,0.228306444374609,0.0149931872201866,0.117013322946593,IKBKG,0.331088914750224,0.000167254679098857,0.0422769009190092,TRUE,FALSE,0,0,0.0149931872201866
hsa04920,PPrel,activation;phosphorylation,1,CAMKK2,0.506110584900416,0.00844909260690126,0.100031858033946,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04920,PPrel,activation;phosphorylation,1,STK11,0.354251480632152,0.0153103974501462,0.117879056948494,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04920,PPrel,activation,1,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,TRADD,0.189809978666953,0.0276263780373396,0.14884923396176,TRUE,FALSE,0,1,0.0276263780373396
hsa04920,PPrel,activation,1,TRADD,0.189809978666953,0.0276263780373396,0.14884923396176,TRAF2,0.228306444374609,0.0149931872201866,0.117013322946593,TRUE,FALSE,0,0,0.0276263780373396
hsa04920,PPrel,activation,1,TNF,0.157059465411569,0.0301660466016043,0.155533122271493,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,TRUE,FALSE,0,2,0.0301660466016043
hsa04920,PPrel,activation;indirect effect,1,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,SLC2A1,-0.206273293941063,0.0367362412505673,0.169754934126295,FALSE,FALSE,0,2,0.0367362412505673
hsa04920,PPrel,inhibition,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.037549247403871
hsa04920,PPrel,inhibition,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.037549247403871
hsa04920,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,TRUE,FALSE,0,2,0.037549247403871
hsa04920,PPrel,activation;phosphorylation,1,IKBKG,0.331088914750224,0.000167254679098857,0.0422769009190092,NFKBIE,0.183288190442584,0.0404080330968067,0.17555859873647,TRUE,FALSE,0,0,0.0404080330968067
hsa04922,PPrel,activation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.00607410795940263
hsa04922,PPrel,activation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.0322680307039496
hsa04922,PPrel,activation,1,GCGR,0.235848538829546,0.0488003155819146,0.190864873618648,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,TRUE,FALSE,0,1,0.0488003155819146
hsa04923,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04923,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04923,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.00604856153799963
hsa04923,PPrel,activation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.00607410795940263
hsa04923,PPrel,activation,1,NPY1R,-0.339533423180239,0.0207428936979101,0.132350887570142,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,TRUE,FALSE,0,0,0.0207428936979101
hsa04923,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04923,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04923,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FALSE,FALSE,0,2,0.025007761246042
hsa04923,PPrel,activation,1,NPY1R,-0.339533423180239,0.0207428936979101,0.132350887570142,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,FALSE,FALSE,0,0,0.0275013494997748
hsa04923,PPrel,activation;indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,FALSE,FALSE,0,2,0.0322680307039496
hsa04923,PPrel,activation;indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0322680307039496
hsa04923,PPrel,activation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,PDE3B,-0.251160651153912,0.00607410795940263,0.0921663124080714,FALSE,FALSE,0,2,0.0322680307039496
hsa04923,PPrel,activation,1,NPY1R,-0.339533423180239,0.0207428936979101,0.132350887570142,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,TRUE,FALSE,0,0,0.0372897668361851
hsa04923,PPrel,activation,1,TSHR,-0.136865468508032,0.0321021044641308,0.159778739962476,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,FALSE,FALSE,0,1,0.0464337234857718
hsa04923,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04923,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04923,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.0479971366369964
hsa04923,PPrel,activation;indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0479971366369964
hsa04930,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04930,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04930,PPrel,indirect effect,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,TRUE,FALSE,0,2,0.00694558784935386
hsa04930,PPrel,inhibition;phosphorylation,-1,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.00694558784935386
hsa04930,PPrel,inhibition;phosphorylation,-1,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.00694558784935386
hsa04930,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,2,0.0122692600501608
hsa04930,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,FALSE,FALSE,1,2,0.0122692600501608
hsa04930,PPrel,inhibition;phosphorylation,-1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.0132187992668058
hsa04930,PPrel,inhibition;phosphorylation,-1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.0132187992668058
hsa04930,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04930,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04930,PPrel,indirect effect,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,FALSE,FALSE,0,2,0.025007761246042
hsa04930,PPrel,indirect effect,1,TNF,0.157059465411569,0.0301660466016043,0.155533122271493,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0301660466016043
hsa04930,PPrel,inhibition,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.037549247403871
hsa04930,PPrel,inhibition,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.037549247403871
hsa04930,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04930,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04930,PPrel,indirect effect,1,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,TRUE,FALSE,0,2,0.0479971366369964
hsa04931,PPrel,activation;indirect effect,1,CREB3,0.303800603180914,0.00138677189848469,0.0658826713042013,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,FALSE,FALSE,1,2,0.00138677189848469
hsa04931,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04931,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,1,2,0.00604856153799963
hsa04931,PPrel,activation,1,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,TRUE,FALSE,0,2,0.00694558784935386
hsa04931,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,2,0.0122692600501608
hsa04931,PPrel,inhibition;phosphorylation,-1,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,FALSE,FALSE,1,2,0.0122692600501608
hsa04931,PPrel,activation,1,PRKCE,0.547566417668494,0.0132187992668058,0.112424259087139,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0132187992668058
hsa04931,PPrel,activation;phosphorylation,1,RPS6KA6,-0.497392334993076,0.0019296259133275,0.0693778544712142,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,FALSE,FALSE,0,2,0.0132313549159522
hsa04931,PPrel,activation;phosphorylation,1,RPS6KA1,0.428712639401201,0.000136208555086698,0.0422769009190092,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,TRUE,FALSE,0,2,0.0132313549159522
hsa04931,PPrel,activation;dephosphorylation,-1,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,GYS2,-0.436590184422608,0.0112001344569651,0.107509604953939,TRUE,FALSE,0,2,0.0132313549159522
hsa04931,PPrel,inhibition;dephosphorylation;indirect effect,-1,PPP1CA,0.40701097338486,0.0132313549159522,0.112424259087139,PYGB,0.278624458417644,0.00296940464805344,0.0749993933470374,FALSE,FALSE,0,2,0.0132313549159522
hsa04931,PPrel,inhibition,-1,TRIB3,0.314168875492543,0.0139056116990244,0.114263631972364,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FALSE,FALSE,0,2,0.0139056116990244
hsa04931,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,TRUE,FALSE,0,2,0.0150267246293483
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,2,0.0179342109197497
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,2,0.0179342109197497
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.0179342109197497
hsa04931,PPrel,activation,1,PPARGC1A,-0.612471761557638,0.000603487342297342,0.0535181515702502,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,TRUE,FALSE,1,2,0.0179342109197497
hsa04931,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.018028233353959
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,TRUE,FALSE,0,2,0.018028233353959
hsa04931,PPrel,inhibition;phosphorylation,-1,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.0194903632172992
hsa04931,PPrel,activation;phosphorylation,1,RPS6KA6,-0.497392334993076,0.0019296259133275,0.0693778544712142,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,TRUE,FALSE,0,2,0.0195981728979504
hsa04931,PPrel,activation;phosphorylation,1,RPS6KA1,0.428712639401201,0.000136208555086698,0.0422769009190092,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,FALSE,FALSE,0,2,0.0195981728979504
hsa04931,PPrel,activation;dephosphorylation,-1,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,GYS2,-0.436590184422608,0.0112001344569651,0.107509604953939,FALSE,FALSE,0,2,0.0195981728979504
hsa04931,PPrel,inhibition;dephosphorylation;indirect effect,-1,PPP1CB,-0.16802115162632,0.0195981728979504,0.129486382965928,PYGB,0.278624458417644,0.00296940464805344,0.0749993933470374,TRUE,FALSE,0,2,0.0195981728979504
hsa04931,PPrel,activation;indirect effect,1,IL6,0.138626493551915,0.0205700594974582,0.132187199304116,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,TRUE,FALSE,0,2,0.0205700594974582
hsa04931,PPrel,inhibition;dephosphorylation,-1,PTPRF,0.221534492129057,0.0207155620838631,0.132343523504743,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.0207155620838631
hsa04931,PPrel,activation;indirect effect,1,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,2,0.0232747228326003
hsa04931,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04931,PPrel,activation,1,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,PRKCZ,0.262251059755017,0.00694558784935386,0.0959757859890401,FALSE,FALSE,0,2,0.025007761246042
hsa04931,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,FALSE,FALSE,0,2,0.025007761246042
hsa04931,PPrel,inhibition;indirect effect,-1,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.0261960327030443
hsa04931,PPrel,activation;indirect effect,1,NR1H2,0.454446224697958,0.00729258815356003,0.0968193403656439,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,TRUE,FALSE,0,2,0.0261960327030443
hsa04931,PPrel,inhibition;indirect effect,-1,OGA,-0.239981770320207,0.0263827839326156,0.145354205817429,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,FALSE,FALSE,0,2,0.0263827839326156
hsa04931,PPrel,activation,1,TNF,0.157059465411569,0.0301660466016043,0.155533122271493,TNFRSF1A,0.297436592284587,0.0232747228326003,0.137628242926823,TRUE,FALSE,0,2,0.0301660466016043
hsa04931,PPrel,inhibition,-1,TRIB3,0.314168875492543,0.0139056116990244,0.114263631972364,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,FALSE,FALSE,0,2,0.0322680307039496
hsa04931,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0322680307039496
hsa04931,PPrel,inhibition;glycosylation,-1,OGT,-0.278198798632401,0.0179342109197497,0.125560452123534,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,TRUE,FALSE,0,2,0.0322680307039496
hsa04931,PPrel,activation;phosphorylation,1,AKT2,0.272775905162288,0.0322680307039496,0.159941472099098,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,TRUE,FALSE,0,2,0.0322680307039496
hsa04931,GErel,expression,1,STAT3,0.388066346775698,0.004956499558627,0.0869703643891037,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,TRUE,FALSE,0,2,0.037549247403871
hsa04931,PPrel,inhibition;indirect effect,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,2,0.037549247403871
hsa04931,PPrel,indirect effect,1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,SREBF1,0.435480157850608,0.0261960327030443,0.14479173754425,TRUE,FALSE,0,2,0.037549247403871
hsa04931,PPrel,inhibition,-1,SOCS3,0.152168931590356,0.037549247403871,0.170646269275577,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,TRUE,FALSE,1,2,0.037549247403871
hsa04931,PPrel,inhibition;dephosphorylation,-1,PTPN11,-0.225330810780707,0.0394859692242005,0.173860251398355,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,2,0.0394859692242005
hsa04931,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
