gene,module,GS_T2D,GS_p,MM_red,MM_yellow,MM_tan,MM_greenyellow,kME_own,hub
RPS6KA2,turquoise,0.156054336983297,0.436986225555247,0.304674563501096,-0.167983351595005,-0.0795324782216999,-0.125330779563438,0.661428629145253,FALSE
HECA,blue,-0.140423446277493,0.484796668380747,-0.390075145833962,0.416441457666991,0.206015612886052,0.144765621236342,0.631862790012617,FALSE
CREBBP,blue,-0.385185818744625,0.0472457809076377,-0.612616852769287,0.435715974467019,0.424737213641055,0.418697464762498,0.876740379704693,FALSE
NDUFA10,turquoise,0.219408727851668,0.271506097185857,0.543632616183012,-0.30624127131568,-0.304522625064068,-0.586328879196162,0.725283976813438,FALSE
TARS1,turquoise,0.226435643258658,0.256061966664562,0.558823502930502,-0.162928562949201,-0.349431729562723,-0.360697826132756,0.371334100073912,FALSE
DNA2,grey,0.0176270924622235,0.930460449066179,0.100259474509604,0.0394064563260681,0.042971335348508,0.10783363319869,,FALSE
TMEM248,salmon,0.44659250043035,0.0195323598496984,0.657058010634964,-0.275278626993212,-0.498869964934472,-0.260602154573619,0.696909531093096,FALSE
TXNRD1,blue,-0.0406076703322112,0.840618938230518,-0.154032389110965,0.270440968911436,0.0674010579412059,0.0278632413303903,0.75959558123955,FALSE
SOS2,blue,-0.410315195804985,0.033519945791954,-0.430152784685311,0.494898462680653,0.243212915579275,0.473381346277956,0.800515368264115,FALSE
KALRN,blue,-0.375915836101861,0.0533050742182265,-0.570621466713078,0.281598524639526,0.447280070944701,0.612578584822134,0.485223158692188,FALSE
ABCA5,blue,-0.200670578566311,0.315556159256548,-0.393038182477943,0.384913257779268,0.503112760802254,-0.0561371873491001,0.475115824499855,FALSE
MBP,grey,0.184082009195765,0.358019264875792,0.000819430292221287,0.143626589677283,0.0316568387101341,0.0991386971397179,,FALSE
CLDND1,black,-0.107758538336919,0.592652137273294,-0.386723707057571,0.635238439387949,0.419742467757329,0.122541521162485,0.614893015534811,FALSE
TBL1XR1,yellow,-0.222725405896338,0.264143565243141,-0.246578706509768,0.665024907419609,0.280898665917288,0.231559051347329,0.665024907419609,FALSE
CLUHP3,turquoise,0.35480336600969,0.0693743073858405,0.238789393218934,-0.531625003284024,-0.191907829311657,-0.0166592337310939,0.474912347414804,FALSE
IFT25,blue,-0.497940345019902,0.00821503084201581,-0.590749083341367,0.557242975674224,0.491136873150701,0.26176386082506,0.928426739052352,FALSE
GAREM1,salmon,0.0438694832962381,0.827997622473772,-0.0893993386284913,0.267907847542614,0.0721058284563455,0.135833784881516,0.485285509224991,FALSE
BCL6,grey,-0.185893000283894,0.35322654920021,0.115148595863838,0.00132701064735302,-0.0849036763681355,0.195186684950257,,FALSE
RFC4,blue,-0.128353841163858,0.523451058228206,-0.160284830930444,0.254852632225196,0.158410071513053,-0.0980964057388015,0.547379437990023,FALSE
HTT,turquoise,0.519020153379156,0.00553625572895253,0.743169138224242,-0.701245690344763,-0.649843440923373,-0.522750370791014,0.85708994982545,FALSE
CREG1,blue,-0.263254932074111,0.184598069744225,-0.293808693566831,0.459529435450385,0.279024392213896,0.0205000854837131,0.277678863617402,FALSE
ZCCHC24,green,0.476788099804833,0.0119207956381509,0.645450941141715,-0.354374732474025,-0.625667134647593,-0.293392499016518,0.730588480603636,FALSE
CA1,blue,-0.354376258668225,0.0697340626311779,-0.51298626697502,0.324858169352089,0.43013009314784,0.168666367836296,0.729163896524931,FALSE
PRORY,turquoise,0.200148456358515,0.316843241975853,0.401979779109545,-0.235624693407416,-0.271160952041985,-0.357418667378887,0.653976622066009,FALSE
KYNU,tan,-0.527722719268668,0.004669586136452,-0.613933174075228,0.772458146528762,0.721887196998553,0.241996772755571,0.721887196998553,TRUE
TNFRSF21,magenta,-0.0453639888794321,0.822228457923239,0.0324961036291771,0.0277495658435532,-0.309608120841134,0.153097909572939,0.629921572395562,FALSE
GRTP1,turquoise,0.0539848274883409,0.789134456404382,0.32104652028341,-0.117567407257508,-0.183045679977022,-0.178639354383411,0.623353993262907,FALSE
SH2B1,turquoise,0.458010956358703,0.0162863086555149,0.572360715422601,-0.568923558502253,-0.480908880269692,-0.58472648076427,0.792781172050919,FALSE
LRRC19,grey,0.374261346262302,0.0544478226556496,0.293770420818148,-0.344118739765556,-0.315535361163308,-0.260370571635178,,FALSE
TMEM121,turquoise,0.439783114144106,0.0217082589178704,0.61353464909995,-0.473214467318544,-0.518886282627402,-0.304711146204241,0.851580765278772,FALSE
PAH,yellow,-0.379098105095669,0.0511599975044028,-0.618201577498082,0.884058982275711,0.709474869477016,0.20651366375623,0.884058982275711,TRUE
TMED2,blue,0.0770063244205111,0.702631684841155,0.338502690428004,0.00902210886441972,-0.245417307298078,-0.137671558882985,0.191882383795317,FALSE
PHYH,grey,0.0407405802012228,0.840103880367121,0.0674669550133006,0.125923130948134,0.238576327864102,-0.30982042703378,,FALSE
NEUROG3,turquoise,0.250696140664881,0.20721035617035,0.45295858208142,-0.364011745555739,-0.199262050251099,-0.273005123754467,0.487230945444361,FALSE
RBMX2,blue,-0.446372230438422,0.0195998338839756,-0.264969680258226,0.429200197597669,0.193561924250605,0.250498569162929,0.609416866882991,FALSE
PHTF1,blue,-0.374211965287213,0.0544822221369906,-0.413724985098511,0.343697680697016,0.245694955153815,0.485892488927087,0.541807302067515,FALSE
CYP2J2,yellow,-0.345190268056125,0.0778245837091132,-0.276258040361191,0.5084459198578,0.538469133877891,0.052769215484369,0.5084459198578,FALSE
CARD10,turquoise,0.234706201269822,0.238632914328646,0.471922350703525,-0.264775917026238,-0.309490386716896,-0.259385792337757,0.843145943087613,FALSE
SNX17,turquoise,0.501121620235456,0.00775208684547591,0.767124087278101,-0.510448601958805,-0.560495590861254,-0.459836619426914,0.920004510680819,FALSE
HACL2,turquoise,0.307799803939343,0.118313953040686,0.596904292367137,-0.611700380987201,-0.456350031662418,-0.44486103513461,0.881795408348142,FALSE
APOL6,blue,-0.438371446533844,0.0221832189364035,-0.616249232050876,0.473619107894198,0.550622053806383,0.273491673437192,0.755681024272757,FALSE
ISG15,turquoise,0.156828641030934,0.434686231271062,0.501170012434655,-0.419783796832631,-0.329483126633986,-0.480442183029431,0.696372699180563,FALSE
MFGE8,pink,0.237102567794537,0.233733470318957,0.230787594222342,-0.322778756240341,-0.321754795925325,0.0832973268935419,0.65676586394081,FALSE
CD96,purple,0.196659469591871,0.325526706612793,0.0226356430167781,-0.116272841045815,-0.149695921752714,0.131966109908837,0.776332954360006,FALSE
FDXR,turquoise,0.456549278933981,0.0166751664508703,0.656763872288221,-0.57391224982257,-0.521996324526484,-0.417439659981093,0.89686739706022,FALSE
GSN-AS1,blue,-0.548041213244287,0.00308266777350586,-0.509718442673106,0.394576031392912,0.444292895095345,0.427037916924235,0.382054472142056,FALSE
PCDHA5,turquoise,0.400763037160208,0.0382998997318571,0.334751636839837,-0.265032824903334,-0.380442838884609,-0.0860286529181744,0.327148469030553,FALSE
GMPR,turquoise,0.186671973939045,0.351176796456403,0.400025832703108,-0.0611197832591248,-0.443325104504076,-0.00759610770147863,0.3943979821082,FALSE
PPP1R10,grey,0.000243102133056089,0.999039810509907,0.104103746051996,0.0115285233450553,-0.0368174833718888,0.20523557779647,,FALSE
KPNA6,blue,-0.171781285497991,0.391577628898314,-0.155369921060606,0.190180612947899,0.0787806213607504,0.262556863168643,0.67252326814066,FALSE
ZNF282,turquoise,0.440504038633015,0.0214689232653991,0.669773235363064,-0.584221694300461,-0.486806343461269,-0.320148907352559,0.945075149982233,FALSE
BABAM1,turquoise,0.43819085251065,0.0222445871903506,0.562671663513516,-0.48999285581381,-0.355013464583878,-0.344845419022652,0.879151126061675,FALSE
ZBED4,blue,0.0737094399756678,0.714827897440495,0.0623435294558812,-0.219459712442865,-0.18133163768623,0.204029156034423,0.283331422414254,FALSE
NTHL1,turquoise,0.221717063101711,0.266368126890067,0.379407222482024,-0.308808200858159,-0.158400992337929,-0.677101055135703,0.68088324777213,FALSE
TENM3,turquoise,0.170065845420444,0.396395544817139,0.32798377896774,-0.245046106281479,-0.309938164075055,0.112543165460538,0.556774412641328,FALSE
ATPAF2,turquoise,0.220504349583565,0.269059540467989,0.635372497637442,-0.486373687408643,-0.459836039810756,-0.31137237302103,0.89351153118677,FALSE
THEM6,turquoise,0.405299109076912,0.0359664507930635,0.540520718249133,-0.562255999987597,-0.294945678357808,-0.339123698118649,0.741198790028901,FALSE
ELL2,yellow,-0.443638971257751,0.0204530986718147,-0.622397656339826,0.655128156828918,0.607180493864722,0.43182072401759,0.655128156828918,FALSE
SACK1E,turquoise,0.476551628973772,0.0119689933370448,0.550184171137455,-0.50324885281269,-0.425533148451244,-0.268193376677966,0.731525399700522,FALSE
SLC5A12,grey,-0.271349040921557,0.170967487959786,-0.368585644093078,0.280759466879501,0.264997041791584,0.316861804181228,,FALSE
ITM2A,blue,-0.330882997422958,0.0918289011505751,-0.556404725887762,0.276450851296536,0.333623537644001,0.496781641123561,0.56172052706237,FALSE
CCDC30,blue,-0.306925016202309,0.119417637607134,-0.493303659485562,0.434807057981898,0.349056477020791,0.36429453799583,0.789978024137248,FALSE
CP,blue,-0.185989950013805,0.352971054396936,-0.342014842519253,0.60270277326631,0.1885039371973,0.23406770664556,0.482285946940365,FALSE
ARB2A,blue,-0.564842763841356,0.00214336205964943,-0.597352042109678,0.566246823403012,0.409278119438244,0.313790464890694,0.833016542509263,FALSE
DHX32,blue,-0.263987868575344,0.183333644168001,-0.454821916303785,0.435722791975331,0.208918846455008,0.207119157762592,0.818842254627614,FALSE
CIZ1,turquoise,0.396866703911689,0.0403992461417222,0.602853143410607,-0.525646286893552,-0.456811166677757,-0.308520651604314,0.851403903209334,FALSE
B3GAT3,turquoise,0.403025882324372,0.0371212031623704,0.574466292325012,-0.707835572486075,-0.481418150689576,-0.472632315704169,0.726584202258512,FALSE
MR1,green,0.130104375639357,0.517754313803521,0.314139774467495,-0.209147097214391,-0.402955256677704,-0.360225691062997,0.551296964165527,FALSE
ATG10,greenyellow,-0.22561997730891,0.257824656655714,-0.453316938213468,0.293510315345559,0.281537353799541,0.553572257778573,0.553572257778573,FALSE
CD3D,brown,0.112111288948918,0.577703629834611,-0.0313611894021672,-0.109212737820946,-0.218748097880097,0.265761413979719,0.676051509963382,FALSE
PTS,grey,0.132095272916376,0.511312168783467,0.209666067130252,-0.21146147152553,-0.119375049918427,-0.25260600209543,,FALSE
BTD,turquoise,-0.0315613100336881,0.875815610733445,0.174541849536283,0.296992985480897,0.188821147840053,-0.220945006421729,0.315322173678008,FALSE
MCCC2,blue,-0.362510887316094,0.0631248220501265,-0.433938177769403,0.664851515187537,0.606142681542385,-0.00571181101707873,0.569193169529823,FALSE
ZNF148,blue,-0.230026015689634,0.248396581486163,-0.292484231965885,0.332154519271984,0.185753879204836,0.0865556058346543,0.644076761390535,FALSE
MT1HL1,grey,-0.135331428202972,0.50092514716963,0.0614980215007012,0.0684468844248064,0.0815989135477368,-0.0242221515152758,,FALSE
TRMT5,blue,-0.251693245395106,0.205349177696527,0.107830347163618,-0.00799639038198223,-0.0998786548642127,0.258512609898035,0.209537678017846,FALSE
FLOT2,turquoise,0.500575267273388,0.00782999612164098,0.576171484093251,-0.420799503299461,-0.675164525676203,-0.182784586095945,0.453434876175416,FALSE
CD22,turquoise,0.31486949952716,0.109668291864405,0.526319596355291,-0.0877558384056462,-0.489815683128161,0.0195002020141308,0.127850020742374,FALSE
MDK,turquoise,0.272165896678035,0.169632314417035,0.36849491242137,-0.344846645072955,-0.379085378080022,-0.074663604024877,0.648531847086089,FALSE
EPCAM,grey,0.345260134449115,0.0777604573571956,0.0920654175318048,-0.10609261237271,-0.182802798598592,0.0224384322708852,,FALSE
RAPGEF3,greenyellow,-0.305400844904757,0.121358675966396,-0.46932824959444,0.10930555777095,0.176810446332129,0.738115570392964,0.738115570392964,TRUE
FEZ2,blue,-0.123942394274471,0.537939688215604,-0.0418238229602832,0.123848029511799,0.00214484175207392,0.0961312675452222,0.336881137858652,FALSE
MEST,blue,-0.392172232895633,0.0430490939171922,-0.491880192654446,0.726136717630702,0.462065894465483,0.468003305453893,0.509133370313867,FALSE
RHD,grey,0.291938881676488,0.139518376873453,-0.00318275380698582,-0.302656259122704,-0.0657612630254819,-0.0667318485993698,,FALSE
CAMK4,purple,0.0860160729222836,0.669673908336371,-0.0524239070455112,-0.0453381500142357,-0.190756337770607,-0.124065399675459,0.408779829895793,FALSE
KTN1,blue,-0.409128491028937,0.0340863153123186,-0.604123774494088,0.648315376353572,0.524062294027651,0.220249109764944,0.803118014413279,FALSE
TIMM10,grey,0.0652577077358222,0.74640091181024,0.105154336531057,-0.224080476456355,-0.209463789813858,-0.0876275522006802,,FALSE
H2BC7,turquoise,0.0788264867179234,0.695928765131495,0.264015119856379,-0.363352053384936,-0.324083909836144,0.140406875409676,0.337301753854499,FALSE
ODF2,red,0.671641943542037,0.000125103351920428,0.787493059465798,-0.600670523220344,-0.63686362133899,-0.523729878313918,0.787493059465798,TRUE
KANSL1L,tan,-0.648078633930006,0.000256890548998035,-0.620145049389171,0.735694781322066,0.674171640744222,0.348258754970044,0.674171640744222,FALSE
IL1R2,blue,-0.420960771323065,0.0287696185095818,-0.217309858335094,0.319208497106444,0.295352478381799,-0.0402047044749348,0.430077514570256,FALSE
MCM3AP-AS1,blue,-0.00102408642615332,0.995955143294695,-0.131005151072687,0.170368335766174,0.255037213540839,-0.0267215343900814,0.548241900570421,FALSE
RALA,blue,-0.0306238803023567,0.879477253616783,-0.222076751759598,0.29543945639254,0.0730404188945239,0.0723007955716214,0.563781282109577,FALSE
NDUFAB1,turquoise,-0.0925773021357673,0.646038989501525,0.334447438004967,-0.0285133955782665,-0.141897298814913,-0.211962446679724,0.505596088828747,FALSE
ETV2,turquoise,0.408595715695886,0.0343430719435324,0.462888508937736,-0.538803913842344,-0.405244297606429,-0.285246969598515,0.780723698463246,FALSE
USP25,blue,-0.387312035428654,0.0459357943626173,-0.568895560894513,0.630365161671169,0.394750276303467,0.319338180111909,0.752447287880934,FALSE
MAS1,blue,-0.0886148213307278,0.660274357383418,-0.306906740255562,0.0584609634524333,0.115868096825012,0.189116039917289,0.658210595676613,FALSE
MCCC1,blue,-0.670571106957817,0.000129438346525818,-0.615641699875456,0.677735990061142,0.551608712146687,0.313582331915111,0.760487182562852,FALSE
PIGQ,turquoise,0.316899898282525,0.107274180941304,0.625186283470541,-0.416003929192598,-0.489468168878818,-0.0768543760324338,0.782209400487466,FALSE
PI4KA,turquoise,0.382556027851146,0.0489065994887014,0.700810546489266,-0.601873248766902,-0.569220650153919,-0.321313058396331,0.842948146230159,FALSE
PRPH2,blue,-0.121742372897692,0.545235150330923,-0.405991996448864,-0.129650879314502,0.141728355081066,0.35080427087066,0.387017486041566,FALSE
AP1M2,greenyellow,0.141906803926114,0.480148493229487,-0.0548023483205041,0.0440359474000584,-0.144629943399361,0.325431808043919,0.325431808043919,FALSE
FRYL,blue,-0.447237222343845,0.0193359588292057,-0.641258852948121,0.711887864400651,0.495600200125913,0.411196475291445,0.850798617646207,FALSE
PKNOX2,blue,-0.196502901798273,0.325919748318104,-0.518875803677838,0.0795686252622901,0.150797301280422,0.458920884541171,0.471573517591949,FALSE
NCOA4,blue,-0.0851732055951531,0.672733063181313,-0.0173740270900573,0.119205139466383,0.0735707848673012,-0.0581545923472123,0.535025022055504,FALSE
ATG4B,turquoise,0.381770829692316,0.0494112932482534,0.644240159857258,-0.554482033680842,-0.40942115432031,-0.501458738777013,0.854638255834584,FALSE
NISCH,turquoise,0.243771475218396,0.220452754656527,0.355548573975062,-0.484831505956252,-0.151517420651204,-0.291353820770581,0.628947360993168,FALSE
SENP2,blue,-0.225841188304987,0.257345831500073,-0.29953796660566,0.366712480630011,0.281327752586956,0.0773825038789137,0.285133409030591,FALSE
SLC25A38,turquoise,0.362425874332838,0.0631912846607072,0.521562035351351,-0.110961816350275,-0.268120768362812,-0.472444687780211,0.460573485371339,FALSE
ABCG1,turquoise,-0.0248974196539768,0.901894935083226,-0.10298055920257,-0.12037838030777,0.093659215200542,0.0857301799058196,0.245532060655267,FALSE
OSBPL8,blue,-0.0991059593281617,0.622849606447238,0.0111726840931487,0.188513162615915,-0.0462326848003069,-0.0312876527618432,0.166829547077423,FALSE
PLAC4,blue,-0.317886325358146,0.106125171756927,-0.345578326917893,0.134915311028158,0.1305693686587,0.522357577862676,0.723205987504804,FALSE
CDH5,pink,0.0973541420774152,0.62903874906565,0.108515297080682,0.0397565151835658,-0.271402528352001,-0.0871872847217275,0.62992204676109,FALSE
HCN2,turquoise,0.334065077992644,0.0885611676867295,0.444547247609304,-0.307542222881767,-0.230596526884161,-0.348782688176333,0.774239279490309,FALSE
SLC6A12,grey,0.0296518977389897,0.883276416734029,-0.196732536560528,-0.0541035706294228,0.319089307706027,0.0735551740355597,,FALSE
CLU,turquoise,0.327641401574162,0.0952503834087207,0.55854256019947,-0.237147101808286,-0.344416484155305,-0.305795852062823,0.852040534998658,FALSE
PSMA2,blue,-0.296948136277524,0.132545306949659,-0.379890418003991,0.584061647203074,0.421873862114991,0.103879596406226,0.77298967096909,FALSE
H2AZ2,turquoise,0.156975809584239,0.434249824794742,0.564139212458771,-0.296546347827401,-0.393809027823544,-0.242115139039269,0.584015138115162,FALSE
H4C9,turquoise,0.290027048759288,0.142248343661499,0.235993120174066,-0.222433464916182,-0.237283354112396,-0.110320418380079,0.427657805644783,FALSE
TM9SF2,salmon,0.120503844465291,0.549362386648762,0.284959294448288,0.15971600721037,-0.100471089786244,-0.219023511897791,0.841775561880298,FALSE
SS18L2,blue,-0.205793903604021,0.30309802387965,-0.237934977545208,0.490485586252031,0.192148492050154,0.118042323510457,0.75130165746828,FALSE
ADH6,yellow,-0.183250589165956,0.360232381395424,-0.29678031129847,0.651301858188516,0.44996142135396,0.125840552112279,0.651301858188516,FALSE
MYG1,turquoise,0.250966924200007,0.206703784246634,0.655131269481359,-0.389182541159445,-0.405153586775587,-0.233360529770266,0.833300915179085,FALSE
RASSF2,purple,0.00217920926864289,0.99139285125533,-0.174192544575591,0.119176091775535,-0.124110317936215,0.184619884330726,0.641346878949927,FALSE
FLII,turquoise,0.581573675820956,0.0014638128752032,0.77419099859344,-0.823345030261002,-0.657232195670219,-0.51357479415558,0.735213815160629,FALSE
ARMC9,brown,0.226797987086239,0.255281452114721,-0.111636938066669,-0.176743115199485,-0.238611269539422,0.317638237214579,0.524793735940015,FALSE
ANKS1A,brown,-0.0702366001451996,0.727749304139708,-0.277756810679001,0.0959091424333487,0.245303622932994,0.0537920792765493,0.287320809574626,FALSE
TSSK2,blue,-0.35950234797936,0.065510073346691,-0.582044006380052,0.420201154419948,0.625273491628644,0.245307530866051,0.464343533298662,FALSE
DPP3,turquoise,0.393220889755755,0.042445535918225,0.619471010506187,-0.4750192400705,-0.432258992778627,-0.432285709884061,0.553762019771547,FALSE
ACADM,black,-0.0720970097397067,0.720817981084524,-0.185429233410451,0.527591023391646,0.337556073317251,-0.00746465132815436,0.8309691176076,FALSE
KRT5,greenyellow,-0.427982754161995,0.0259453625190984,-0.303490874246501,0.318517730180588,0.242794694415264,0.846495325006057,0.846495325006057,TRUE
ZNF354A,brown,0.0754224952372079,0.708482017185741,-0.0741695996981698,0.00237837603914011,-0.218930787542695,0.252703048412461,0.699506601698104,FALSE
ROBO1,brown,0.0378384864243208,0.851364458635563,0.0953911690668226,-0.236196814788361,-0.391228433751807,0.0625147749866073,0.481185776532166,FALSE
AURKB,turquoise,0.200424210102065,0.316163079685816,0.375486328328732,-0.481826727465831,-0.343286798666172,-0.14557749080537,0.618587125390277,FALSE
API5,grey,-0.0406073307422303,0.840620254305879,-0.0142083610224852,0.182052561587818,-0.0834821368396475,0.187246192737016,,FALSE
VGLL4,turquoise,0.337362249756767,0.0852688005011362,0.569747054038944,-0.527589073758419,-0.499857359600413,-0.0864806974410597,0.739581674788998,FALSE
HPCAL1,turquoise,0.148838258398978,0.458734236177542,0.453578626894942,-0.253649483477255,-0.363102853044363,-0.243621714139927,0.65867884175199,FALSE
DHCR24,turquoise,0.185699190796001,0.353737630592043,0.576297619429805,-0.299934068177125,-0.30493459292824,-0.283021458801157,0.424131572915236,FALSE
COL16A1,turquoise,0.193907295633235,0.332477796431173,0.433466976514871,-0.49774251923473,-0.398062431037732,-0.171522612486158,0.777683957880414,FALSE
DHPS,turquoise,0.412559070410193,0.0324696764133424,0.577773931509108,-0.419619982305761,-0.377798366528264,-0.383563464063728,0.844995752692013,FALSE
H2BC9,turquoise,0.185980937976892,0.352994799487517,0.486460880125172,-0.319270311021944,-0.373749609174077,-0.430547501913296,0.401275419394143,FALSE
FLRT2,brown,-0.251426500370799,0.20584595826743,-0.283069075482491,0.209367753460309,-0.00442321978109606,0.681406804110119,0.821341127669125,FALSE
ADAP1,brown,0.209983175678544,0.293142645707913,0.0201918901609922,-0.311526178612336,-0.341153560009451,0.192065319428004,0.367215383722974,FALSE
GOSR2,turquoise,0.488013145836284,0.00981141213808725,0.646929924432146,-0.529623350980958,-0.407514694636457,-0.344053586182228,0.447065497565239,FALSE
CRYZ,blue,-0.415587188987736,0.0310944242387819,-0.341684487796875,0.495923091430424,0.404555698183664,-0.0469367103233125,0.647471280592048,FALSE
OR5I1,blue,-0.115736464761443,0.565382554022296,-0.566225200941353,0.255502955653708,0.370032382108652,0.292671999528019,0.608593161511896,FALSE
IPO9,grey,0.325749863583094,0.0972906516421581,0.250639799311106,-0.0745663503922756,-0.00415631484436511,-0.326440581242012,,FALSE
BCL10,blue,-0.281847431135441,0.154363345014034,-0.485091044933353,0.415016825350261,0.285852366115025,0.252203891867362,0.780505159907973,FALSE
VAV1,green,0.414802331249711,0.0314462892948011,0.628066001311768,-0.402122523753166,-0.658011635180095,-0.230654635694403,0.901543396668937,FALSE
MAP3K2,blue,-0.263661119921132,0.183896588725489,-0.293633476233327,0.54660556134269,0.340519205428773,0.166524135204999,0.400347178005184,FALSE
LPIN2,turquoise,0.0184893294876511,0.92706759087973,-0.0657400888568591,0.143225582736167,0.259061819690899,-0.144482980241206,0.355274432655785,FALSE
GRM4,turquoise,0.317207365995654,0.106915049404838,0.404514517217919,-0.440581660107676,-0.231880284069387,-0.328263096734322,0.804216760399066,FALSE
PDE11A,blue,0.296187261778791,0.133587823316134,0.150511307999071,-0.343231011766665,-0.123120928590348,-0.36587611801352,0.0141905994619095,FALSE
DAPK2,turquoise,-0.0172549389476403,0.931925223919947,0.0943260219894221,-0.145126023834188,-0.102976647210705,-0.156361984059566,0.253565296370119,FALSE
KLHL29,blue,-0.0847591458077351,0.674237745311465,-0.222799526927686,-0.151506186204617,0.129224314922504,0.159583004530615,0.452380950393103,FALSE
PRDX1,blue,-0.095088002671932,0.637081363978283,0.0275543718627039,0.214848323527135,-0.0177650393842628,-0.16270464106265,0.42772667404554,FALSE
APOLD1,blue,-0.454443149551715,0.0172488885971001,-0.702320458556112,0.609932291294164,0.623194354484965,0.190427759036029,0.356368133750942,FALSE
RGL1,magenta,0.032657497591829,0.871537020280502,-0.109124725159837,0.0593947953897905,-0.213063321917903,0.289505758000208,0.688419750352771,FALSE
NOL7,turquoise,-0.119954111148871,0.55119892282989,0.107484005574676,0.0568997506127235,-0.0397131134236575,-0.12976970469704,0.000433817722987776,FALSE
ZW10,blue,-0.182693741935044,0.361719121842738,-0.41535809052697,0.281688581894732,0.300890193545669,0.235621098887045,0.671537053719081,FALSE
CDC25A,turquoise,0.383101138476561,0.048558618071958,0.631653440765677,-0.354071415574947,-0.506189806901058,-0.293093919938271,0.662336189533835,FALSE
ACR,blue,-0.344414379653403,0.0785394457731902,-0.326884309261384,-0.0686102107966442,0.201833825018136,0.453937039713309,0.188663282835051,FALSE
CBLN1,blue,-0.229161355475536,0.250228687391951,-0.503427812731956,0.161400792450851,0.315482641262236,0.275052554811165,0.391111296251714,FALSE
DOK3,turquoise,0.41821812483577,0.029937984942665,0.648724031373984,-0.517551083455688,-0.693133320286356,-0.259776786211679,0.424488047639192,FALSE
ARHGDIB,magenta,0.0962047328355325,0.633112958479829,-0.0203512672726249,0.217703254634856,-0.16334668721715,0.0255469545077868,0.767973831213581,FALSE
ARFIP1,blue,-0.48512204387824,0.0103223147137673,-0.570347865745807,0.480192152429421,0.404569915288601,0.180666242019578,0.874449433172007,FALSE
IDO1,blue,-0.149441931384714,0.456893350315126,-0.413070991100191,0.24628023732005,0.207136611096723,0.210062218881086,0.456375059825834,FALSE
ASB1,brown,0.221330733992999,0.267223625132703,0.200055616406385,-0.274532165985083,-0.35300304446262,0.319684476706308,0.272572491222802,FALSE
VAMP8,cyan,0.139443264989218,0.487880619347365,0.144956955452016,0.0579222906167829,-0.0588175459374595,-0.224225933076388,0.596084094465553,FALSE
BIRC2,blue,-0.414441933865744,0.0316089312976149,-0.440726263110282,0.471041505898501,0.352658293963175,0.0486070872290927,0.799027331758484,FALSE
ADCYAP1R1,greenyellow,-0.414034849333011,0.0317934556603445,-0.529371406258204,0.30224489423533,0.403072803874389,0.419216158489627,0.419216158489627,FALSE
SEMA5A,blue,-0.626588434039636,0.000470701988916639,-0.621699095366985,0.581174295078993,0.364015343532816,0.459459837607451,0.520034681579244,FALSE
KLKB1,yellow,-0.195020535678104,0.329655358536367,-0.138753999426021,0.431531960926248,0.354600573326518,-0.258727667549979,0.431531960926248,FALSE
ANKRD13C-DT,turquoise,0.121475355433641,0.54612372875425,0.260934131711705,-0.0488927290288743,-0.265023598926163,0.00486098996076874,0.225663067364351,FALSE
DYNC1H1,turquoise,0.469189801877716,0.0135525765818859,0.749210837209961,-0.804034324222201,-0.645405340758994,-0.562991611343425,0.851315849767254,FALSE
IRS1,yellow,-0.561850014928264,0.00228988226529756,-0.374124620533044,0.588522279401069,0.305075459367874,0.323587236391517,0.588522279401069,FALSE
PSMD12,blue,-0.385223510093914,0.0472223050309931,-0.363696249329547,0.402061686333834,0.404529501125899,0.18895224798056,0.784118150727816,FALSE
TRAF1,blue,-0.1535315572739,0.444525325414007,-0.256866707410366,0.0612290664715628,0.111751767567624,0.104739139883626,0.504550600493409,FALSE
JAM2,greenyellow,-0.319347676017097,0.104439827349071,-0.402456670987946,0.293969178953852,0.130077783646504,0.744540341793551,0.744540341793551,TRUE
SYTL2,blue,-0.34315992529549,0.0797058241089497,-0.514063711688091,0.129914735999023,0.236418900112437,0.503835679438866,0.442516852965064,FALSE
CDR2,blue,-0.47648570113407,0.0119824596522037,-0.50594523789932,0.538340208334441,0.499382067486679,0.374634886874713,0.838345546138918,FALSE
RPS4X,blue,-0.30520413878996,0.121610858847485,-0.473373469449582,0.461696015353918,0.281868619412968,0.527671445195549,0.727306750953946,FALSE
DUSP9,turquoise,0.42912764564137,0.0255069780379837,0.528673019159241,-0.503097016419236,-0.330684755423928,-0.456208913254723,0.804139982410174,FALSE
DEPDC1,blue,-0.172188361409351,0.390439249754296,-0.372047333668619,0.134903632145162,0.200051225404892,0.320471934644681,0.78621667513108,FALSE
MYO5C,blue,-0.230221795622951,0.247982974444243,-0.279449015979585,0.069530176327509,0.095469077520569,0.270119032916567,0.691866419245852,FALSE
PRPS2,blue,-0.362113320765991,0.063436103579733,-0.213394392195037,0.474485216821781,0.251777330900831,0.185282102570718,0.587642627717623,FALSE
DLD,blue,-0.118364825878381,0.556524245449306,-0.0002309706610848,0.359691611032059,0.0964878454022612,-0.12588860149769,0.571087639593809,FALSE
TAX1BP1,blue,-0.384615833439177,0.0476019172263993,-0.441355467452148,0.423507833582488,0.303703088919337,0.186844592478547,0.768429395065983,FALSE
AMFR,turquoise,0.361484506643411,0.0639308720114819,0.6622778097516,-0.510645669007516,-0.441743079578077,-0.482649775858933,0.752668197671289,FALSE
