gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,consistent_both_datasets
REG3A,0.0236470467112374,3.98744976066571,0.368029446569275,0.715463423009673,0.83748287205526,-5.89465588238533,NS,NS,0.0290451343581367,0.62225257734418,0.776725037934895,NS,0.0341407436141468,0.616048553553559,0.810533222708476,0.0969252299262883,0.236847360038826,-0.0492572682221061,0.637426102822495,FALSE
EFNA1,0.0371893913890345,8.42679161139532,0.368001516103137,0.715484030686702,0.83748287205526,-5.89466576630724,NS,NS,0.0191283174022442,0.843281656456467,0.921642413862981,NS,0.0288495654781353,0.788009499078853,0.902003033078882,0.275274694258465,0.0687345219032654,-0.199681190547392,0.0931302539908549,FALSE
CASZ1,-0.0384345262865125,6.0486467506473,-0.36790033131845,0.715558688743793,0.837488378300977,-5.89470156695463,NS,NS,-0.0283507131821564,0.767453062443137,0.877292136942227,NS,-0.0395724958248252,0.722149185858763,0.870733987209292,0.131608050120905,0.257559814352292,-0.207609538528586,0.234983834598807,FALSE
SPIN1,-0.0291239365592278,6.3550027759823,-0.367067679695626,0.716173159929654,0.838122917859398,-5.89499580096603,NS,NS,-0.0197737175853538,0.794858426185924,0.893133934024924,NS,-0.0045720342349542,0.955854036049457,0.985318109142767,-0.120332732547353,0.303980498902789,0.061619508428958,0.50143825283921,FALSE
ENTPD1,-0.0395785216797703,6.39259321566712,-0.366802326879553,0.716369022745869,0.838122917859398,-5.89508942992685,NS,NS,-0.0456194188817199,0.632269134741812,0.78270355507486,NS,-0.0248692623927187,0.827919991252986,0.923297062523816,-0.0963386000428252,0.361683800343482,0.016891964446739,0.930260264648735,FALSE
MLNR,0.0190814420742138,3.79709655252748,0.366788154664335,0.716379484125157,0.838122917859398,-5.89509442866495,NS,NS,0.0244590251384646,0.619386663305802,0.775016374680956,NS,0.0247025729517086,0.654501435795307,0.831889828320248,-0.00797713811070779,0.926179711122539,0.0460019682786,0.447675318862071,FALSE
SCARA3,-0.0309024879507376,5.81900393322063,-0.366786272356071,0.71638087357628,0.838122917859398,-5.89509509256695,NS,NS,-0.0227224538888918,0.766924620281473,0.87694570716426,NS,-0.0439371954888949,0.622822922601976,0.814021400588521,0.0776247367143782,0.421646976502208,-0.138876002285931,0.333444160438855,FALSE
ST14,0.0352577324530021,6.57608255513851,0.366419442639625,0.716651672693922,0.838357809799847,-5.89522441131671,NS,NS,0.0299075687823456,0.734645160526652,0.853983091739497,NS,0.0430550434493509,0.67394265956236,0.841777936388166,-0.0645602961040632,0.573568908442498,0.134566485354162,0.402896169358717,FALSE
GPR15,-0.0298097785226484,4.20506848569644,-0.365885255854864,0.717046084255427,0.838737246771468,-5.89541249937796,NS,NS,-0.0216511406112125,0.781421094093078,0.886074383262202,NS,-0.00558095756909783,0.947713691860419,0.98184509276106,-0.0806290382823172,0.551143719772709,0.0207501992994692,0.822642916721657,FALSE
SPRR3,0.0198749910374424,4.565097670888,0.365531110450367,0.717307607772871,0.838961184081361,-5.89553704475187,NS,NS,0.0120834234023257,0.816008829597045,0.90439341862024,NS,0.0250522637450855,0.664183694224991,0.835675584944014,0.0856205199143553,0.375387456126352,-0.0455351014676503,0.463155109616487,FALSE
GLRB,0.0202820224036423,3.65030349543023,0.365214884480645,0.717541158610708,0.839152364060506,-5.8956481537156,NS,NS,0.0182708143836662,0.720542773189114,0.844641709141192,NS,0.0304863405634506,0.603651010557405,0.802408195909866,-0.0251987775031089,0.71835576238668,0.0655307774129098,0.47036289234188,FALSE
NHLH1,0.0208743752991188,5.14473066071896,0.364714435529021,0.717910825301078,0.839502676353243,-5.8958237965116,NS,NS,0.0214599645988649,0.69043634218716,0.824910403618526,NS,0.0266633432113934,0.660561961561336,0.833851518748663,-0.011384178782252,0.898284127145154,0.0529683449208902,0.53763172388922,FALSE
TRPC7,0.0334299948748584,3.6073377943274,0.364415215078982,0.7181318836856,0.839514403115053,-5.89592870009157,NS,NS,0.00750652223890801,0.923684668620093,0.962959877398294,NS,0.0962413002075144,0.277489328192049,0.558523468132266,0.102389052237656,0.550490711061941,-0.0351772305626193,0.461696964454666,FALSE
CTNNB1,0.0415970888091181,8.70558655155095,0.364380318352078,0.718157666340142,0.839514403115053,-5.89594092896826,NS,NS,0.050684579886844,0.60913812956863,0.767596844678681,NS,0.059215074786525,0.624659386587751,0.815353486287457,0.014632682998167,0.944408860991215,0.0684239211210302,0.287054526841326,TRUE
ELSPBP1,-0.0242636956000137,4.21877333179797,-0.364344923221255,0.718183817573752,0.839514403115053,-5.89595333131591,NS,NS,-0.0309501339981862,0.598182666013714,0.759974645966785,NS,0.00289218674307914,0.966235464899687,0.99039135152218,-0.00423831586542872,0.972837262287648,-0.0441869050298299,0.377574392845085,TRUE
EEF1AKMT2,0.0289058563084504,5.98543207531996,0.364321198866755,0.718201346199831,0.839514403115053,-5.89596164359055,NS,NS,0.00520404667066894,0.944098519471157,0.972744341542431,NS,0.00908155172869076,0.91311149860903,0.965022145246054,0.130374289712626,0.343073593327565,-0.07204488100693,0.344466404275213,FALSE
TLR5,0.0299182428297193,4.79926930900556,0.36381836059353,0.718572902516804,0.839866717654123,-5.8961376963473,NS,NS,0.0302092768776904,0.697840463891264,0.829358352716416,NS,0.0373343568947484,0.669566922516414,0.838762707582558,-0.112194849684563,0.284341888632646,0.171306268545459,0.175030306494245,FALSE
SLC38A4,0.04002836339311,10.0628561830499,0.363318446877474,0.718942367174738,0.84021651891995,-5.89631248640353,NS,NS,-0.00502864972253355,0.961642619579168,0.981482134833913,NS,-0.000685820735460782,0.995190291468123,0.999128579658785,0.308977911045285,0.0829167686824577,-0.227548992689412,0.0240947455178968,FALSE
CYP46A1,-0.0308570162318965,5.69253697908286,-0.362862605930772,0.71927931975321,0.840528259256752,-5.89647165932175,NS,NS,-0.0447230462436626,0.575465729835897,0.743040953148766,NS,-0.047340124672877,0.598676599028487,0.799392844475691,0.0303807166551242,0.838095857311026,-0.0917823117062282,0.282098002857059,FALSE
TPCN1,-0.0263997413184223,7.85925063615689,-0.362675323587124,0.719417773415805,0.840608001496586,-5.89653699817566,NS,NS,-0.0305602394414377,0.649305910564333,0.795893351210832,NS,-0.0312120254066094,0.68586306967934,0.848374060979612,-0.0944917896602762,0.331643399527177,0.0413448986135218,0.705735176190435,FALSE
CEP135,-0.0214647312210381,4.02683502496347,-0.362346615163679,0.71966080362565,0.840809909339932,-5.89665159680992,NS,NS,-0.0265314597221197,0.622374565822351,0.776725037934895,NS,-0.00903476425230667,0.88484356716342,0.95028162293311,-0.0862777918947285,0.187179005305757,0.0430176505716632,0.673521052970076,FALSE
RASA4,0.0405741259232437,5.06119740982676,0.361495087348851,0.720290518270476,0.841463513342519,-5.89694798884834,NS,NS,0.0558869382666632,0.560025733216011,0.731307600137662,NS,0.033494526040232,0.779260830462485,0.898344791747411,0.160655413814786,0.0552555202032525,-0.0788945023361998,0.708189178350301,FALSE
ALDH1A2,0.0354463738984367,5.3207823225183,0.361102315416189,0.720581044912628,0.841720779558394,-5.89708446850591,NS,NS,0.0294297447128327,0.754172538748827,0.868050028375759,NS,0.0572939746181419,0.580540572139615,0.788276253788757,0.181065733596817,0.202499383411002,-0.109430029883115,0.419399431801661,FALSE
ERO1B,-0.0373261257755589,5.31155441056847,-0.360918753930368,0.720716836730415,0.841797265301125,-5.89714820170955,NS,NS,-0.0299444287638937,0.762744543849627,0.874086118404109,NS,0.0318753431609294,0.74863109442323,0.882059980556531,-0.191048509330376,0.176221043333576,0.115611959903979,0.410402179639732,FALSE
AQP2,0.0230467186182825,5.36136969939344,0.360393589398226,0.72110538463701,0.842168926433937,-5.89733036339465,NS,NS,0.0245058438645769,0.678953152016936,0.816107142163329,NS,0.0361671280431927,0.592019239210195,0.794758278966635,0.0313062039371323,0.731826542916478,0.0148293735306488,0.884875622264494,TRUE
ASGR2,0.0322819080073407,10.6142556341222,0.360228968211968,0.721227196753148,0.842229028436275,-5.89738741077741,NS,NS,0.0242372969932352,0.758877235907522,0.870904741975158,NS,0.0228826411203572,0.809659077277921,0.914025315716291,0.0550297296278053,0.747973177623086,0.00965014670126534,0.863879836458967,TRUE
NCK2,-0.0375654289702547,6.67601816953019,-0.360039574023201,0.721367348950204,0.842310533661547,-5.89745301098615,NS,NS,-0.0377291938814956,0.701598124799536,0.832048811302629,NS,-0.0392713845439254,0.723706745749298,0.871466499071699,-0.0376914853287369,0.782452950877851,-0.0374400157564599,0.814888969657163,TRUE
TNIP3,-0.017239769233767,3.33545424560728,-0.359347292683313,0.721879722613779,0.842752495272467,-5.8976925047339,NS,NS,-0.0167390600231175,0.714054757560354,0.840760843251974,NS,0.00701188195134931,0.884205375053361,0.949850272900023,-0.0238365660531309,0.730211222592399,-0.0106766295410337,0.876283208383072,TRUE
CHRND,-0.0204444469149739,4.83555559087973,-0.359271568721074,0.721935775659618,0.842752495272467,-5.89771867362261,NS,NS,-0.0190987741553967,0.723837122500845,0.847018017947483,NS,-0.00804959072433492,0.8929638293584,0.954383696745795,-0.0541651517061912,0.541031982728017,0.0131042134640424,0.874266534870484,FALSE
GH1,0.0281033238661218,4.42379611933805,0.3591353780202,0.722036591867037,0.842752495272467,-5.89776572501695,NS,NS,0.0302432774396422,0.687301959880032,0.822920198388213,NS,0.0593517436555773,0.462863143848786,0.70789442490517,0.0140657095741676,0.910868056128875,0.0420693176769948,0.66191513872897,TRUE
TBP,0.0261582966505178,6.87598060895528,0.359075711445,0.722080762104373,0.842752495272467,-5.89778633315852,NS,NS,0.0156732540979497,0.822078206783518,0.907591321616772,NS,-0.00539920408878893,0.941989793004856,0.979119795264294,0.132649924961872,0.231213526690862,-0.0797900070265953,0.358272294896158,FALSE
EFNB1,0.0287609634288448,6.06166275357795,0.359052669955604,0.722097819621197,0.842752495272467,-5.89779429051314,NS,NS,0.024003797394839,0.754687211317634,0.868339303719976,NS,0.0278160765913845,0.744070576690797,0.880508997660553,0.0948310048723511,0.443352998928675,-0.0369719859664789,0.728954163462964,FALSE
BEX3,-0.029166596840115,7.78465248374137,-0.35888541440098,0.722221642551738,0.842780642242847,-5.89785203688132,NS,NS,-0.0296571722769864,0.703231501226985,0.83324302580062,NS,-0.0348886195888328,0.685852810782764,0.848374060979612,-0.0115415263890547,0.931878180923676,-0.0467017434623414,0.646921903462468,TRUE
OLFML1,-0.0512576601276635,5.71807608329719,-0.358816685742816,0.72227252609237,0.842780642242847,-5.89787575829302,NS,NS,-0.0608245443770425,0.645287858907027,0.792428582094054,NS,-0.0241356874318329,0.873051836537689,0.944189393588908,-0.254173333922984,0.104100149282762,0.150622729617682,0.521318419089056,FALSE
ST3GAL1,-0.0395823922342369,7.34873956059084,-0.358734837040584,0.722333124795678,0.842780642242847,-5.89790400216121,NS,NS,-0.0871725715211262,0.391137895449858,0.59822803082629,NS,-0.0899942047923609,0.424914000644451,0.679141975642499,0.127850179189659,0.498807905805155,-0.206160715844746,0.0152284361882225,FALSE
KCTD3,0.0258685720970907,6.09915199085425,0.358457322938988,0.722538602827329,0.842926554432022,-5.89799971757439,NS,NS,0.0128053567730956,0.842545021499666,0.921055203053055,NS,-0.0292928352898113,0.661003799643026,0.834220905695974,0.0588096379072635,0.628607604585075,-0.00690442705078589,0.897361919322772,FALSE
RPE65,-0.026264056733696,2.75348552876023,-0.35837575723715,0.722599000011346,0.842926554432022,-5.89802783586428,NS,NS,-0.0222279002920793,0.731920458899773,0.852803088462101,NS,-0.000952099651816615,0.990010247077136,0.997878734896961,0.0138640208616253,0.832595207297349,-0.0661873992392456,0.615860183570165,FALSE
ACIN1,0.0256258633172121,6.6928619715472,0.358147114817999,0.72276831318979,0.842963888432436,-5.898106622377,NS,NS,0.031646906563469,0.640099356714812,0.788970400348989,NS,-0.0134210989026302,0.850204879608472,0.935194121524497,-0.00728011542979286,0.951405551235201,0.0583639544175483,0.424052948378363,FALSE
LRIF1,-0.0273038395264437,5.13700686679839,-0.358142369717356,0.722771827159953,0.842963888432436,-5.89810825693492,NS,NS,-0.026124125148318,0.714252111277448,0.840760843251974,NS,-0.0519336653199412,0.514101875603799,0.745858901445551,0.0556291590158282,0.528351054088281,-0.109813710525135,0.369268640133662,FALSE
TBC1D30,0.0456338954993501,4.79636128767352,0.358032596342012,0.722853121222127,0.842976579706927,-5.89814606488255,NS,NS,0.0389938031321515,0.725048298038275,0.847931837854277,NS,0.0755939741442366,0.574324066400019,0.785066077419489,-0.0191696208513383,0.862595285629108,0.110106781664576,0.640486276191099,FALSE
SIGLEC7,-0.0208666452790556,5.76446888755198,-0.357937399631006,0.722923623013652,0.842976684008906,-5.89817884306396,NS,NS,-0.0215307903322569,0.692718533460543,0.82634777626441,NS,-0.0105996706159355,0.863013771565756,0.940726656941203,-0.0519027144934206,0.545398557963922,0.0100110766434001,0.912824819736839,FALSE
GCHFR,0.0477082632514546,8.08313521509765,0.357181475149921,0.723483541321529,0.843497686693331,-5.89843881679364,NS,NS,-0.00584564723778722,0.963306631100517,0.982379619075863,NS,0.00223798617930525,0.987124194462786,0.997356902766552,0.372267311157007,0.0843514119124116,-0.275194871144377,0.0283751341312493,FALSE
PFDN1,-0.0332300853294196,6.77620729408692,-0.357089083730172,0.72355198694137,0.843497686693331,-5.89847055423509,NS,NS,-0.0151053488629655,0.865366934380553,0.934129635372975,NS,-0.0247840864577852,0.801921583304643,0.910137980654072,-0.170895488177659,0.250528124121281,0.10373294301449,0.322367987792397,FALSE
DIRAS2,0.016767361110274,3.30340410672946,0.35700068429727,0.723617477384353,0.843497686693331,-5.89850091277034,NS,NS,0.0167940533034477,0.704730641908785,0.834276203394835,NS,0.0436933341271056,0.349133489278388,0.621642846870216,-0.085968045531621,0.125493030207082,0.118978607514199,0.101501005681057,FALSE
FRRS1L,-0.0193773357255302,3.53916538391072,-0.356953748816566,0.723652250252857,0.843497686693331,-5.89851702853956,NS,NS,-0.0215170532418374,0.658651421551226,0.802524464527467,NS,-0.0155673083962127,0.787111511302231,0.901812853383403,-0.0409600675851056,0.465969556588902,0.00209528015516965,0.982609160917764,FALSE
CFI,-0.0317154406328332,10.0875932316792,-0.356649077536796,0.723877985205377,0.843678664221065,-5.89862158943676,NS,NS,-0.0134843432395303,0.868873907208483,0.935782513233173,NS,-0.0329686013959602,0.727196560870675,0.872556121130683,-0.0991259078667358,0.540531759550872,0.0353510956457956,0.608631490152385,FALSE
ASIP,-0.0325770391690712,4.4759995959497,-0.356539688228556,0.723959039341413,0.843685482450187,-5.89865910944161,NS,NS,-0.0157595033626447,0.856514394544857,0.928401116477232,NS,0.0284208502601109,0.74651429269019,0.881498521612594,-0.132642581613453,0.376525042582071,0.0669779647934524,0.504634456141361,FALSE
COL5A1,-0.0247867025787663,6.03549099297117,-0.356420091776617,0.724047660382609,0.843685482450187,-5.89870011739643,NS,NS,-0.0262869926496233,0.686123834016328,0.822002856083606,NS,-0.00785391274501285,0.914233186078236,0.965421748644689,-0.0924315923019892,0.343246594109024,0.0425130601560731,0.695235910918712,FALSE
AREG,-0.0173449219018288,2.88174159598227,-0.356355870580774,0.724095249931145,0.843685482450187,-5.89872213232266,NS,NS,-0.014651862961784,0.744346855527593,0.861496573315579,NS,-0.00606041665546417,0.905602453502971,0.960832204614131,0.0335638079323265,0.555577387505273,-0.0679939133184638,0.388671561659463,FALSE
MNAT1,-0.0225189945272189,5.50817874245667,-0.355979593237338,0.724374103586002,0.84387174373671,-5.89885104062026,NS,NS,-0.0227718707934239,0.7048564787208,0.83433622469295,NS,-0.0365835528929617,0.583050382271808,0.790160649372661,-0.0343551134507511,0.697097203062945,-0.0107432639655412,0.908594737554063,TRUE
CLDN10,0.0539449728479918,5.6003933777477,0.355949936505071,0.724396083393098,0.84387174373671,-5.89886119493887,NS,NS,0.0542419315252194,0.689607058284795,0.824467504674809,NS,0.0520694900906446,0.747270763570702,0.881949459854477,0.0575823920854688,0.693444945438667,0.0503261118719286,0.852488852666586,TRUE
GJC1,-0.0351907553375205,4.69957481538664,-0.355634198071374,0.724630104754936,0.844019226376753,-5.89896925024476,NS,NS,-0.0276187452278387,0.771250000758367,0.879455663308807,NS,0.0272331438606589,0.777475001723309,0.897347013838058,-0.151554255213903,0.291092445048644,0.0805790532129626,0.549728408514469,FALSE
CAMK4,0.0318691938764399,4.94478234224327,0.355521608951883,0.724713560939945,0.844019226376753,-5.89900775868602,NS,NS,0.0345919888839699,0.660254353785238,0.803823241252548,NS,0.05347633169762,0.571516253147131,0.783846097225048,0.0599837694891306,0.460895464870725,0.00389805997605741,0.981088198764873,TRUE
NBEA,-0.0297363180641323,4.09738920608306,-0.355493787913001,0.724734183691365,0.844019226376753,-5.89901727235158,NS,NS,-0.030891075554154,0.690746403094101,0.824910403618526,NS,-0.00468394911397787,0.957241638931824,0.985731355045389,-0.0451581042916636,0.63150318460139,-0.0143932144193936,0.918435393119741,TRUE
RNF2,-0.0242376960961714,5.0096617547728,-0.355147532642807,0.724990868029581,0.844236034631859,-5.89913561586096,NS,NS,-0.0245478593005214,0.703888468902733,0.833691407766474,NS,-0.0119037099509078,0.868793080122068,0.943215308276146,-0.175512572798991,0.0369812255629102,0.126265370011226,0.209388004932931,FALSE
SRD5A2,0.0512374121727615,8.72739054954876,0.354677101944729,0.725339657571136,0.844440272915314,-5.8992962170734,NS,NS,0.0492545647128237,0.720472946105573,0.844641709141192,NS,-0.00837776226760569,0.954931332419063,0.985198479677228,0.0979120568572607,0.616986005653267,0.00480090343052794,0.981636009184749,TRUE
AGTR2,-0.016202416482912,4.44027563142128,-0.354596757443491,0.725399233063194,0.844440272915314,-5.8993236249409,NS,NS,-0.017287267448257,0.691788700421322,0.825732235438092,NS,-0.00553939254155628,0.907890424039344,0.962307583585571,0.00284719521401734,0.973949396894627,-0.0351548362834276,0.495469361194925,FALSE
TAFAZZIN,0.0217231168166888,6.65691172961989,0.354543770915092,0.725438523559339,0.844440272915314,-5.89934169683362,NS,NS,0.0224511520509991,0.696887584055974,0.829090545197071,NS,0.0210469625601813,0.745879497866985,0.881420328542448,0.0433894750089229,0.642467129767139,0.000167301268291131,0.998523216944867,TRUE
ATG7,0.0190626220176526,6.22963723824904,0.354530456133261,0.72544839683712,0.844440272915314,-5.89934623762957,NS,NS,0.0160210942772864,0.753905409876606,0.867944568424149,NS,-0.00253986925025591,0.963127757107718,0.988672740276433,0.0830179094842295,0.305814208357698,-0.0445663629618503,0.530128083037093,FALSE
OSM,0.021260002177871,4.36411728556153,0.354335233861045,0.725593165041283,0.844478027222571,-5.89941279569641,NS,NS,0.0201831190462047,0.725308253591139,0.848152999803977,NS,0.0249717934729824,0.695424731723735,0.854962506489685,0.0417086061900624,0.650468758435577,0.000915727777985738,0.991223651918529,TRUE
GP1BA,0.0232186204592485,5.27886846914479,0.354296477031631,0.725621906618659,0.844478027222571,-5.89942600492609,NS,NS,0.0270159127012418,0.667241649026023,0.809097237125447,NS,0.0351528908559372,0.611935219203987,0.80734482875616,-0.0138363148382486,0.897800415071268,0.0600844999644137,0.488264985678381,FALSE
ANKS1A,-0.03708099018221,7.0008434752068,-0.353782337572063,0.726003224402726,0.844760153178687,-5.89960110012761,NS,NS,-0.0361301575383267,0.719041638160723,0.843543997262144,NS,-0.0768024670893742,0.479317080862571,0.719727090441076,-0.048828786769453,0.77057776437655,-0.0253931313326596,0.830542607786244,TRUE
PDGFA,0.0551819545643333,5.48156612920213,0.35377934056099,0.726005447381851,0.844760153178687,-5.89960212005018,NS,NS,0.0892521177631646,0.551895100802754,0.724245110907659,NS,0.105763817869478,0.516758942572823,0.747486351804362,-0.5348987423975,0.0043520825594225,0.642252035725341,0.00067819136613983,FALSE
H2BC6,0.0365614757525782,4.69637451272769,0.353667940795808,0.726088077877456,0.844774195174821,-5.89964002479136,NS,NS,0.00760176734629397,0.93524952865742,0.969362625245026,NS,-0.000221943905669379,0.998347383911519,0.999683412528329,0.135180313939841,0.473161167552135,-0.0615542050969942,0.41620486602622,FALSE
PPP3R1,-0.0276074439731914,6.7590613010116,-0.353394609438412,0.726290834920939,0.844927983254639,-5.89973297804243,NS,NS,-0.0355520843421214,0.629808358882798,0.781827141566654,NS,0.00743178168793251,0.925421854393003,0.970375193766044,0.00605185815627477,0.963039764151133,-0.0610950149693412,0.429761261536351,FALSE
YWHAZ,0.0371650693019659,8.43887021905845,0.353291699216826,0.726367178889119,0.844934693515404,-5.89976795681344,NS,NS,0.0806595918200443,0.409416600108156,0.614458510278907,NS,0.0394401764738909,0.724518000733996,0.871707220023066,-0.134841772320995,0.457029114301176,0.208294324998275,0.0142962427094793,FALSE
MAD1L1,0.0588839964845536,5.53621197223853,0.352899219502556,0.726658366264222,0.845107529893526,-5.89990126641035,NS,NS,0.0250031209613125,0.856415421286041,0.928401116477232,NS,0.00387850718405398,0.982189927827278,0.995433901409732,0.139390958483076,0.656199953650153,-0.0212122157078558,0.757927885630563,FALSE
KCNK12,0.0208340618322494,4.21209335958699,0.352808626171264,0.72672558489673,0.845107529893526,-5.89993201646528,NS,NS,0.0202107484566862,0.720440674495003,0.844641709141192,NS,0.0343377566085721,0.581055960233969,0.788446429619694,0.0255863092525897,0.760034220647533,0.0161060605722175,0.852400047001698,TRUE
PEX14,0.0332851956372083,6.4875782770491,0.352768257984213,0.726755538082299,0.845107529893526,-5.89994571610127,NS,NS,0.0115817634251433,0.89763288410752,0.94981349297876,NS,-0.0334791220432954,0.708103251632226,0.863155323019225,0.169239013537357,0.272160805251855,-0.101974980334881,0.315017679661999,FALSE
THBS2,-0.0661432711087821,6.43038929697901,-0.352710866999772,0.726798122935495,0.845107529893526,-5.89996519004072,NS,NS,-0.0700373276784007,0.691528315911723,0.825503738966511,NS,-0.036805842248942,0.853142827272075,0.936257844238436,-0.385751602189381,0.084940802222951,0.251834405221405,0.383675630920283,FALSE
CLEC16A,0.0258529468809181,6.47405344760685,0.352574139583508,0.726899580022854,0.845143417697738,-5.90001157180825,NS,NS,0.00685507035399713,0.921225591371669,0.962130235291626,NS,0.00286452778488888,0.970022211787785,0.991471520492049,0.118188515628982,0.324161677119256,-0.0660115220265945,0.364307781157271,FALSE
CFAP45,-0.0243547975600362,4.54357096225099,-0.352394880991968,0.727032604532016,0.845215997422538,-5.90007235433902,NS,NS,-0.0343086538671389,0.604817478248549,0.76427884525611,NS,-0.0362792420056403,0.620107849505489,0.811931005428609,0.144724816188321,0.16318541987066,-0.192571760217842,0.0301778294972125,FALSE
CYFIP2,-0.0614628856088106,7.21437089832101,-0.352179532901558,0.727192421833276,0.845319708145255,-5.90014533349201,NS,NS,-0.0688817325791237,0.678391032746701,0.815832764837525,NS,-0.104667529646911,0.569524560449499,0.782459035770186,0.345824416206535,0.104390659156048,-0.466672190986322,0.0644478246568152,FALSE
FNDC4,0.0307584447059193,7.7734512007059,0.352065433158937,0.727277104274603,0.845336067220927,-5.90018398274848,NS,NS,0.0335688178311402,0.687832263688076,0.823161331481413,NS,0.0539966716474639,0.555765177512436,0.772598781372374,-0.0165100390584763,0.900760264426897,0.0777857627368209,0.503098704824565,FALSE
TECPR2,-0.0240749418458468,5.77775972359795,-0.351901954664555,0.727398440694899,0.84539502300741,-5.90023933654518,NS,NS,-0.0194582403194156,0.754814899527913,0.868339303719976,NS,-0.0439977127728445,0.538877165307057,0.761926450708899,-0.0393282266855123,0.750061666722486,-0.00889947988801679,0.887861401483965,TRUE
MSRA,-0.0259642926609567,8.29032657644517,-0.351402477686088,0.727769205206061,0.845743828841678,-5.90040830152311,NS,NS,-0.0187561201301769,0.78908469183582,0.889954411609762,NS,-0.0405925483839749,0.601947881020995,0.801347718401351,-0.0674530638234095,0.598128199603902,0.0153128010976065,0.840915556179239,FALSE
SLC9A7,-0.0278296775847832,5.41686335112322,-0.351068282433434,0.728017317596741,0.845950046226165,-5.90052122154247,NS,NS,-0.0323425836042756,0.670444062281605,0.810816526746124,NS,-0.0439133972697601,0.600150366372903,0.800735560706162,0.0352572733274462,0.750146195730688,-0.0905947562984823,0.412154636524191,FALSE
TNFRSF1B,0.0342835116522788,5.82410076953798,0.349921920466242,0.728868624291925,0.846825603788583,-5.90090775242227,NS,NS,0.0352373117870996,0.701453013988216,0.831959132501181,NS,-0.021169453716908,0.827470305456669,0.922992126798401,0.103225956157022,0.397264216176859,-0.0343071856866236,0.824507796155304,FALSE
FOLR2,-0.0604252422691856,7.46842646677037,-0.3498631433798,0.728912282579465,0.846825603788583,-5.9009275371355,NS,NS,-0.05225405090373,0.727325482895578,0.849635774493172,NS,-0.103072131893213,0.571411923140703,0.783846097225048,0.00853861704664936,0.952624888685835,-0.12903724515994,0.686212686656763,FALSE
HSD17B12,0.0356927324886625,8.69197981578169,0.349470169788204,0.729204198195916,0.847043415985093,-5.90105972971362,NS,NS,0.0358285441607101,0.71079327622096,0.839047239490961,NS,0.0180147203134945,0.867365071216664,0.942823612987462,0.0350195299410914,0.806074258138032,0.0363625003293558,0.806819596738252,TRUE
ESRRB,0.0238330118894874,3.98873166095493,0.349397993982888,0.729257817595943,0.847043415985093,-5.90108399296013,NS,NS,0.00503095972564796,0.938630569335966,0.970599264349442,NS,0.0260011743345851,0.720266988296268,0.869796506271861,0.211864163579953,0.041940868143836,-0.163238797190313,0.0336466663097898,FALSE
CDKN2AIP,-0.024663574504127,5.42767702773426,-0.349281586682717,0.729344299502923,0.847043415985093,-5.90112311498333,NS,NS,-0.0277341168548182,0.675745448205345,0.814184603069397,NS,0.000492028164247422,0.994624658186997,0.999128579658785,-0.143683775357024,0.0962897358474018,0.0937493804260496,0.385588548287052,FALSE
SNX7,-0.0312572319760647,5.31383810338412,-0.349229799826143,0.729382774422847,0.847043415985093,-5.90114051529355,NS,NS,-0.0246452827599012,0.774038525743024,0.880758265206591,NS,-0.0129679254066454,0.89076146849351,0.953271497333499,-0.134916072516355,0.307421125613221,0.0718727369288159,0.557249968148306,FALSE
FGG,0.0261968726625037,12.381906293443,0.349027956362542,0.72953274037252,0.847135399392804,-5.90120831,NS,NS,0.0178868083427544,0.800082776403106,0.895884747880117,NS,0.0286961033811595,0.71915632440756,0.869517070813439,0.0748963935187406,0.597860833791321,-0.0222541812505867,0.764544890055486,FALSE
CDC45,-0.025451975175231,4.81489433277038,-0.348864917511656,0.729653883156072,0.847193898665939,-5.9012630427379,NS,NS,0.000456174436126718,0.994738189194995,0.997571251553232,NS,-0.0175355285415087,0.820828038122293,0.919570272130526,-0.164114381002515,0.19026565376338,0.112502969397832,0.125747474879496,FALSE
MAP3K10,0.020108338373606,6.34554172239316,0.348751401590265,0.729738233098444,0.847209670932367,-5.90130113547788,NS,NS,0.0167533890468619,0.760889880330883,0.872628953666188,NS,0.0295266439196744,0.627442892472789,0.816671701313789,0.0690408312085246,0.489577524994404,-0.0285744988856254,0.702163004721372,FALSE
NPAS3,0.0179894891936647,4.54759700272264,0.347964879187938,0.73032276636811,0.847806085422187,-5.90156473263876,NS,NS,0.016850528345297,0.733108892887265,0.853231588277549,NS,0.0365859656638145,0.494705164119447,0.73185619342687,0.0416122338862074,0.627961607148539,-0.00551273129126234,0.936648224324055,FALSE
NFIL3,-0.0727546653015913,6.66549755241559,-0.347847185378669,0.730410249059982,0.84782543162169,-5.90160412609963,NS,NS,-0.0753969390190707,0.706386821084804,0.835421042951096,NS,-0.0531797292488605,0.811142939579051,0.915097169694214,-0.00794554177705676,0.977488415857343,-0.137233130032635,0.651811923747734,TRUE
