gene,module,GS_T2D,GS_p,MM_green,MM_blue,MM_turquoise,MM_grey60,MM_brown,MM_yellow,kME_own,hub
STK39,black,0.126571450643476,0.442595974845398,0.0543957692856123,-0.122884857068313,-0.274712643779448,-0.169411395579092,-0.0752050387866915,0.123393531489902,0.514059519727346,FALSE
STK4,grey,0.0436288310995791,0.791993525637944,0.0388102024244897,-0.040192816147754,0.076150578532792,-0.123683000509866,0.00805007835248651,0.178012441432288,,FALSE
STMN1,yellow,-0.0465816428015725,0.778257556016575,0.180298414989551,-0.445510840806739,-0.268347042907919,-0.208057642149976,0.340943739153673,0.352011656623362,0.352011656623362,FALSE
STMN2,blue,0.376085804991805,0.0182946100378393,-0.542525501602193,0.298174063552733,0.25935625464361,-0.581410407942639,-0.423409631959787,-0.158658080532847,0.298174063552733,FALSE
STMN3,pink,0.0111808108208128,0.946140348581564,-0.411739101250111,0.329756697308886,0.305559187329826,-0.168133434318115,-0.372578461587864,-0.189398540495461,0.471391976837653,FALSE
STMN4,red,-0.0999385195284544,0.544960734152751,0.221008621361479,-0.235104860060792,-0.397209818456282,-0.0893711579860816,-0.0267855140065684,0.235341223606097,0.581075047126765,FALSE
STN1,grey,-0.187761145536538,0.252360911314121,0.203246239940088,-0.100083448288742,0.088374949164915,0.257273691157347,0.240194049341838,0.140650319664863,,FALSE
STOM,lightcyan,-0.0498250346379264,0.763246192643285,0.263060298822815,-0.354669026159806,-0.136622879967,0.533977082200517,0.438070465611366,0.165260988326153,0.506083126362991,FALSE
STOML1,blue,0.268763742186514,0.0980423597701705,-0.40169909388835,0.533486648439401,0.255948259419437,-0.245771809470728,-0.522756653903614,-0.376312709964063,0.533486648439401,FALSE
STOML2,turquoise,0.1266184518495,0.442425198747283,-0.647010996165531,0.472912979874064,0.788633250877737,0.134119401438399,-0.244654931944233,-0.446131149755538,0.788633250877737,FALSE
STRA6,red,-0.0723427329019766,0.661635975862531,0.10051313051224,-0.295635922731347,-0.266754675326732,-0.228760100311952,0.0531019408654954,0.390171632564309,0.615373474882655,FALSE
STRADA,grey,-0.0547455788541092,0.740636189861786,-0.0798812807347213,0.164321755687903,0.0642536815917143,-0.264826052055705,-0.28992430176611,0.212507324840426,,FALSE
STRAP,salmon,0.119797370183526,0.467583944765473,0.108470599605174,-0.340645162832652,0.0794080797421883,-0.215414303899942,0.510235410351536,0.272954162854342,0.603808271754499,FALSE
STRN,yellow,-0.22015544403681,0.178067340602348,0.566848177173603,-0.573217695551004,-0.462607192430911,0.214341030142032,0.39654814842972,0.678372037662792,0.678372037662792,FALSE
STRN3,grey,-0.190067192664977,0.24647547226497,0.371760451437457,-0.263656988476185,-0.354512433905344,0.0866682413039274,0.105043959853414,0.28074948476323,,FALSE
STRN4,blue,0.10609153126205,0.520351710296802,-0.399521702303842,0.441124791481417,0.343459652627461,-0.350203502796054,-0.352141817003284,-0.262812862786622,0.441124791481417,FALSE
STS,midnightblue,-0.370587867834367,0.0202115119409632,0.600696860406277,-0.734014480362586,-0.476706214240648,-0.0511547818698332,0.66377757648253,0.759138570383173,0.65654072499075,FALSE
STT3A,yellow,-0.0819766540984025,0.619806843402987,0.0238019307552507,-0.266286889992373,0.138112989361992,0.0105373315047532,0.329552653348842,0.411666434092487,0.411666434092487,FALSE
STUB1,turquoise,0.211521337626333,0.196129912179178,-0.742661466345344,0.729232096042561,0.728914770233592,-0.249329200488007,-0.528303462812647,-0.594801527083637,0.728914770233592,TRUE
STUM,red,0.151199015248459,0.358192895691462,0.132417997445901,-0.176477050973739,-0.40088369671479,-0.166888248982118,-0.0431442797855889,0.098999670458599,0.555503796388306,FALSE
STX10,blue,0.332612359627276,0.0385555319782936,-0.521344758141661,0.647109651419435,0.407684480687938,-0.397074640633487,-0.514719746838739,-0.538671727860996,0.647109651419435,FALSE
STX11,tan,0.219074621612651,0.180260983047992,-0.471563813420132,0.345071435380062,0.531495352748024,-0.208797188226773,-0.279497296676019,-0.0269154315152839,0.721936515677737,FALSE
STX12,brown,-0.169478289214827,0.302333811881222,0.394009463168913,-0.614231743876653,-0.0742389461001157,0.204930512925952,0.753313301760269,0.595957952189961,0.753313301760269,FALSE
STX17,yellow,-0.162051993881062,0.32431828734122,0.5837927403469,-0.656923159191606,-0.526455610477948,-0.143167227239999,0.483262819953264,0.73079449771389,0.73079449771389,FALSE
STX18,yellow,0.00845144289409962,0.959275403115882,0.265601429129239,-0.44600498147313,-0.097060405903693,-0.0555359902942778,0.478083130329701,0.60793079531537,0.60793079531537,FALSE
STX1A,pink,0.00399061643893351,0.980764366108024,-0.243069168446189,0.186047214541533,0.0748561625671559,-0.110024430029389,-0.322945826014994,-0.143438922235428,0.398010565502934,FALSE
STX2,turquoise,0.22619968471513,0.166150433759377,0.0184502791559776,-0.0306434209949174,0.0593018510165119,-0.232912597961577,0.0486671388080985,0.176617911908193,0.0593018510165119,FALSE
STX3,purple,-0.102029757455403,0.536535038932346,0.560736547664373,-0.60448884714458,-0.544427797790634,-0.0934885684372055,0.495727449317531,0.608332445184268,0.593832180459186,FALSE
STX4,blue,0.286238367691464,0.0773001390185098,-0.700777478467902,0.764102531612163,0.631394936169983,-0.337534361571594,-0.585730477633992,-0.713915922065743,0.764102531612163,TRUE
STX5,turquoise,0.399925162298231,0.0116513947109977,-0.721135855475418,0.552758878640447,0.764463789087799,-0.37295336880957,-0.337849228294021,-0.309634806691837,0.764463789087799,TRUE
STX6,purple,-0.124087475061514,0.451672624627086,0.660088939038993,-0.664782148988332,-0.662788070494039,-0.190159303934144,0.550815028690297,0.610216087653974,0.735369898901029,FALSE
STX7,brown,-0.173488127730036,0.29086844553806,0.658279010879338,-0.781029214502544,-0.484191004792426,0.00574958977020119,0.8121120227944,0.682688722793268,0.8121120227944,FALSE
STX8,brown,-0.305444848374176,0.0586364142441947,0.384308489833584,-0.40023909981916,-0.36851716903522,0.16489618127873,0.398019921525063,0.194020658461456,0.398019921525063,FALSE
STXBP1,magenta,0.293368031511753,0.0698949710086755,0.0745720933705027,-0.246376983860794,-0.0766591123664067,-0.521179441213369,0.230907250478333,0.359909057514846,0.499026410340523,FALSE
STXBP2,blue,0.212252687012985,0.194551873186549,-0.62809788562196,0.751249476550841,0.617743741254892,-0.199314858334069,-0.569314950291348,-0.657728470290763,0.751249476550841,TRUE
STXBP3,brown,-0.263465537490771,0.105106129554222,0.644857117045262,-0.742290021153012,-0.307495034427493,0.189006993485128,0.865912852763614,0.640047370038328,0.865912852763614,TRUE
STXBP5L,red,-0.129928963479232,0.430487941852404,0.203625645703461,-0.236953375228356,-0.22612430569954,-0.0130866158707197,0.0888495858198208,0.347750698044539,0.455046001918564,FALSE
STXBP6,black,-0.386603463546363,0.0150508877466252,0.370617302542968,-0.485383371951509,-0.53135277122502,-0.0718629314773711,0.207966657793069,0.52670478555854,0.674733779413572,FALSE
STYK1,yellow,-0.095008927223714,0.565067952485689,0.122783989734302,-0.323729766109846,-0.235550611284933,0.123723592579771,0.201803867507324,0.288296590406742,0.288296590406742,FALSE
STYXL1,grey,-0.0855937199634557,0.604392821392221,0.159276036065488,0.0501233372677011,-0.0132471307370071,0.150541615765378,0.0648996444770888,-0.0665025479124001,,FALSE
SUB1,brown,-0.217653603353623,0.183174283017495,0.581962628890918,-0.724907076046863,-0.433174609877629,0.123983910428236,0.798107664364348,0.525172374340774,0.798107664364348,TRUE
SUCLA2,brown,-0.282933152256823,0.0809345410114018,0.681689238564787,-0.815274430258652,-0.40345541957441,0.264792690529479,0.894037979224631,0.617922615950718,0.894037979224631,TRUE
SUCLG1,salmon,0.0365984094609979,0.824940782968286,-0.0537088668760094,-0.0903138861978131,0.191964881695429,0.406548338235244,0.238179077180272,-0.147665449000525,0.646073000437704,FALSE
SUCLG2,brown,0.153303094104447,0.351464372309754,0.0300314757716033,-0.025030874323641,0.185301299358283,0.567616171560565,0.258096191890856,-0.185734118102045,0.258096191890856,FALSE
SUCO,yellow,-0.287918408278897,0.0755023071317962,0.540977471437854,-0.705804234713805,-0.441049184998162,-0.0297707759080733,0.666979297745681,0.654286954254293,0.654286954254293,FALSE
SUGCT,lightyellow,-0.181464884126767,0.268905222562468,-0.0783037618661857,0.428194244225441,0.29927034527692,0.461076162413151,-0.212262470660362,-0.466465419392785,0.749536058158288,FALSE
SUGP1,blue,0.131901121749297,0.423462699675961,-0.212943693185182,0.375244454570784,0.224826476934286,0.135598951581248,-0.20331278933276,-0.510196939102676,0.375244454570784,FALSE
SUGP2,blue,0.196343126476832,0.23092793644301,-0.460320283323853,0.526272831147345,0.342251411154562,-0.42289582428,-0.42867057649548,-0.523582856191167,0.526272831147345,FALSE
SULF1,lightgreen,-0.376466963967398,0.0181675743384091,0.234740743140612,-0.198644509397761,-0.393502978811519,-0.0423965140104196,-0.00739798811302466,0.221349038397971,0.897077375243713,FALSE
SULT1A1,turquoise,-0.118964479237061,0.470707143349298,-0.247653495687029,0.190887209687438,0.280698294301305,0.335403107391209,-0.136962589614571,-0.290691997688425,0.280698294301305,FALSE
SULT1A2,grey,-0.317754488979421,0.0486969162172599,-0.048388121393972,0.0928938876117084,0.166136069366112,0.462812697065463,-0.0267054445032131,-0.205680519531661,,FALSE
SULT1B1,brown,-0.0247842105380738,0.88095045448652,0.217169403527899,-0.461193980486917,-0.222977454163147,-0.069730534830166,0.369795499444262,0.401883793275867,0.369795499444262,FALSE
SULT1C2,grey,0.249462933216169,0.12563671727738,-0.0439791678542672,-0.0703720003911468,-0.0891104288347155,-0.298097606710309,-0.0107184894747197,0.0692196879854092,,FALSE
SULT1E1,green,-0.0900089309176792,0.585804853079601,0.46550416923295,-0.314081554575385,-0.379937102824052,0.511200649771249,0.320928955161986,0.050264034625636,0.46550416923295,FALSE
SULT2A1,cyan,-0.038623828702423,0.815415880238207,0.0998061662537111,-0.0385388079304232,0.155513377339904,0.49176478022812,0.276625849607309,-0.0854932196512042,0.406594512754055,FALSE
SULT2B1,pink,0.085577455491322,0.604461761448063,-0.302929951384882,0.253595777116792,0.121632697615214,-0.0356006264578193,-0.334805969861055,-0.228681224578847,0.412307554009805,FALSE
SULT4A1,pink,0.0224674924071421,0.892009897947678,-0.297505570938128,0.277826664430537,0.0830236139815806,-0.102501253835546,-0.438314358347199,-0.200201259630751,0.611751030050548,FALSE
SUMO1,brown,-0.229689311588174,0.159537876052313,0.364982167371211,-0.500544053245166,-0.243181088339468,0.390939970927759,0.61446695335706,0.191785840715297,0.61446695335706,FALSE
SUMO3,grey,0.0643170292468234,0.697280049384556,0.0168637808998686,-0.118217935897987,0.061780141124273,-0.1027516865282,0.203618923343698,0.0459682796055247,,FALSE
SUMO4,purple,0.120355669174276,0.46549660043628,0.282978857253384,-0.210450101955061,-0.214299860532819,0.0877097535979775,0.236593693438568,0.103431247196298,0.476739456816808,FALSE
SUN1,purple,0.195282628926644,0.233507063383424,0.00951760621749737,0.128246988483035,-0.012522623015399,-0.152115415710723,0.0352198249373401,-0.360229861948744,0.333101028470344,FALSE
SUN2,blue,0.0716335883492416,0.664757399506141,-0.346004224530743,0.6812242846599,0.325661071662593,0.382364700760202,-0.604777807845836,-0.710981559770155,0.6812242846599,FALSE
SUOX,green,-0.225641942653151,0.167225356052171,0.458236821288216,-0.32046390995073,-0.38546783400144,0.351248073965333,0.318273945402962,0.110000293536866,0.458236821288216,FALSE
SUPT16H,yellow,-0.0771559941326086,0.640600633674,0.367266779752427,-0.397342102244686,-0.229188364693754,0.073619599695522,0.436375234363561,0.486997098896196,0.486997098896196,FALSE
SUPT20H,grey,-0.0831184441116692,0.614923390367518,0.237412079106037,-0.0710975643502357,0.00345844671904625,-0.0269741158645915,0.229200627430029,0.17150041882892,,FALSE
SUPT3H,grey,-0.102587051138664,0.534300331299055,0.0659832132238995,-0.00436730484447826,0.0110126736355793,-0.050811977445269,0.0166795147479394,0.0833796938089555,,FALSE
SUPT5H,blue,0.206383027237251,0.20747070993079,-0.775175630852268,0.812931565635361,0.670822000870917,-0.310708694178422,-0.701245215290635,-0.584522898910549,0.812931565635361,TRUE
SUPT6H,turquoise,0.0817162056693479,0.620923051267056,-0.395937963622845,0.376916319373628,0.497964318536175,-0.264634400252705,-0.229284803872435,-0.192958596463927,0.497964318536175,FALSE
SUPT7L,green,-0.054582732533516,0.741381162366867,0.460365801484498,-0.205354159549391,-0.271354559306196,0.171104003237643,0.295949549579909,0.0955208261042416,0.460365801484498,FALSE
SUPV3L1,darkred,0.00573589592974353,0.972354479107248,-0.109791773688434,0.0625747855133264,0.38223556379039,0.256575154254161,0.112746459663671,0.0823533973407656,0.683444241380614,FALSE
SURF1,turquoise,0.259073244853363,0.111250265940427,-0.618325076649026,0.479523042979891,0.763463330236769,0.0642923205377755,-0.249026274197409,-0.349685305008785,0.763463330236769,TRUE
SURF2,blue,0.300992205811463,0.062606037247555,-0.709204443929263,0.612894861002449,0.521338769594527,-0.132272737494699,-0.570605896690456,-0.551792831000013,0.612894861002449,FALSE
SUSD4,black,-0.0893307881828101,0.588643231634423,0.263403356171657,-0.47674580319566,-0.317042840201529,-0.177852125299876,0.285372418836203,0.511597001166898,0.512739175616645,FALSE
SUSD5,midnightblue,-0.0319110206936875,0.847076892519839,0.0668768838303849,-0.236011128224279,-0.163876623817401,-0.278989933664702,0.103276852739325,0.274964615721092,0.450424264335714,FALSE
SUSD6,grey,-0.163540451951166,0.319833909824898,0.164153809972856,-0.123563407575997,-0.0983619652720737,0.0151798892045161,0.138422863089889,0.136204622109232,,FALSE
SUV39H1,yellow,-0.376783174376063,0.0180627478656989,0.420027647610442,-0.401969910538742,-0.285042720718865,0.228303511969731,0.285728844303645,0.498019954330244,0.498019954330244,FALSE
SUV39H2,turquoise,0.203197295741137,0.214726743059854,-0.0438704502022344,-0.0102241625684177,0.192384318442124,-0.15740623045996,0.104861753788379,0.307885842420987,0.192384318442124,FALSE
SUZ12,brown,-0.0667166765414633,0.686551090726862,0.441993060953059,-0.487093593306862,-0.139071049249296,0.0871823765669731,0.736954955108575,0.347220075583971,0.736954955108575,FALSE
SV2A,black,-0.112852042256706,0.493961802967329,0.294523347162121,-0.347640373175174,-0.544670911064717,-0.27354088511377,0.0696700243237173,0.319012890663549,0.680589689078043,FALSE
SV2B,grey,-0.138750137699472,0.399570760606518,0.107121141939003,-0.121992497285654,-0.0174965867016019,-0.0680806552414365,0.0681661953294016,0.249494412755522,,FALSE
SV2C,grey,0.158125645932463,0.336334701327806,-0.0504421530625761,-0.111340320413749,-0.153613413078335,0.0270723929243893,-0.0259524187877258,0.0576940972458478,,FALSE
SVEP1,magenta,-0.149424424605786,0.36392771953026,0.209567855229147,-0.228125556408846,-0.364663695630834,-0.30221077300227,0.0453585664046483,0.230437211115202,0.670192021464695,FALSE
SVIL,grey,0.0974398967014173,0.555109655491176,0.145457996831472,-0.133427752460782,-0.115223719170662,-0.0648989496283974,0.182247338991228,0.0636304917683414,,FALSE
SWAP70,midnightblue,0.0838447197855833,0.611825572554925,0.350725573791086,-0.583736880873105,-0.308855749048197,-0.0673280069687922,0.450965574748237,0.711557924562928,0.707074015696312,FALSE
SYBU,green,-0.238628313531661,0.143473429202271,0.442164451898741,-0.335816301612969,-0.366269829226509,0.395065716151659,0.284172335536498,0.143339427296883,0.442164451898741,FALSE
SYCP1,green,-0.200470548206414,0.221075137935652,0.501510471705089,-0.470849245255922,-0.486255969101126,-0.0887733076794908,0.27846513428776,0.570424223277188,0.501510471705089,FALSE
SYCP2,black,-0.11464801305411,0.487068548707857,0.0410775830656547,0.0103419537473681,0.0250015381442906,-0.0808127421751142,-0.0106261036108981,0.167094107877533,0.285338645223742,FALSE
SYDE1,black,-0.00493397913123062,0.976218321892492,0.106617627011999,-0.190742644204072,-0.281243901121676,-0.40388963671449,-0.0152624038049184,0.274279968364729,0.742448792797283,FALSE
SYF2,purple,-0.0773681243999994,0.639679749585105,0.397288641612696,-0.379041878047634,-0.344009634412917,-0.217879176270894,0.337481483389996,0.342763580353344,0.418427476540492,FALSE
SYK,tan,-0.102468477968481,0.534775423640648,-0.261734307447245,-0.000185258814126266,0.113424779853678,-0.344509149715389,-0.140922550087915,0.180484553696603,0.533548851463219,FALSE
SYMPK,blue,0.271734839924714,0.094243576947638,-0.718677346060834,0.851909101926449,0.682585353153734,-0.268412668795728,-0.703274698246853,-0.646027530677471,0.851909101926449,TRUE
SYN1,black,-0.396844738425153,0.0123730000634927,0.241994925296313,-0.195780673419634,-0.399318667715553,-0.00678109563090595,0.0285187642409145,0.0846785297985005,0.307926680310512,FALSE
SYN2,red,-0.0913212632488043,0.580329435818029,0.409269000792093,-0.472713857796768,-0.613212926072479,-0.103173281786391,0.20605303727143,0.342389906225715,0.79476286003674,FALSE
SYN3,black,-0.3857702788513,0.0152887715199489,0.350201025167981,-0.335464124781989,-0.452828510969453,0.135416944421599,0.115167731818944,0.349057935358218,0.48537853544477,FALSE
SYNC,yellow,0.0259482401162997,0.875401921451256,0.382169140450915,-0.451021157971711,-0.287954273456595,0.102272685860482,0.382160974763872,0.462026787150928,0.462026787150928,FALSE
SYNCRIP,brown,-0.277647411693489,0.087021484986501,0.661393300095143,-0.719486380410897,-0.567385736025277,0.0261475656675955,0.724691427655613,0.52323414946055,0.724691427655613,TRUE
SYNDIG1,red,-0.131355963315004,0.425398205992853,0.261378425339463,-0.249040444052644,-0.468249759217205,0.0933705430351771,-0.00395331258925321,0.167014342083916,0.560393883843409,FALSE
SYNE1,purple,-0.219217283742037,0.179970337958321,0.33632046242689,-0.00453603368253451,-0.302464622318434,0.279679314754167,0.0642669514916431,-0.2971781491355,0.438798513503826,FALSE
SYNE2,blue,0.157979081188567,0.336788505786969,-0.239051819784119,0.329631841935495,0.357649951433242,0.263564936973477,-0.143406878698064,-0.34444267114283,0.329631841935495,FALSE
SYNE3,purple,-0.224937001009468,0.168591127648533,0.435551608315864,-0.234986984800371,-0.454628818111518,-0.165341035174812,0.216262651694081,0.0974084312640202,0.676594653138773,FALSE
SYNGR1,black,0.0673491893380924,0.683733042868945,0.156465820820663,-0.196421171767162,-0.354712488756737,-0.183619842358432,-0.0475204528815676,0.298929208839305,0.718200314955376,FALSE
SYNGR2,turquoise,0.238923135202877,0.142964673435225,-0.800575014319495,0.670140881264805,0.894573504007742,-0.331243251171526,-0.450909987962811,-0.391383374430876,0.894573504007742,TRUE
SYNGR3,red,-0.0949607792758554,0.565266015748978,0.402345311722617,-0.352868545537867,-0.584547054058236,-0.062709239833316,0.141087983887736,0.174735848673862,0.521646551629953,FALSE
SYNGR4,red,-0.072272093526467,0.661946655730465,-0.199674934136648,0.0133186717648102,-0.00519259290840069,-0.219451655911614,-0.166619480391088,-0.0813208259876338,0.305194712762414,FALSE
SYNJ1,green,-0.163218179654399,0.320801527294615,0.655490235656566,-0.732081623618301,-0.474890676885757,0.000377373856109586,0.633656499506645,0.787435418391153,0.655490235656566,FALSE
SYNJ2,blue,0.18041340621057,0.271736103830942,-0.368132508704617,0.597223455471172,0.476225736170914,0.0500669465055726,-0.432467236532453,-0.418782406906232,0.597223455471172,FALSE
SYNM,grey,0.0154135349736406,0.92579938119463,0.0930729359270549,0.00730677798142494,-0.272791696991085,-0.239155054560053,-0.141307962877169,0.022523573189155,,FALSE
SYNPO,turquoise,0.342367529504221,0.0328864253780015,-0.404733218250049,0.32982065782038,0.371479269584591,-0.546752741945288,-0.176798422908658,-0.141708229109686,0.371479269584591,FALSE
SYNPO2L,grey,-0.0131512117361425,0.936666334723,-0.194871666612721,0.231350968846618,0.226381385455371,-0.102929120674177,-0.148890375392103,-0.182604889285554,,FALSE
SYNRG,brown,-0.243104530235323,0.13589134733544,0.539158588444533,-0.553941931680371,-0.34868629050745,-0.0590235738084173,0.59726960536103,0.524016168157743,0.59726960536103,FALSE
SYP,turquoise,0.208920740203696,0.201814014334132,-0.469885330531968,0.237123374882718,0.371200235253805,-0.118683075801819,-0.247826821917656,-0.164266521495258,0.371200235253805,FALSE
SYPL1,brown,-0.193741829855348,0.237289054310288,0.63676592192645,-0.734328917845982,-0.377437272217425,0.21111691778412,0.804754898286068,0.593419831676661,0.804754898286068,FALSE
SYT1,yellow,-0.07961529378352,0.62995740255292,0.35394089523647,-0.387226776355179,-0.179084186980591,0.126658110189217,0.307727058488751,0.525361933896216,0.525361933896216,FALSE
SYT11,black,-0.0142363279584615,0.931452502355644,0.17486678768487,-0.233098155789902,-0.305376168121633,-0.32287630397992,0.0673397128117027,0.251279999369228,0.765391190666974,FALSE
SYT12,black,0.271756014330204,0.0942169158716656,-0.132371840970644,0.0646057716838384,-0.102460253358601,-0.496594106432578,-0.255929562496026,0.103168832384578,0.300981715519749,FALSE
SYT13,red,-0.109273699075474,0.507843847622117,0.342838923842513,-0.45697042615264,-0.537351983617243,-0.0759794257719651,0.172122810244679,0.379390797205057,0.745165986505255,FALSE
SYT17,blue,0.0899208033160144,0.586173368216274,-0.174467278350735,0.342719696506305,0.192538872189677,-0.188665213870975,-0.238257876528051,-0.334667843372486,0.342719696506305,FALSE
SYT2,red,-0.249074606836233,0.12624591781528,0.490665984472285,-0.495220019235775,-0.710084276929781,-0.121566255790418,0.197585590861778,0.364412004146024,0.782843773478007,FALSE
SYT5,blue,0.236763486737287,0.146722328686898,-0.634175641068554,0.667099252147919,0.456210686877254,-0.0791675574538681,-0.630373476165254,-0.631212920522828,0.667099252147919,FALSE
SYTL2,black,-0.00743895831509368,0.964150854649878,0.399624922178438,-0.242651531736253,-0.483676552348707,-0.0976173216178733,0.128228968323749,0.147872628255503,0.477468288797286,FALSE
SZRD1,turquoise,-0.0227085820958047,0.890858019313742,-0.161989400266341,-0.11068613561115,0.305919472503935,-0.33892784310723,0.094878438308723,0.466000307080249,0.305919472503935,FALSE
SZT2,blue,0.294245525631603,0.0690235478013957,-0.153756020711661,0.351182154910025,-0.00120438364774699,-0.366708906888154,-0.402807151015181,-0.304735529728549,0.351182154910025,FALSE
TAAR2,yellow,-0.106331259267516,0.519404160419991,0.250853183972656,-0.435149189952587,-0.374965969238522,-0.193030710379452,0.194123645527688,0.484189793879863,0.484189793879863,FALSE
TAAR3P,green,-0.290302937424172,0.0730069606412249,0.523921219612554,-0.511427513038676,-0.328070323420217,0.219826314180202,0.427999068562514,0.526454571854707,0.523921219612554,FALSE
TAAR5,yellow,-0.222965500671835,0.172453332489459,0.23703542956204,-0.125304470137836,-0.191782598982503,0.1619732365003,0.00353402568482194,0.273757648758304,0.273757648758304,FALSE
TAB2,brown,0.0431983713687042,0.794001237768528,0.397055191081181,-0.411757672091683,-0.109716866323282,0.323971108312208,0.644798272121415,0.199317442137019,0.644798272121415,FALSE
TAC1,pink,-0.007512403362073,0.963797146867592,-0.157277861141111,0.240337731840008,-0.108058957537325,-0.0959575348176197,-0.380654159402783,-0.251855751158759,0.507130701964152,FALSE
TAC3,red,-0.05651996049408,0.732534173642488,0.289205051477162,-0.497168550038438,-0.387856091695747,0.00417082429237484,0.341715720366864,0.448557796322103,0.651619587209119,FALSE
TACC1,green,-0.151975095964222,0.35570211940242,0.531827176803372,-0.577879619048889,-0.429958253176567,0.245771100069232,0.569125741152743,0.302673685717616,0.531827176803372,FALSE
TACC2,turquoise,0.296441844354323,0.066879913292244,-0.603482305569766,0.620073145579745,0.59848211762712,-0.268623301094732,-0.495384222149548,-0.533612084435231,0.59848211762712,FALSE
TACC3,turquoise,0.201492519140717,0.218680853566878,-0.532876164950789,0.446456754946326,0.500800209795419,-0.143230420571447,-0.41887406855696,-0.251852796546845,0.500800209795419,FALSE
TACO1,turquoise,0.308836866202255,0.0557489735338603,-0.628295012525767,0.519809258950686,0.830199119037295,-0.187366443069195,-0.234725160777853,-0.348964725962387,0.830199119037295,TRUE
TACR1,yellow,0.04745980486826,0.774185076328171,0.339042549189861,-0.329485537545512,-0.315058004241727,-0.114312878613567,0.21780249968111,0.412426749458689,0.412426749458689,FALSE
TACR2,yellow,-0.176509663631085,0.282416733991113,0.130885280141801,-0.221636048936477,-0.0882127801297866,-0.0170149864169365,0.145630567611792,0.337703480208865,0.337703480208865,FALSE
TACR3,red,-0.218858416347921,0.18070209430794,0.488153002109173,-0.419629119285187,-0.560059681007648,0.0157238740958079,0.154318476292729,0.409891012837679,0.580611991646844,FALSE
TACSTD2,pink,0.104348553358964,0.527266596000418,-0.156979221784697,0.286973410098803,0.0123634538126834,0.132223838932838,-0.413111688025672,-0.245685742082548,0.536679120237316,FALSE
TADA2A,grey,0.106301975549869,0.519519861560524,0.115525119082086,0.161829116946519,0.0623987863231498,0.164137625527698,-0.183682265383661,0.103460908065597,,FALSE
TADA3,turquoise,0.0415432755899442,0.801732878006711,-0.530928462636796,0.52732744693063,0.65716835959479,0.149815868630188,-0.347326689030069,-0.388176099348123,0.65716835959479,FALSE
TAF1,green,-0.0911057447804589,0.581227059443145,0.302739540925753,-0.124204626652738,-0.199943772851669,0.111876665110709,0.107461401581338,0.18998645711968,0.302739540925753,FALSE
TAF10,blue,0.15505760836498,0.345912829665124,-0.468804730150084,0.315094131287519,0.560638206402494,-0.012816892099553,-0.130381421078526,-0.324874811093981,0.315094131287519,FALSE
TAF11,brown,-0.431099462534073,0.00614560200316883,0.483708181866651,-0.332791081933444,-0.231735967694155,0.367968826180438,0.477874954332162,0.226201651108179,0.477874954332162,FALSE
TAF12,grey,-0.0556817318241428,0.736358115215222,0.172023815663238,-0.213662401832368,0.0257096293880756,0.211365671151557,0.325031953173814,0.245740806444799,,FALSE
TAF13,brown,0.296050194495395,0.0672582690222807,-0.0446059873012979,-0.152055900429623,0.229948697594731,-0.392071215235419,0.302560668052774,0.35745428185437,0.302560668052774,FALSE
TAF15,turquoise,-0.167733569320517,0.30741125597747,-0.133549509840349,0.110881270942655,0.261127069379792,-0.0277174168351656,-0.00401164431654226,-0.053767931429447,0.261127069379792,FALSE
TAF1A,turquoise,0.0514170388236257,0.755908672897277,-0.232885316116689,0.204873644446613,0.407771684398107,-0.133380780581978,0.00359374166085619,0.0271255584440961,0.407771684398107,FALSE
TAF1B,yellow,-0.197875875722898,0.227234701613362,0.479992860499774,-0.449572251343222,-0.411753079166752,-0.180326466101078,0.300557177997723,0.614602062006657,0.614602062006657,FALSE
TAF1C,red,-0.0511432800659838,0.757168940385061,0.098475444013467,0.0205395004793843,-0.296936128241358,-0.0643540168776589,-0.147139598545432,-0.175806471717807,0.291876897641461,FALSE
TAF2,brown,-0.30620111520515,0.0579825504205308,0.647855145525802,-0.689196492166852,-0.409439454124048,0.136434472288852,0.745319556984317,0.576234740962063,0.745319556984317,TRUE
TAF4,purple,-0.0128469334726425,0.938128826314641,0.271133129918853,-0.155929875537061,-0.314244485984451,0.00994807745543124,0.201405571867333,-0.113935952142435,0.571121897517197,FALSE
TAF4B,black,-0.129898365006706,0.43059744831823,0.481656586020147,-0.404045909253629,-0.656523995201226,-0.0794402659037981,0.114316265262684,0.440585363918644,0.734262266310647,FALSE
TAF5,green,-0.293218111995155,0.0700447153136457,0.657799179342928,-0.679636285886429,-0.571760124921105,-0.0497732785500545,0.549544022967045,0.624186423253202,0.657799179342928,FALSE
TAF5L,yellow,0.128582232370259,0.435322299134756,0.25958955516876,-0.417788115041466,-0.285154491855437,-0.201108613643208,0.383189633718702,0.48481123263269,0.48481123263269,FALSE
TAF6,turquoise,0.118843476216927,0.471161800562124,-0.36205913423665,0.112346815883544,0.262263478528922,-0.648634887980384,-0.0846775395895303,0.0714653305577758,0.262263478528922,FALSE
TAF6L,blue,0.144870216319654,0.378895153795739,-0.394349396273687,0.543925008821273,0.341910286739847,-0.249566251789782,-0.451665312937633,-0.443992195650004,0.543925008821273,FALSE
TAF7,brown,0.0719969521071598,0.66315729006752,0.41668267242011,-0.454060800656612,-0.121896003819782,0.279284073268829,0.686097900374127,0.308630804422314,0.686097900374127,FALSE
