gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_T2DvsLean,P_T2DvsLean,adjP_T2DvsLean,consistent_both_datasets
DMAC2,0.0151507557471593,7.63241959574095,0.241700255227235,0.810187744023858,0.928125651284852,-5.43458452083398,NS,NS,0.0179991919755521,0.752798708186502,0.912625008514974,NS,0.00925610443947333,0.886047571128772,0.971780585250055,0.0432749503666093,0.585777378537935,-0.0119690033501674,0.904007688034136,0.050715886160006,0.484281380626343,0.666728788392916,FALSE
ST8SIA4,0.0189362508397261,4.43322800786604,0.241684699961076,0.810199718518929,0.928125651284852,-5.43458768100669,NS,NS,0.0183998595373692,0.800969122361393,0.931586841296447,NS,0.0279843101939792,0.729138902440124,0.927585209487803,0.0220592621860731,0.80343135575568,0.0159247756128891,0.900014089594462,0.0619750908414827,0.473176222457814,0.659702542828106,TRUE
CCR1,-0.0274969218322068,5.59940051606625,-0.241667852825369,0.810212687551345,0.928125651284852,-5.43459110340403,NS,NS,-0.0331202900353569,0.75433180953001,0.913499941704762,NS,-0.0118731627554819,0.919198351940902,0.977935351740349,-0.148189344238262,0.258066565535993,0.0888850569164875,0.624814941537163,0.028336419668449,0.825012618424975,0.905154973220656,FALSE
PRKCB,-0.02157411054918,6.06252768885036,-0.241653734953104,0.810223555620948,0.928125651284852,-5.43459397118429,NS,NS,-0.0219015505805575,0.795313669112857,0.930130951894808,NS,-0.0195327284753726,0.832571356308526,0.957464700015467,-0.0405975264753521,0.726717169777407,-0.00323010233465751,0.981022028229337,0.00406262420938237,0.96913474362073,0.983751421656751,TRUE
MAGEA8,0.0161574784775816,4.10390988257063,0.241526692467181,0.810321355815351,0.928125651284852,-5.4346197699638,NS,NS,0.0157208288802753,0.807623909273548,0.933251185193049,NS,0.0187005311326839,0.787152420053462,0.944387026117763,0.0193461910916927,0.853753457589117,0.0130826484568313,0.879395382881084,0.0394472500332351,0.600600243958638,0.757121840652081,TRUE
PTPRC,0.0239664051667043,6.65352507117353,0.241469169605304,0.810365639231587,0.928125651284852,-5.43463144680249,NS,NS,0.0240931993362297,0.789979247323433,0.928491315870604,NS,0.0253233374316408,0.805281612563421,0.949744690505135,0.0281590218194053,0.790082411089068,0.0199235248230282,0.903533262518282,0.0622202405742527,0.630338004806111,0.778957953139806,TRUE
PDE8B,-0.0253130960427252,4.93670665656863,-0.241048166454207,0.810689763551466,0.928333208797321,-5.43471682383518,NS,NS,-0.0270824318998067,0.781700863622064,0.924298542151441,NS,-0.00237984612251355,0.982253672407981,0.996037792455667,-0.0591733654839715,0.622053925029932,0.00733787806133271,0.96535443996758,-0.113136303559871,0.357080442699152,0.561461394798299,FALSE
PLEK,0.021920545254899,6.86875633390123,0.24103234354611,0.810701946038756,0.928333208797321,-5.43472002973502,NS,NS,0.00992446103347976,0.901105786170475,0.969434243882996,NS,0.0399812941418694,0.667137780411908,0.906066194791987,-0.0691206489617792,0.417642433864043,0.109710268249553,0.486082404635985,0.0973865122979435,0.383114836380075,0.584137903864272,FALSE
SMPDL3B,0.0138417070101824,4.16429865976252,0.240545906393016,0.811076490396018,0.928628020411162,-5.43481848504448,NS,NS,0.0142488870919552,0.794744422873451,0.930130951894808,NS,0.0208870450627814,0.724813938722915,0.925265004088895,-0.0425829510030012,0.583203404832041,0.0682511986657514,0.429285349185865,0.0770696304395899,0.262659258350598,0.472581400807538,FALSE
ARRB2,-0.01731604673168,7.06653282957083,-0.240405152407054,0.811184875782982,0.928628020411162,-5.43484693679301,NS,NS,-0.0227365580242549,0.743242825243041,0.908618717840261,NS,-0.0335715165510101,0.647034319457693,0.896327011108261,0.0205913845416408,0.863304249834929,-0.0538696411738119,0.526599267196344,-0.0387256811813894,0.660151977281652,0.797921904500289,FALSE
TSSK1B,0.010543822301414,4.31261341824753,0.240247965987023,0.811305919138442,0.928628020411162,-5.43487869054378,NS,NS,0.0142169756152084,0.736716386107628,0.905726902287998,NS,0.0111698991549538,0.805927856466545,0.949942728917739,-0.0335024209791174,0.631011175102846,0.0530169854647832,0.380406495667231,0.0348331400906573,0.502989628641743,0.681878961184973,FALSE
MINPP1,0.0227382756539475,7.14737918259179,0.240123563424244,0.811401720190516,0.928628020411162,-5.43490380684332,NS,NS,0.0140123312777248,0.875039329140515,0.959816242071182,NS,0.0507328274829002,0.594380103391525,0.876838851405432,0.050978576988878,0.764893567846699,-0.00449344349045148,0.958564883528728,-0.0916223364634143,0.364666851104464,0.567999222341738,FALSE
ACTR3,-0.0186994499480011,8.39759621693492,-0.240120226802835,0.811404289726443,0.928628020411162,-5.43490448031313,NS,NS,-0.0169004378556171,0.813944311086648,0.934944172265903,NS,-0.00562864241505503,0.943733804398741,0.986669184629941,-0.0245021066676537,0.869363105011956,-0.0131040309683371,0.835420084660789,-0.110906322518359,0.22262156566338,0.42918283158164,TRUE
RFK,-0.0214610309446134,6.61912540326616,-0.240041601177483,0.811464840018689,0.928628020411162,-5.4349203475543,NS,NS,-0.019573428267093,0.819581372821696,0.936888016367931,NS,-0.00230679180322515,0.979797524019849,0.995851596703084,-0.0731101275664429,0.572490571697193,0.0283434550835785,0.818058833458124,0.0231784884538713,0.832267164617277,0.910610719685435,FALSE
HPCA,0.0186044993769184,4.58368209619574,0.239903594538281,0.811571122981981,0.928628020411162,-5.43494818580485,NS,NS,0.0254153083838608,0.713680792377979,0.894946246809445,NS,0.00933243498852375,0.907030507869811,0.975162651524447,0.0705128323202289,0.367757129837211,-0.0314499645327026,0.812945055883492,0.0896746958496725,0.33688503507465,0.543117107448655,FALSE
SNED1,-0.0180111524329617,6.84389850477998,-0.239892152952744,0.811579934644336,0.928628020411162,-5.43495049304793,NS,NS,-0.0120228047932614,0.867583384887274,0.957565067195579,NS,0.0116267950223974,0.874457426215331,0.969442013765158,-0.137997195030251,0.21559132265309,0.0976896743572803,0.327368393774194,-0.0852206059764586,0.349571502939624,0.554591842021298,FALSE
SLC39A8,-0.0179505927125833,7.38323663106015,-0.239700922643791,0.811727213077004,0.928660943098867,-5.43498903919446,NS,NS,-0.0300980662100687,0.675936279417049,0.872580239074931,NS,-0.0175157144175205,0.821084324541683,0.954356595366711,0.0494617832393938,0.691147892144342,-0.0829553838091367,0.317049450685996,0.0185633553877479,0.853808424372278,0.921918991950475,FALSE
CADM3,-0.015259712959051,5.1029819357449,-0.23965335828981,0.811763846435821,0.928660943098867,-5.43499862194639,NS,NS,-0.0135634388505485,0.822192636924296,0.938081601949649,NS,-0.0140172047597675,0.831614243447931,0.957157116505379,0.0361399754679954,0.690274143608003,-0.0648236982279896,0.498521071472762,-0.0141725290134694,0.840843082604189,0.915559198266244,FALSE
BMPR2,0.0199311760217639,6.64529065941502,0.238963859148206,0.812294936343397,0.929179722711938,-5.43513732187075,NS,NS,-0.00700491662453342,0.930447300851825,0.980918905054424,NS,-0.0150818561093045,0.85258827495074,0.963760440724225,0.194930616150753,0.135096574823045,-0.14881828410262,0.108635525840506,0.092165606610915,0.370383865368072,0.57347246391973,FALSE
ARHGDIB,0.0294880028893492,7.56461730889147,0.238535677956781,0.81262478993878,0.929468232076724,-5.43522325447344,NS,NS,0.0296710939310028,0.799713027116202,0.93133332036156,NS,-0.0111401242109405,0.928007541924947,0.98111147049854,0.0927260679381831,0.55878134574361,-0.0314915598363141,0.865135943427985,0.0672062728887333,0.651379779028552,0.792351017529956,FALSE
TUBBP5,0.0137173583777473,4.51148732108732,0.238179007555198,0.812899580793515,0.929670110802237,-5.43529471814117,NS,NS,0.01198291086054,0.827880995930019,0.940399583976391,NS,0.0116256168347066,0.845389568881794,0.961432879134876,0.0504737193489213,0.518604254756328,-0.0217262754158853,0.798492936494078,0.091818322827318,0.197013554347705,0.401899180462019,FALSE
C1orf116,0.0169276125634017,4.53494842837446,0.238105004927228,0.812956597894138,0.929670110802237,-5.43530953220098,NS,NS,0.0164892510034036,0.806799098204732,0.932945747541701,NS,0.0304500490562762,0.675753996663015,0.910127893806909,-0.114444156371264,0.211526774832784,0.143607532607542,0.178815883041287,0.0388775818125361,0.652779136853877,0.792844864199515,FALSE
COBL,-0.0162782784458293,7.70474351154526,-0.237967958704695,0.813062191157418,0.929702058503974,-5.43533695439163,NS,NS,-0.0107976493002293,0.869553556000667,0.957802545771486,NS,-0.00157088609631217,0.981997549460762,0.996037792455667,-0.0946328087341981,0.382415690657447,0.059277875760811,0.496521806597437,-0.0686952683963996,0.401268620630205,0.600348403672183,FALSE
ADH1C,0.0305788275263334,10.9870697555395,0.237687725551643,0.813278120019965,0.929860152122913,-5.43539297850201,NS,NS,-0.00953791817822873,0.931508442262499,0.980934246466596,NS,-0.00789528990604583,0.951253846879586,0.988584967509721,0.121231003369512,0.634692578047024,-0.0568357706081628,0.427960893301183,-0.0304628941632563,0.843335363984019,0.916552747202559,FALSE
SEMA4A,-0.0168824553093259,5.97684803438917,-0.237527762460315,0.813401383437684,0.929912276787237,-5.43542492876309,NS,NS,0.00171926312364643,0.979887602638336,0.99497862157001,NS,0.00750618774702563,0.915394987066176,0.977767681676221,-0.114964561236482,0.362912033448246,0.0776967182632903,0.326230889269835,-0.0405424377079988,0.656162953662295,0.795418083050132,FALSE
H2AC11,-0.0174918250369463,3.62778364441587,-0.237252616756685,0.813613414795398,0.9299982396854,-5.43547983488765,NS,NS,-0.0132949891741715,0.832206592861552,0.942679521411202,NS,-0.0170418647528776,0.823376115244736,0.955137889666662,0.0120473397079008,0.801378422548227,-0.0459760196123368,0.732162716818018,0.0463646561285466,0.619768731088057,0.770815629398111,FALSE
TAF1C,-0.012221751093183,6.38522937027831,-0.237134963213624,0.813704084680113,0.9299982396854,-5.43550329363109,NS,NS,-0.0139905204112637,0.77804203239097,0.92243900965567,NS,-0.00350528807850054,0.947054971900232,0.987553037791704,0.00680345863009851,0.934830964703841,-0.0305674890406325,0.649899888097546,-0.0497933312913469,0.441678804383066,0.634026216555643,FALSE
CHD4,0.016331035626113,8.33884763078105,0.237127781749748,0.813709619170111,0.9299982396854,-5.43550472515556,NS,NS,0.0291837752940757,0.659756402354915,0.864832426355436,NS,0.00640422887119228,0.927801879681365,0.98106731174221,-0.0988948967019872,0.386537778934501,0.127441756085354,0.118487038548436,0.082311655024808,0.336018348995166,0.542586478022029,FALSE
COL4A5,-0.0154061864256979,3.91320472242372,-0.236936232545073,0.813857242650294,0.930078170008526,-5.43554289186339,NS,NS,-0.0166332512633753,0.787203890291597,0.926686821491741,NS,0.00232905130180387,0.971704941321479,0.993612021850889,-0.143742489864291,0.0755227011534915,0.108346677604374,0.26737104432488,-0.0829203393013638,0.244366079849007,0.45252137787352,FALSE
CRIP1,-0.0267007025453832,5.30192379339054,-0.236659832110658,0.814070271499218,0.930232823364383,-5.43559791122045,NS,NS,-0.0268463610416925,0.802703411942685,0.931861338217362,NS,-0.0572739298822368,0.615737230342245,0.884667344935605,0.0349505693827746,0.816417703958694,-0.0861501433332497,0.606617812096157,-0.0747850771257527,0.574395269468178,0.736259118423237,FALSE
CAPN6,-0.0202714948160282,3.90288285352477,-0.236179505731756,0.814440505147692,0.930567066962032,-5.43569337110812,NS,NS,-0.0384094171280785,0.618251234422101,0.844286466385388,NS,0.00224087903458068,0.979411110384128,0.995829275186603,-0.189139290713478,0.0123249698688919,0.142565308370798,0.326112081187779,-0.103645652441213,0.326723243424109,0.53374084640947,FALSE
LINC00260,-0.0135741652091677,3.94285666140822,-0.236059833009765,0.814532755088335,0.930583657211332,-5.43571712473528,NS,NS,-0.0132226912899987,0.808488731977349,0.933837636201912,NS,-0.0147590005572373,0.804270803939605,0.949689340905157,-0.0270109994078863,0.727977048102773,-0.000617217946116397,0.994322884432457,-0.0289436263306753,0.666195198277384,0.802383190520809,TRUE
SHCBP1L,-0.0103149252843722,4.16920416317747,-0.235734706130343,0.814783393198334,0.930672526824838,-5.43578159800042,NS,NS,-0.0093592232247679,0.824343834905093,0.939081900284231,NS,-0.0144133714375546,0.749897610030185,0.933337580546977,-0.00568567428847035,0.944187615537116,-0.0147788458875622,0.772400836490604,0.0300331860664397,0.578667918229543,0.739290332197857,TRUE
GZMK,0.0301716868862904,6.32634655120852,0.235692341589267,0.814816053183167,0.930672526824838,-5.4357899924444,NS,NS,0.0291312775485284,0.801217607589327,0.931586841296447,NS,0.0284477279605159,0.830012715316131,0.957099011130615,0.0149354941445331,0.906658880270312,0.0448637298872704,0.836021463239072,0.0397622816730308,0.804479391861671,0.893326155372857,TRUE
TTF1,-0.0113339846113229,4.63207681732292,-0.235656409761089,0.814843754274804,0.930672526824838,-5.43579711108115,NS,NS,-0.0102851399536562,0.82180254252126,0.937880771739071,NS,-0.0230214981888559,0.637760861586675,0.892786912852304,0.0086501650921327,0.904451799872781,-0.030604414682513,0.671655300666148,-0.0156603559120531,0.790485025755896,0.884374051803531,FALSE
CAMKV,-0.0116182716600699,4.8002526439562,-0.235516022889213,0.814951985678384,0.930707352145532,-5.43582491346481,NS,NS,-0.00761656042963251,0.871743183038198,0.95854341336788,NS,0.00419741242294169,0.932191915695098,0.983606654620325,-0.022758869903284,0.810339094596804,-0.000875551925540416,0.986710731171974,-0.019690181522662,0.736391392130026,0.849008824762312,TRUE
ATP8B3,-0.0118543818872161,4.47866781347624,-0.23538500869197,0.815052994509436,0.930733923146411,-5.43585084477385,NS,NS,0.00472942515511133,0.921894709615669,0.976357197571782,NS,-0.0230317560512031,0.653860470889301,0.900082506322492,-0.10016044608678,0.246577540215181,0.0732978943052207,0.207878002248983,0.024986065790598,0.699769330457619,0.825220490961251,FALSE
ZNF217-AS1,-0.0177511664473263,4.39869249608493,-0.235245336070291,0.815160682287457,0.930768115245153,-5.43587847398109,NS,NS,-0.018653228500519,0.792459131057514,0.92951520602768,NS,-0.025632810298211,0.74208838498341,0.931168865425153,-0.0479213381949096,0.604932430082129,0.0113414991664138,0.923817634211054,-0.041322823699181,0.643542090518662,0.787343698915145,FALSE
SFTPD,-0.0153533952062874,4.86537759989379,-0.234573328429708,0.815678851617688,0.931123675674178,-5.43601117797943,NS,NS,-0.0159424311195816,0.793706868722347,0.929861887889612,NS,0.00183061221010838,0.977943088057013,0.995789067310889,-0.0363161121446053,0.658231033059256,0.00486065326994774,0.963067073228739,-0.0304101882360321,0.691877230713334,0.820520476087175,FALSE
UBE2A,-0.0186130397650834,6.65320762892328,-0.234499121276308,0.81573607613805,0.931123675674178,-5.43602580875538,NS,NS,-0.0175450190482118,0.818380951028735,0.936409896369686,NS,0.00643836064729207,0.935358965615189,0.984068263080509,-0.0281106127353927,0.832926414109264,-0.00945466582942849,0.917654245170213,-0.0976728699408278,0.251326907628419,0.460978045444008,TRUE
HDGFL3,0.0197256463938236,4.75242368441553,0.234454042521528,0.815770838918907,0.931123675674178,-5.4360346942863,NS,NS,0.0207931830986512,0.795793946173084,0.930144153206416,NS,0.0538609958771058,0.513763381310501,0.842016312075693,-0.0408245832096721,0.719904286688589,0.0781133677971938,0.528064169205602,-0.0664562012222708,0.512827492046206,0.689142522704813,FALSE
NOL7,-0.0217895280604194,7.03898842816455,-0.234386170623712,0.815823179491822,0.931123675674178,-5.4360480693904,NS,NS,-0.0445361215061874,0.605247888353343,0.839091160461439,NS,-0.0257744281786081,0.788651792576747,0.945073970786062,0.0521725132693275,0.764388727200553,-0.093110067914105,0.235294676588961,-0.0492924693067547,0.63679010670663,0.783265123999498,FALSE
PSMC6,0.0190394391527998,6.28720572002378,0.234259703355541,0.815920709156028,0.931123675674178,-5.43607298123076,NS,NS,0.0166642506147112,0.824930047703144,0.939324950646951,NS,0.0063938541979699,0.938908217805427,0.9849815267759,0.0226255842990265,0.879338627092477,0.0155813706189347,0.822135345355603,-0.0532741589359033,0.606768833452087,0.761210989635165,TRUE
LPA,-0.0420327070136614,8.28228564446885,-0.234236335401311,0.815938730495974,0.931123675674178,-5.43607758284194,NS,NS,-0.0496228107808091,0.773742238724651,0.920705977053441,NS,-0.0210670980785892,0.909274329980329,0.975520412091092,0.0675631464212428,0.793204840474838,-0.147714422825891,0.544751987107743,-0.228675924845308,0.239332433173809,0.446933066597542,FALSE
CEBPD,-0.0378570854198837,8.80680324796379,-0.233929427975188,0.816175426514248,0.931260748947637,-5.43613797649378,NS,NS,-0.0686889397176851,0.660033290375132,0.864832426355436,NS,-0.0706479466773742,0.669221949187319,0.90721210200779,0.208771490505924,0.416341818864077,-0.275677497919769,0.151987037487424,-0.119685973562509,0.507459056589026,0.684540825406628,FALSE
MTERF3,0.0172535793607158,4.92316989568516,0.233878869702551,0.81621442020611,0.931260748947637,-5.43614791784479,NS,NS,0.0351169076946271,0.615727729105266,0.843086526532767,NS,0.0497277787077356,0.487178636624825,0.827349228483514,-0.0604103656940434,0.63910172849888,0.0921438120920898,0.224478418754275,-0.0472233307459389,0.600508461594576,0.75708585743579,FALSE
RAB29,0.0187425723513009,7.1004987581804,0.233388246725253,0.816592843704297,0.931534763647364,-5.43624427853442,NS,NS,0.0335502671171517,0.662606236023697,0.866396008920457,NS,0.05506348640923,0.477523005778848,0.823214267972875,-0.0591451689019923,0.671819837497119,0.0938486085598301,0.270241460154334,-0.0979418919222991,0.284996652645938,0.495639152451651,FALSE
SCPEP1,0.0159145343642506,6.84543056118351,0.233365742550882,0.816610202512453,0.931534763647364,-5.43624869362254,NS,NS,0.0202969340264925,0.757337541548245,0.914253478750877,NS,-0.00330254601036467,0.961635476271726,0.990044344711509,-0.0395369539215418,0.713573144752095,0.0693856123541205,0.433713443779388,0.0289841989660605,0.753375304985074,0.860146620139083,FALSE
SCARB2,0.0302975355912946,8.11309921554198,0.233172685997297,0.81675912234336,0.931582799003656,-5.43628655189881,NS,NS,-0.0123949523002534,0.906320864491137,0.971091600767494,NS,0.000273731384407169,0.998346127345784,0.999598547845088,0.111189387891767,0.669669256091974,-0.0477053219841627,0.361140626554801,0.0932359766602654,0.572684616934346,0.735089550116649,FALSE
NCAPG2,-0.015908863855571,4.970746402159,-0.232886529737444,0.816979869969548,0.931582799003656,-5.43634260950827,NS,NS,-0.0107920458747814,0.869878640174856,0.957802545771486,NS,0.00410731118130311,0.952326383986902,0.988647625476981,-0.0771783528015111,0.462016648619404,0.043172429056585,0.635441145080914,0.000118687230303999,0.998867974802726,0.999452352222167,FALSE
MYCN,-0.0164716234145615,4.84318678307571,-0.232720551189959,0.817107916593795,0.931582799003656,-5.43637509302487,NS,NS,-0.0133269895394804,0.840971489163977,0.946566810287296,NS,-0.0234376535054622,0.748440373036931,0.932907060835747,0.0535929482916193,0.554625207240984,-0.0840338889883793,0.447898796092115,-0.0184188560404847,0.829395087211817,0.908630855060384,FALSE
NFKB1,0.0134553097490235,6.95066242780586,0.232621369284053,0.817184434367477,0.931582799003656,-5.43639449280824,NS,NS,0.0108374444338122,0.845767628841623,0.948971888705896,NS,0.0166166307972601,0.780943902712458,0.942583551986166,0.0316906751569537,0.734636842894155,-0.00412879260862451,0.953537823089961,0.0103501084931358,0.871964196243941,0.931535577011176,FALSE
GATB,0.0133596661249405,5.95268587440981,0.232531927342941,0.817253439411004,0.931582799003656,-5.43641198040399,NS,NS,0.0135979720505642,0.805852397704262,0.932772397304015,NS,-0.00131698550587987,0.981932485238694,0.996037792455667,0.00741492820037953,0.938125695326109,0.0190920919807646,0.77966193588817,0.0683484817765802,0.32292219024685,0.530628714657828,TRUE
FHIT,0.013392049695386,5.98013623558227,0.232502420412128,0.81727620452337,0.931582799003656,-5.43641774809773,NS,NS,0.0138233997352698,0.800198391082691,0.93133332036156,NS,-0.00251294898821643,0.965490169572458,0.991154888537256,0.0782716905403667,0.324230787240117,-0.0491704611194183,0.565057101296711,0.0199083192151411,0.760461244009734,0.865011117651737,FALSE
PMEPA1,-0.0165146959136623,4.6840739124424,-0.232433431474382,0.817329431316633,0.931582799003656,-5.43643123045699,NS,NS,-0.0130250783910902,0.836968024869426,0.944711551867423,NS,-0.00615613444411621,0.932834283909289,0.983827897258251,0.011899969976636,0.8621306735034,-0.0439145523078782,0.721818010921761,-0.0228284224843767,0.80255143763324,0.892121245250246,FALSE
UCP2,0.0251205680166265,6.85589389071569,0.232431970564262,0.817330558456932,0.931582799003656,-5.43643151591637,NS,NS,0.0214678474970453,0.828812926719552,0.940882643531811,NS,0.0415024821703835,0.708665246082758,0.922991767417621,-0.0246074787250812,0.835895270246887,0.0730726130889882,0.67896447037497,0.112548989000474,0.382192084235377,0.58325094104091,FALSE
TBX5,0.0133768737748678,4.77312480317771,0.232403359556364,0.817352632871234,0.931582799003656,-5.43643710609868,NS,NS,0.0311228329135795,0.570887935941332,0.821496006587481,NS,0.0254839167365177,0.664666222416531,0.904582831111324,-0.0627834473594175,0.551788636667204,0.0868171834400718,0.152861428542846,-0.00291273576906187,0.966867022345994,0.983303564025347,FALSE
FBLN5,0.0417036012615298,7.7438195722967,0.232039108260273,0.817633678865667,0.931814412506404,-5.43650821563118,NS,NS,0.0404057969898171,0.81321724764664,0.934944172265903,NS,-0.00235007983519193,0.989714070261155,0.997545300815386,0.0504665935281322,0.829309790149606,0.0332535730044494,0.900102285615884,-0.131321925968379,0.519990741658565,0.694558647677824,TRUE
MUC2,0.0106677746558184,4.3723810552648,0.23190140526349,0.817739932930817,0.931846799642846,-5.43653506919315,NS,NS,-0.000848882874491839,0.984457787401634,0.995519816121294,NS,-0.00366594072496468,0.936620301770533,0.984606253420712,0.0597317206065917,0.484033907352131,-0.0366438875110001,0.453734815982322,0.0301181976038785,0.60453840243411,0.759782002068742,FALSE
BARD1,0.0170724059030424,4.51796724963039,0.231797738146777,0.817819926598783,0.931849258707588,-5.43655527490725,NS,NS,0.0225807211317147,0.750129855445481,0.912453155128062,NS,0.00886803903352838,0.907041775283954,0.975162651524447,-0.0723245429584136,0.500514318990379,0.103276606590875,0.309432708993894,0.139032255138958,0.11631457261649,0.303062125431108,FALSE
ZHX3,-0.0124227585761262,6.67046664170666,-0.231462719985753,0.818078453363708,0.932055124064552,-5.43662051156581,NS,NS,-0.0136844368705746,0.789568635303323,0.92837514259,NS,-0.016342069022991,0.768043916457904,0.939444190767372,0.0334490651474128,0.677026962797835,-0.0566563028809685,0.446995911761905,-0.0475831920873563,0.476893656909105,0.661541675684055,FALSE
POLR2G,-0.0140696111502302,7.05787414637446,-0.231245529535493,0.81824606581233,0.932079859164831,-5.43666275387467,NS,NS,-0.0091315022711055,0.874511967657202,0.959816242071182,NS,-0.0177378834320535,0.777746976084927,0.940904082224004,-0.0324827420147866,0.774936121762508,0.00368590789773526,0.953404623941136,-0.0109223759090881,0.888167454250337,0.941485812137864,FALSE
TNS1,0.0237498695314342,8.65333369758577,0.231232820935535,0.818255873690475,0.932079859164831,-5.43666522440074,NS,NS,0.0406298320359652,0.666796101035049,0.868932504799348,NS,-0.00521930944814178,0.959749769351853,0.989557328188376,-0.0296602550093956,0.878786146027676,0.0752524896243765,0.349806821726286,0.00578629381736438,0.963768318280573,0.982060967440209,FALSE
IDH1,-0.0178978612647443,10.5279819455271,-0.23068902146926,0.81867557920877,0.932469225981104,-5.43677081108789,NS,NS,-0.00633458246782917,0.932204652484004,0.980934246466596,NS,-0.0126692397913381,0.874316059308443,0.969442013765158,-0.115590043592164,0.380268862911128,0.0763053145509778,0.392370850428761,-0.0631763710909257,0.535888643528087,0.707115489950211,FALSE
ZSCAN2,0.0162060680118207,5.17708976902145,0.230428286609486,0.818876833999361,0.932545704938671,-5.43682134869426,NS,NS,0.0190442613224679,0.775253028009628,0.921772693547648,NS,0.00397699652610135,0.955997405555667,0.988647625476981,0.00381627869239137,0.975817877460721,0.0281533648555555,0.700808122231503,0.0985192666189531,0.148874972599878,0.343813883481046,TRUE
CASP6,0.0168874702707695,5.53395723959779,0.230155394158165,0.819087486176164,0.932545704938671,-5.43687418174737,NS,NS,0.00520913598870061,0.941323312800609,0.983834731295132,NS,-0.00461471955134688,0.950124720567523,0.988202875235797,0.110158524197508,0.350598867028224,-0.0730524745871599,0.420099775269073,0.102795613202887,0.234254228113334,0.441721785946264,FALSE
GABRR1,0.0143099475031873,3.36858223670142,0.230129169905233,0.819107730013768,0.932545704938671,-5.43687925557854,NS,NS,0.0252972460315105,0.669055622687604,0.869702606634728,NS,-0.0032521371580523,0.958620920799223,0.989411706006277,-0.0340773378894042,0.753230630521986,0.0609691155603292,0.346825084847167,0.0417359092972913,0.494639187473673,0.675935203615952,FALSE
HGH1,0.0141204042674698,6.67598210264679,0.230092811837178,0.819135796866484,0.932545704938671,-5.43688628913225,NS,NS,0.0331898231678556,0.574199502325326,0.822702255651103,NS,0.0352329230626282,0.563956038406612,0.863446903165701,-0.105629697798142,0.321061572777551,0.129593716973595,0.0687293618190521,0.0382184770893863,0.622272619028622,0.772885962756579,FALSE
POU2F3,-0.0151860717895067,3.71768491043017,-0.230036320177692,0.819179406455465,0.932545704938671,-5.43689721537827,NS,NS,-0.0163386332576938,0.792950646712064,0.929521701991269,NS,-0.00724609402097746,0.915174939708067,0.977767681676221,-0.0529255198511723,0.511564135504123,0.0212055388413847,0.836722856116232,-0.0654674224246866,0.269373893949145,0.479074763274275,FALSE
DDX4,0.0153857425221609,3.23390353155035,0.229901133673898,0.819283768069281,0.932545704938671,-5.43692335140469,NS,NS,0.00480727308336989,0.938089381004963,0.981885475554416,NS,0.00678815464305265,0.921537015945512,0.978908745018184,0.051173387166144,0.680926685521852,-0.0191237719559662,0.737666424323772,0.125163946434345,0.0878804903350174,0.260164498093677,FALSE
SLC1A5,0.012053118613177,5.91499174666294,0.22989567474364,0.819287982337533,0.932545704938671,-5.43692440647484,NS,NS,0.0123869305832623,0.803462473387419,0.931905944923766,NS,0.00749964323527986,0.889767282642883,0.972034575210654,-0.0608405199728696,0.449682303882955,0.0823434129640075,0.291740832300067,0.0634416920499311,0.306173197986934,0.516050334548723,FALSE
AREG,0.010238312783737,2.89669399355656,0.229699546245926,0.819439396193495,0.932575574148444,-5.4369622964752,NS,NS,0.0107260108935913,0.79969138713924,0.93133332036156,NS,0.00897902024969814,0.845769212570236,0.961504047786501,0.0630830278596668,0.277985959716777,-0.0407190910394812,0.536729025926249,-0.00780265701572347,0.88581695455012,0.940121873486349,FALSE
CDC20,-0.017488495730559,4.35656481708952,-0.229659884159767,0.819470016709124,0.932575574148444,-5.43696995486121,NS,NS,-0.016685425795934,0.812480979205742,0.934944172265903,NS,-0.0328054927771441,0.67353786780477,0.90904329566171,-0.00775085409389814,0.928005013773268,-0.0268783644516261,0.829427405317454,0.0710645863109091,0.387543200792066,0.588416892819608,TRUE
RNASE1,0.0325283736747515,7.75288944423429,0.228950795832107,0.820017505745399,0.932679459006193,-5.43710665081189,NS,NS,0.0344207098072328,0.79699194445652,0.930459630605462,NS,-0.00310583317348327,0.982785777458887,0.996037792455667,0.137226768527696,0.434863219147018,-0.068430792790588,0.752414287594304,0.13632604206682,0.429939912892426,0.624362037499772,FALSE
PTS,0.0253601238229393,7.03492647478523,0.228881885781915,0.820070716233477,0.932679459006193,-5.43711991261799,NS,NS,0.0213349740152834,0.838868699980557,0.945840655129707,NS,0.0390171732784734,0.732489990836779,0.928368639667363,0.0434286813208277,0.828131593058285,0.00793687194997535,0.941101969316992,0.0198437263057755,0.842531956307876,0.916148281645585,TRUE
BBS7,-0.0130712045384363,4.40257019464257,-0.228855766552324,0.820090885024632,0.932679459006193,-5.43712493824881,NS,NS,-0.0166311288084102,0.760942771100628,0.915639313397325,NS,-0.0163072280403348,0.782611747783698,0.942789331497801,0.0908646568905527,0.224646060859788,-0.113295070916391,0.176924754567362,0.0221193140705838,0.73619340231524,0.849008824762312,FALSE
