gene,module,GS_T2D,GS_p,MM_green,MM_magenta,kME_own,hub
SEC61A1,green,0.322209984380057,0.0454528657729989,0.917981034221001,-0.659117278598279,0.917981034221001,TRUE
SEC61A2,magenta,-0.35997221916566,0.0243894072333546,-0.247040838472007,0.496168369052805,0.496168369052805,FALSE
SEC61B,brown,0.0197560370441152,0.904979197879177,0.59257031535412,-0.335821248360205,0.777714945249917,FALSE
SEC61G,blue,-0.101500772081011,0.538660394203381,0.221486520625839,-0.100137212886279,0.321698982285686,FALSE
SEC62,blue,-0.154919848728686,0.346346773160477,-0.458900060856365,0.720382263665671,0.759928430437768,FALSE
SEC63,blue,-0.296671091251086,0.0666592285803112,-0.470865594371615,0.605588431498083,0.862743939851049,FALSE
SECISBP2,turquoise,-0.0990749216101907,0.548458490061851,0.324031183898934,-0.0389736656284693,0.487267604048115,FALSE
SECISBP2L,blue,-0.332143326471608,0.0388469916008849,-0.181853609571083,0.21257937885367,0.575268343582516,FALSE
SECTM1,midnightblue,0.281861884560679,0.0821406091674085,0.475522427407467,-0.60850104534954,0.639451398509909,FALSE
SEH1L,blue,-0.112887753427465,0.493824251289,-0.407751104674104,0.503297292513869,0.805708674211918,FALSE
SEL1L,blue,0.0176282877902879,0.915173759036613,0.0684642147524158,0.147867413850525,0.686159752114646,FALSE
SEL1L3,lightyellow,0.037105465509257,0.822553883375658,-0.0880307694494506,0.0877109357417482,0.734817026861909,FALSE
SELENBP1,turquoise,0.0120052232439922,0.942175474102552,0.321399737153437,0.0682160987359353,0.644859219556843,FALSE
SELENOF,blue,-0.109393605289128,0.507375519658155,-0.0863610813957155,0.312551080188758,0.684788177583636,FALSE
SELENOP,blue,-0.188038819526574,0.251647308595657,-0.447946108898253,0.455446300755599,0.338245167274255,FALSE
SELENOT,pink,0.134480237131325,0.414373182658079,0.39756602484108,-0.0520148016003009,0.80509580283643,FALSE
SELENOW,turquoise,-0.0213086306207164,0.897549717949281,0.331771616498539,-0.185723033920793,0.598943275402142,FALSE
SELL,grey60,-0.179838049185864,0.273293382004566,-0.363440596954825,0.253563660106484,0.687649974093859,FALSE
SELP,red,-0.0998664290016836,0.545252309381817,-0.31417300010088,0.157684311039686,0.682673630475619,FALSE
SELPLG,greenyellow,0.12734460098124,0.439791375876687,0.300152957334372,-0.292202494753635,0.781142464812985,FALSE
SEM1,yellow,-0.106379716832997,0.519212730651871,-0.155200752414794,0.157605178344513,0.340101155873104,FALSE
SEMA3B,turquoise,-0.128957943451755,0.433970598410884,0.121948514658894,-0.254587398139013,0.496974501193525,FALSE
SEMA3F,green,0.183135709140608,0.264446948618684,0.632616944514757,-0.542602709568828,0.632616944514757,FALSE
SEMA3G,yellow,-0.154526111513135,0.347588878838036,-0.572035394950716,0.252534650053192,0.583023528350092,FALSE
SEMA4A,lightgreen,0.00670567714118608,0.967682661153066,-0.315735058624239,0.0129918928224047,0.633438104838095,FALSE
SEMA4C,turquoise,0.221761354886291,0.17484325905316,0.162666624030256,-0.217162212018593,0.406529995489263,FALSE
SEMA4D,salmon,0.191478883429791,0.242918461746145,0.267732410907317,-0.326298527097825,0.493428182037892,FALSE
SEMA4F,black,-0.0764721615687665,0.643572844490952,-0.0522807835212112,-0.232278005255406,0.438279263242842,FALSE
SEMA4G,royalblue,-0.251819204385704,0.121987231149467,-0.602803186714553,0.52165377440834,0.694779242964229,FALSE
SEMA5A,tan,-0.364686645226474,0.0224531001234823,-0.68518393426088,0.370771548748926,0.575216081930958,FALSE
SEMA6A,yellow,-0.00914251661985643,0.955948480008404,-0.338787434610425,0.165757392096405,0.495046840499471,FALSE
SEMA6B,turquoise,0.336381573414098,0.0362774300665733,0.440312365547532,-0.493492211464576,0.64907945218093,FALSE
SEMA6C,grey,-0.31311520153815,0.0522702245352324,-0.524650425807929,0.349884071821158,,FALSE
SEMA6D,black,-0.199916007549294,0.222381833829705,-0.278807857015644,-0.0977463628935111,0.697154998757759,FALSE
SEMA7A,grey,0.32148433009005,0.0459689756400918,0.152399970005522,-0.201816467617341,,FALSE
SENP2,blue,-0.263054658052932,0.105669693781336,-0.243769679361523,0.186546746016271,0.296337169088622,FALSE
SENP5,blue,0.208035702677496,0.203774431522273,0.330972105509535,-0.222497479204974,0.20833134400197,FALSE
SENP6,blue,-0.158410856914743,0.335452692046551,-0.0895151136354101,0.347050510923626,0.460974947647724,FALSE
SEPHS1,brown,0.0162753143832534,0.921663250255427,0.446289000500394,-0.0890727342584698,0.626203502707656,FALSE
SEPHS2,brown,0.153225173004298,0.35171217437222,0.329483080031148,-0.137725282652458,0.397670993609549,FALSE
SEPT5-GP1BB,turquoise,0.298024624290843,0.0653679416341552,0.438262337033755,-0.429371995673677,0.638058122784719,FALSE
SEPTIN10,blue,-0.370083323399177,0.0203955418897084,-0.565783259719823,0.675867594217449,0.799164076334667,FALSE
SEPTIN11,tan,-0.141537378810207,0.390075097778205,-0.452703350219464,0.272759727547256,0.735504031112181,FALSE
SEPTIN2,blue,-0.313392282615204,0.052051069998283,-0.199814377434232,0.321735751743042,0.525878921341258,FALSE
SEPTIN4,turquoise,-0.0242721965623688,0.883392842351458,0.157996317915074,0.228796820665533,0.449094229850303,FALSE
SEPTIN6,red,-0.143268846108541,0.384243123770302,-0.0843548149572893,-0.0568482392113438,0.714609919131445,FALSE
SEPTIN7,tan,-0.0926300198358749,0.57489195393394,-0.249163408395161,0.268672333727167,0.771349658657262,FALSE
SEPTIN8,tan,0.110484999182477,0.50312278907688,0.0954079886342334,-0.228470334494436,0.41844885666716,FALSE
SEPTIN9,turquoise,0.236740446655852,0.146762803623832,0.122018866615928,-0.332764053932625,0.292627138164625,FALSE
SERBP1,blue,0.0679020754460657,0.681273210958367,-0.323001136369318,0.439788311018006,0.446407925432324,FALSE
SERGEF,turquoise,0.237299242115742,0.145783463968891,0.4989268918006,-0.26152397774316,0.513441026375773,FALSE
SERINC1,blue,-0.269982189197226,0.0964705416099953,-0.231779490706383,0.634366560065428,0.613608786693354,FALSE
SERINC2,green,0.0525788443577984,0.750567181906296,0.372370935811531,-0.268342116029137,0.372370935811531,FALSE
SERINC3,cyan,-0.0119427830272692,0.942475723050381,0.167674426287508,0.229241967415102,0.851216820009558,FALSE
SERINC5,blue,-0.16587416957207,0.312881652907139,-0.166413280083026,0.233952619873743,0.488656374892148,FALSE
SERP1,green,0.207083248149103,0.205898984285141,0.595495929681268,-0.280161692564133,0.595495929681268,FALSE
SERPINA1,red,-0.153187449084636,0.351832180817872,-0.281972379176011,0.207036154632743,0.438059619900712,FALSE
SERPINA10,brown,0.0624470678940559,0.705681302967028,0.494005443222908,-0.0994728738656226,0.596850387936181,FALSE
SERPINA3,greenyellow,-0.278851224705218,0.0856049863150712,-0.102807817820821,0.107460487648317,0.234920616807342,FALSE
SERPINA4,turquoise,0.0124016898869941,0.940269216975125,0.337249304224575,-0.134847056281194,0.66074721443014,FALSE
SERPINA6,cyan,0.0250432078098568,0.879715408353979,0.0931083680733072,0.311996831514294,0.732899232079036,FALSE
SERPINA7,blue,-0.210253527731324,0.198886738286927,-0.225698485699304,0.158797801346458,0.682270427749307,FALSE
SERPINB1,brown,0.240213323996013,0.14075387919878,0.303427995607012,-0.176972796730886,0.482703993236109,FALSE
SERPINB6,turquoise,0.261715143219597,0.107522943582157,0.559295691498794,-0.223187057337915,0.606976062119544,FALSE
SERPINB8,blue,0.237248947009465,0.145871413775662,0.195734219866347,-0.0347596348263024,0.454416627905728,FALSE
SERPINB9,blue,-0.0957490005991367,0.56202759062369,-0.461206419121248,0.211018152940404,0.463880952958231,FALSE
SERPINC1,blue,-0.333293055355662,0.0381357151611164,-0.36809421499909,0.597873103710405,0.598828139072933,FALSE
SERPIND1,cyan,-0.120689391866512,0.464251267392564,0.178380061330341,0.205577701420728,0.782793190775408,FALSE
SERPINE1,green,0.450278288720317,0.00402309488733451,0.644880585591385,-0.609450144282554,0.644880585591385,FALSE
SERPINE2,tan,-0.112159277809248,0.496634065627746,-0.104466201792979,-0.2917051612188,0.648064845669657,FALSE
SERPINF1,brown,0.206918835882509,0.206267279149309,0.578320967131644,-0.311353813528929,0.807969161107159,FALSE
SERPINF2,turquoise,0.0514139359290097,0.755922953807121,0.383493459289825,-0.232984115753028,0.776268043508079,FALSE
SERPING1,turquoise,0.0732913308659992,0.657469365295464,0.453526801275987,-0.181436572113064,0.760357300776161,FALSE
SERPINH1,greenyellow,0.275572891024253,0.0895050015141653,0.51946316785675,-0.503740309629314,0.742337113548809,FALSE
SERTAD2,magenta,-0.14613446077455,0.374704250439689,-0.457176047074169,0.627055334747265,0.627055334747265,FALSE
SERTAD3,green,0.516577903171451,0.00076060335635085,0.636468505335777,-0.685734323160836,0.636468505335777,FALSE
SESN1,blue,-0.038648435083224,0.815300321979719,-0.185180572433204,0.249543758131481,0.495595949071418,FALSE
SET,red,-0.09934685428007,0.547355959002326,-0.165082646924022,0.0775997030821225,0.428475404371515,FALSE
SETBP1,yellow,-0.12531637720382,0.44716955772857,-0.416641890346481,0.386479448701028,0.602252357880937,FALSE
SETD1A,turquoise,0.38770099451993,0.0147423055765509,0.625156729460479,-0.470537565792966,0.742343817466136,FALSE
SETD1B,turquoise,0.0692976850076721,0.675078523008049,-0.000139940123035108,-0.0180411288039975,0.200675586381882,FALSE
SETD2,blue,-0.125414335236429,0.446811666786343,-0.492198161236613,0.370627603228316,0.619454668715296,FALSE
SETD3,blue,-0.329884116607781,0.0402761160314231,-0.0933211523763959,0.130348880237178,0.564686224082317,FALSE
SETD4,blue,-0.223844585201103,0.170723426746414,-0.307578253225751,0.287431452126766,0.350397569331265,FALSE
SETD5,turquoise,0.0840616457009448,0.610901594435271,0.160895018519775,0.0886156740999759,0.407879494631326,FALSE
SETDB1,turquoise,-0.0546421892176235,0.741109139098585,0.0375649409880787,-0.144752993603435,0.332982174657609,FALSE
SETX,green,0.353072459343316,0.027471741125998,0.380376748291295,-0.214364157345988,0.380376748291295,FALSE
SEZ6L2,yellow,-0.143463194450934,0.38359172367513,-0.443336075726864,0.293380855367431,0.510883416110836,FALSE
SF1,turquoise,0.15915581872949,0.333155656532652,0.375003608125894,-0.171393193466022,0.759081088402041,FALSE
SF3A1,black,0.0287128026674795,0.862248175726329,-0.0863622030634201,-0.00631039057039445,0.349807523949711,FALSE
SF3A2,black,-0.137696171069897,0.403195882499983,-0.429315192885878,0.0696390417552731,0.498987686720717,FALSE
SF3A3,blue,-0.162101094162691,0.324169736609864,-0.188909046497219,0.186879735573688,0.749090007417915,FALSE
SF3B1,royalblue,-0.0557172309563811,0.736196042845646,-0.261299474549165,0.489266859496716,0.726490582331108,FALSE
SF3B2,turquoise,0.294241451439476,0.0690275739407776,0.50198750754929,-0.100029859185588,0.545475884525266,FALSE
SF3B3,blue,-0.106376047285714,0.519227225836449,0.00046227739122811,0.0510660633089886,0.635384386290641,FALSE
SF3B4,grey,-0.142880160967378,0.385547830229103,0.0130412045497431,-0.12421387320749,,FALSE
SF3B5,turquoise,-0.0364011304751216,0.825869868579285,0.280825114836738,-0.084944268868122,0.441238980500129,FALSE
SFI1,turquoise,0.288315284410205,0.075082420902619,0.590816943972833,-0.52575339835077,0.728047770026814,FALSE
SFMBT1,grey,-0.154450171852424,0.347828754479577,-0.0513082653429749,0.171834919801477,,FALSE
SFN,turquoise,-0.113896571702974,0.489946636786116,-0.0301608668572229,-0.25219432774317,0.209845934811004,FALSE
SFPQ,royalblue,-0.0970502832029938,0.556700131526672,-0.190157887580788,0.220335805043486,0.801653327429896,FALSE
SFRP1,blue,-0.171927988063859,0.295295579591735,-0.437873789607222,0.204205649364214,0.443249520507581,FALSE
SFRP5,turquoise,0.292117912534249,0.0711513653508645,0.275372403750064,-0.296502102063424,0.484296508097908,FALSE
SFSWAP,yellow,0.00261242481130319,0.98740687922355,-0.182677971735948,0.0316467849605906,0.41503301586614,FALSE
SFT2D2,red,-0.047536472958269,0.773829808709164,0.103417857768931,-0.196597125700264,0.761837110676324,FALSE
SFTPC,turquoise,0.0634087765273405,0.701356223514592,0.445894433798132,-0.30441015029596,0.594979453802056,FALSE
SFTPD,grey,-0.0387300611658228,0.814917011285713,-0.0843838542465769,0.0302292615454288,,FALSE
SFXN1,turquoise,0.140123306205054,0.394876057283614,0.411613064005625,0.0252002993750623,0.533883270605601,FALSE
SFXN3,salmon,-0.0476988802178431,0.773077389631745,-0.103227924696848,-0.0861080086979829,0.40962341372198,FALSE
SGCB,green,0.0983297951050741,0.551484927705684,0.503125288516399,-0.417266905756428,0.503125288516399,FALSE
SGCD,black,-0.0113832123711164,0.945166809861345,-0.302825024742685,-0.0634379742926918,0.634430565024755,FALSE
SGCE,grey,-0.0295176281920358,0.858425540563751,0.318225128360195,-0.273428177911508,,FALSE
SGF29,turquoise,0.317796700640724,0.0486653304262242,0.421827431689478,-0.30243162238933,0.794811287928485,FALSE
SGK1,brown,0.177564652262965,0.279503759464417,0.405983279973464,-0.127382206431147,0.471320163724988,FALSE
SGK2,green,0.116007518870697,0.481883853732119,0.46560707918469,-0.344289753827291,0.46560707918469,FALSE
SGPL1,brown,-0.094197291589552,0.568410995784969,0.420445124550646,-0.0786553441931267,0.386409900497058,FALSE
SGSH,midnightblue,0.368940003990907,0.0208177507478852,0.545827828074671,-0.523882130487375,0.721217300189692,FALSE
SGSM2,turquoise,0.145981875666887,0.375208598807358,0.41092155304144,-0.50081806348638,0.511714379617607,FALSE
SGSM3,turquoise,0.34138619838857,0.0334237932108543,0.587733052585442,-0.445957850762063,0.703102617469528,FALSE
SGTA,turquoise,0.252979742087507,0.120219217722333,0.716782304620874,-0.553404502360364,0.837919127735108,FALSE
SH2B1,turquoise,0.301986084196973,0.0617020098184568,0.398568068685664,-0.48119206086727,0.702371374479673,FALSE
SH2B2,turquoise,0.368279031802073,0.0210651504398345,0.11841189846005,-0.20440060640877,0.312460768311807,FALSE
SH2B3,blue,0.045144901390523,0.784933012164299,0.279743429319907,-0.166878862881148,0.333770120443849,FALSE
SH2D2A,purple,-0.0951333020432495,0.564556467522949,-0.303117836797876,-0.0296151976474043,0.613489893427742,FALSE
SH2D3A,grey,0.138140313765804,0.401665955008733,0.0649903929185441,-0.150954016951934,,FALSE
SH2D3C,blue,-0.0186640535158893,0.910209382613427,-0.38817823091713,0.149355291854011,0.421432986280977,FALSE
SH2D4A,yellow,-0.162401058362369,0.323263131004142,-0.222089217233494,0.23416985345226,0.488438095684915,FALSE
SH3BGR,blue,-0.246984776895131,0.129562336975636,-0.203433040704409,0.420686221423479,0.358690821633329,FALSE
SH3BGRL,tan,-0.0690491980611071,0.676179952374987,-0.44407444470222,0.440208212497463,0.775727737991591,FALSE
SH3BGRL3,brown,0.25644174306901,0.115059298864162,0.539044083003955,-0.369455344461457,0.682277780240517,FALSE
SH3BP1,grey,0.0802633878606585,0.627164719760182,0.302445297973732,-0.210317173288361,,FALSE
SH3BP2,turquoise,0.179196002786389,0.275038057180656,0.40165959816958,-0.444890950171596,0.572839897155119,FALSE
SH3BP4,blue,-0.0848426779897433,0.607579777033596,-0.192319376295092,0.510383322369095,0.459149779069776,FALSE
SH3BP5,blue,-0.125535987239795,0.446367427220606,-0.338473890963894,0.364324221634052,0.606543324042692,FALSE
SH3D21,grey,0.0236436055900317,0.886392772591727,-0.0948174190362386,-0.00726504841385842,,FALSE
SH3GL1,turquoise,0.228091146887935,0.162542170554137,0.394295344134875,-0.305765808376223,0.553638393368479,FALSE
SH3GLB1,green,0.453671174334749,0.00372315220632989,0.620162825503667,-0.277156866249905,0.620162825503667,FALSE
SH3GLB2,turquoise,0.428649265662886,0.00647637948045569,0.592061781582647,-0.445719770324325,0.806592567622973,FALSE
SH3PXD2A,magenta,-0.313569884996093,0.0519109850452114,-0.5935865060241,0.478085423181872,0.478085423181872,FALSE
SH3TC1,turquoise,0.320875444940647,0.0464056768917569,0.439893022717023,-0.295761745972543,0.692837814415428,FALSE
SH3YL1,blue,-0.0736705952998133,0.655806331596526,-0.363440025919221,0.396198222098696,0.54618991727676,FALSE
SHANK1,turquoise,0.0418827735044379,0.800145397890677,0.194896239484084,-0.0586930841281677,0.515928434649226,FALSE
SHANK2,turquoise,0.203984289274934,0.212918141270296,0.0419746986560639,-0.227636548785875,0.297572805153897,FALSE
SHARPIN,brown,0.191059000908249,0.243972796816658,0.47077582500689,-0.304553358577474,0.595176554479236,FALSE
SHB,turquoise,0.280469785697229,0.0837287002658916,0.545037860604523,-0.396563812089144,0.566181279045107,FALSE
SHBG,grey,-0.17207743980388,0.29486962370904,-0.211618183614969,0.136205376460424,,FALSE
SHC1,green,0.322196885290723,0.0454621406197994,0.79216688245348,-0.592211551176315,0.79216688245348,FALSE
SHC2,turquoise,0.245685488869651,0.131656656662251,0.531393101903961,-0.454779262642658,0.763898745040757,FALSE
SHC3,yellow,-0.261644372031609,0.107621539012939,-0.476070812238651,0.0879226329655471,0.528515624241117,FALSE
SHFL,green,0.331657073629614,0.0391510433336238,0.510893405524571,-0.372878326446508,0.510893405524571,FALSE
SHLD2,blue,-0.206060248231932,0.208198026801952,-0.168602940416003,0.227554261876859,0.478194559354435,FALSE
SHMT1,brown,0.244216269601024,0.134055075217358,0.540975997277222,-0.15574399502448,0.768271325355496,FALSE
SHMT2,brown,0.0058863701528256,0.971629522023719,0.45589533978116,-0.0533339940322189,0.685373335373039,FALSE
SHOC2,blue,-0.162519446141157,0.322905754776156,-0.0738868853767128,0.317284386613626,0.615823677758563,FALSE
SHQ1,red,-0.19890261848019,0.224783416024298,-0.329429301110898,0.216502160745217,0.755876858542188,FALSE
SHROOM2,yellow,-0.275727917974919,0.0893175399574584,-0.337327223879966,0.0338291565967453,0.34296922172424,FALSE
SHTN1,yellow,-0.183092083094882,0.264562731358557,-0.357486907500051,0.292792164172988,0.811900006504349,FALSE
SIAH1,yellow,-0.0841443188438336,0.610549611163747,-0.421928789850058,0.391015432253556,0.699430280040048,FALSE
SIAH2,turquoise,0.0917804559925579,0.578419001205089,0.205879304367536,-0.0563434022296481,0.372938789596347,FALSE
SIDT2,grey,0.0409254386654362,0.804623871817033,0.23068186241971,-0.0596325600926215,,FALSE
SIGIRR,turquoise,0.0815356245591789,0.621697462217222,0.42098684611004,-0.27310007644172,0.713915929397296,FALSE
SIGLEC1,grey,-0.122565422770535,0.457283798866286,0.191046239710469,-0.121599345358443,,FALSE
SIGLEC15,purple,-0.133226136935254,0.41877908214111,-0.444452179409303,0.0571836394681333,0.654751628580199,FALSE
SIGLEC5,blue,-0.195230404612316,0.233634576513911,-0.345962904881687,0.14284029946806,0.246373064796166,FALSE
SIGLEC6,yellow,-0.117947232541994,0.474536570066615,-0.44080451760571,0.0489728013230062,0.326682322056442,FALSE
SIGLEC7,grey,0.129063121703377,0.43359261434211,0.0949097706242273,-0.091805189187429,,FALSE
SIGLEC9,greenyellow,0.260505500672898,0.109217621690914,0.182525647423474,-0.119403719803369,0.490760969634669,FALSE
SIGMAR1,brown,0.0473576510307267,0.774658511264724,0.568836616385229,-0.229997264775099,0.721264181172423,FALSE
SIK2,turquoise,-0.0956453522553582,0.562452940914574,-0.0314824034748184,0.192830168348518,0.266089324670924,FALSE
SIK3,turquoise,0.0685542895862687,0.678375634685122,0.289897701988663,-0.103519893713178,0.604024960396811,FALSE
SIL1,turquoise,0.201517270964247,0.218623087126847,0.681644663949499,-0.447898975230571,0.854482370099123,FALSE
SIM2,yellow,-0.242624328494362,0.136690234434898,-0.439204772347246,0.360315488438035,0.580449414022703,FALSE
SIN3B,turquoise,0.296469331416687,0.0668534224649597,0.27477483780592,-0.502450784627587,0.470536166474499,FALSE
SINHCAF,red,-0.248104430538592,0.127777550417264,-0.421957417927384,0.221975978076555,0.745827063054712,FALSE
SIPA1L1,yellow,-0.234272531506181,0.151145793927863,-0.498880595499753,0.406157237323535,0.468071113336765,FALSE
SIPA1L3,turquoise,0.524961414763404,0.000601068006142455,0.660458068809191,-0.53858901899333,0.49814213600824,FALSE
SIRAL2,grey,0.0551531878182106,0.738772525899547,0.136500749242874,-0.0315815556049623,,FALSE
SIRPA,brown,0.123876315165235,0.452448845369594,0.504925873023416,-0.281949974445356,0.416584023297703,FALSE
SIRPB1,blue,-0.192144481179234,0.24125343047615,-0.461616129749119,0.168305066123771,0.341622948221532,FALSE
SIRT1,magenta,-0.363183030825777,0.0230562379358027,-0.693726052312414,0.710081546986303,0.710081546986303,FALSE
SIRT2,turquoise,0.374003381758545,0.0190018904690152,0.475658974342718,-0.539674620547066,0.394260652767685,FALSE
SIRT3,grey,-0.0879785914313411,0.594320969320564,-0.248026090463811,0.109111485417419,,FALSE
SIRT4,yellow,0.0376885527380019,0.819811023307048,-0.0890279004149005,0.0332963197146191,0.357750480450386,FALSE
SIRT5,darkred,-0.186453137477771,0.255740578627057,0.0649060942962303,0.305703351058108,0.729708632749625,FALSE
SIRT6,grey,0.341286430381192,0.0334788261520563,0.0491759321793102,-0.101967967144504,,FALSE
SIRT7,turquoise,0.329780386418582,0.0403427458747334,0.289359621964435,-0.237378625844468,0.643599094422342,FALSE
SIVA1,brown,0.0787247366851008,0.633803155430303,0.497205354198125,-0.159730843859914,0.789006329460431,FALSE
SIX5,turquoise,0.471470600098783,0.00244755425143079,0.306887429069616,-0.397204848424846,0.407490108057306,FALSE
SKAP2,brown,0.249387850542726,0.125754334256401,0.499998524908419,-0.344345585551096,0.717094476463454,FALSE
SKIC2,turquoise,0.284192612335831,0.0795342773738635,0.58960880738061,-0.384350681477441,0.883318205203816,FALSE
SKIC8,blue,0.040567819579902,0.806298423443034,0.114863531824365,0.23234137583217,0.652598645699207,FALSE
SKIL,turquoise,0.28141123480724,0.0826521209758737,0.543459306545192,-0.428311926937774,0.464214364293423,FALSE
SKP1,blue,-0.116368816205253,0.480510845870701,-0.164283111245452,0.520390889130936,0.776515369469142,FALSE
SKP2,blue,-0.24685281585371,0.129773906081613,-0.450619085183136,0.562470245810281,0.637468305426978,FALSE
SLA,greenyellow,0.0389305817692286,0.81397556027896,0.201871321219092,-0.263410453953638,0.339473986381189,FALSE
SLAMF7,grey60,-0.0284528786851659,0.86348338762636,-0.268427072518234,0.168564098511703,0.699413255153658,FALSE
SLAMF8,greenyellow,-0.00898229499784668,0.956719745252779,0.0803563886703081,-0.333794732324369,0.380936754263612,FALSE
SLBP,blue,0.152987845902498,0.352467567468656,0.122395189502442,0.0953263029521692,0.393869814160421,FALSE
SLC10A1,blue,-0.279429957625898,0.0849303955867553,-0.42187143350693,0.709437014702365,0.721339813556469,FALSE
SLC10A3,turquoise,0.420700622637051,0.00765728247399169,0.64216326042853,-0.58752897787991,0.745522319186554,FALSE
SLC11A1,grey,0.312751587192599,0.0525589432747896,0.158048365846896,-0.120899900831603,,FALSE
SLC11A2,blue,-0.257125190150947,0.114060704658466,-0.348081297120875,0.443954294781681,0.486823021658309,FALSE
SLC12A2,black,-0.109334842071432,0.507605009012868,-0.370516379018394,0.0346249209466844,0.724847557689734,FALSE
SLC12A4,turquoise,0.391917519638535,0.0136060107306311,0.483011609851854,-0.514768108926967,0.59394153315492,FALSE
SLC12A6,yellow,-0.448971838307582,0.00414407407675298,-0.676856931514308,0.500012672536791,0.709731146665642,FALSE
SLC12A7,turquoise,0.42697936321173,0.00671051342833278,0.599962209994537,-0.577072108215278,0.606304346226149,FALSE
SLC12A8,green,0.217592273841697,0.183300766158602,0.463483663338937,-0.325872780386258,0.463483663338937,FALSE
SLC12A9,turquoise,0.167839106781758,0.307102594417607,0.39233305435081,-0.329998678292333,0.693887903946598,FALSE
SLC13A2,turquoise,0.217542149087962,0.183404187189913,0.464526212295006,-0.219800272204267,0.548196609588811,FALSE
SLC13A3,red,-0.0290212378251175,0.860782847920431,0.197866051688336,-0.241041491242508,0.389902886867026,FALSE
SLC13A4,turquoise,0.237871331702822,0.144785802439126,0.0107786795991544,-0.152528678709906,0.312242479663596,FALSE
SLC15A3,brown,0.226420432394722,0.16572637137367,0.56719889422018,-0.482696106782916,0.705710016217228,FALSE
SLC16A1,magenta,-0.25154539540922,0.122407190112448,-0.420027374153874,0.598047658235439,0.598047658235439,FALSE
SLC16A10,magenta,-0.482134395371226,0.00188310967833189,-0.605962894065353,0.759386426099739,0.759386426099739,FALSE
SLC16A2,brown,-0.106444576883055,0.518956558161131,0.101872028734372,0.324978782746684,0.470547485915714,FALSE
SLC16A3,lightcyan,0.174767696811065,0.287269592220834,0.30112615858448,-0.405539607431161,0.845834631480238,FALSE
SLC16A5,turquoise,0.148163623598339,0.368035409897444,0.46870183408211,-0.344150989522162,0.563121543307064,FALSE
SLC16A7,yellow,-0.475592090276868,0.00221389244133118,-0.711842355238508,0.500928588201875,0.522874499937699,FALSE
SLC16A8,turquoise,0.267836432192554,0.0992516920959909,0.238478954659552,-0.316590220348429,0.596048686100315,FALSE
SLC17A1,yellow,-0.368608680891971,0.0209414587083177,-0.571495609071916,0.460640247712855,0.440792270469358,FALSE
SLC17A2,blue,-0.199927232454369,0.222355331486783,-0.335029233371539,0.497308002291567,0.518556180496787,FALSE
SLC17A3,magenta,-0.335138471318939,0.0370162737824326,-0.551017672377964,0.558772924571656,0.558772924571656,FALSE
SLC17A4,blue,-0.21959091936223,0.179210713864632,-0.378336602224625,0.396595672326456,0.589568498744956,FALSE
SLC17A5,cyan,0.0322321131002989,0.845556641160949,0.543836362401836,-0.272571825496759,0.607568595229914,FALSE
SLC17A9,turquoise,0.0649371788993303,0.694501658150256,0.259953702375678,-0.200496013757415,0.568865063322264,FALSE
SLC19A1,green,0.254951724260762,0.117259222685943,0.628691670342709,-0.496349016654861,0.628691670342709,FALSE
SLC19A2,magenta,-0.361335718091731,0.0238156460734309,-0.696336115846904,0.865594780167198,0.865594780167198,TRUE
SLC1A1,grey,-0.0186815778849383,0.910125417513295,-0.0357229138996475,0.260523355355634,,FALSE
SLC1A2,grey,-0.245705749331168,0.131623806984173,-0.184009035255988,0.241556430220945,,FALSE
SLC1A3,black,-0.00447813161924377,0.978414957369238,0.22555574103924,-0.188597335831589,0.0229834950355083,FALSE
SLC1A4,red,-0.281847309168693,0.0821571144219999,-0.284059036925999,0.0192687178205737,0.457594505104162,FALSE
SLC1A5,salmon,0.0442484168354367,0.789106032355733,0.09968204812902,-0.309364723067562,0.48031661770067,FALSE
SLC1A7,grey,0.338686620995945,0.0349393073875196,0.250544367029668,-0.275469125341722,,FALSE
SLC20A1,blue,0.11397168608936,0.489658547859713,0.0240951693717618,0.00543799970949301,0.470147908814317,FALSE
SLC20A2,grey,0.0590091501611401,0.72121644762293,-0.105946940953174,0.316089280863663,,FALSE
SLC22A1,brown,0.173440169294782,0.291003893817805,0.5478791749628,-0.119158451900303,0.715141716907085,FALSE
SLC22A11,purple,-0.201073026415715,0.219661475493376,-0.190768460994577,0.0334791255012005,0.58125367323014,FALSE
SLC22A13,grey,0.255445337677179,0.116526953771704,0.141179398744491,-0.256242666284729,,FALSE
SLC22A17,turquoise,0.158874404565744,0.334022229998433,0.392756068488379,-0.330916636414068,0.503940485735029,FALSE
SLC22A4,purple,-0.505279063315831,0.00103481796168208,-0.584387844145606,0.354143617387863,0.614944547467602,FALSE
SLC22A5,purple,-0.00511500599105066,0.975346037738219,-0.315687641456267,0.0876476709989144,0.740109369678083,FALSE
SLC22A6,turquoise,0.229609493401193,0.159686959332777,0.279273405220314,-0.369363876731304,0.455525859734272,FALSE
SLC22A7,turquoise,0.373582474109844,0.0191475976719383,0.695860665176229,-0.548241720551758,0.806556276499602,FALSE
SLC23A2,darkred,-0.0345464446635435,0.834615781330007,-0.0759980092480639,0.339988158138981,0.755062039550741,FALSE
SLC24A3,black,-0.160888211460681,0.327851695591368,-0.355746374897748,-0.0943345375966217,0.79740298483596,FALSE
