gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,sig_fallback,logFC_paper,adjP_paper,sig_paper,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_C2,P_C2,adjP_C2,hyperglycemia_tag
HLA-DMA,-0.0199631205642161,7.84581012180659,-0.125091636619842,0.901067407667865,0.944784662463514,-6.01407345935425,NS,NS,-0.0209185488469075,0.943900427467096,NS,-0.0274317046771557,0.903480598598105,-0.0363662941693406,0.867516628685749,0.0866248992448817,0.586346660944076,0.999792781902493,FALSE
POLR2H,-0.010644259730447,8.53987064336862,-0.124879571388085,0.901234234077049,0.944810326613344,-6.01409903973952,NS,NS,-0.0110455133971641,0.944649815094766,NS,-0.00957634796709872,0.949216433837318,-0.00664597793847754,0.94180875174298,0.0049168210010313,0.953802980545304,0.999792781902493,FALSE
CLOCK,-0.0156154580626184,6.90644342453382,-0.124776260218965,0.901315508027239,0.944810326613344,-6.0141114859476,NS,NS,-0.0104082538678698,0.965255495934916,NS,-0.0953066563427996,0.599365076539195,0.0483938173927063,0.777412956181909,0.0379162284295607,0.761050682105059,0.999792781902493,FALSE
PGM1,-0.00725735459140253,10.5013191651762,-0.124308492449605,0.901683510061037,0.945078846442044,-6.01416771053891,NS,NS,-0.00956213458345267,0.928365586643747,NS,0.037836085434769,0.719957523028441,-0.0525808887284445,0.474106018296047,-0.0188923360397393,0.74534774044711,0.999792781902493,FALSE
JAG2,0.00830761602126362,5.64653668168754,0.124140610875559,0.90181559112073,0.945100055186676,-6.01418783805715,NS,NS,0.0186738554628354,0.867600092465533,NS,0.150727379343281,0.0601139904674899,-0.137096162478236,0.210839055661915,0.015822191129673,0.812373263871399,0.999792781902493,FALSE
UBE2D2,0.0101304664918498,7.59831460203822,0.123655998593159,0.902196876303915,0.945382391464296,-6.01424578632421,NS,NS,0.0015922258063652,0.990949958953312,NS,0.0330175230102547,0.829861264220628,-0.0224478085920916,0.754367569515407,0.0268276638188594,0.742415098686048,0.999792781902493,FALSE
DENND2D,0.0152137881490377,6.81003771315387,0.123178310809368,0.902572736306126,0.945658973563145,-6.01430268493728,NS,NS,0.0145286790616197,0.950801518249757,NS,0.0165558499352558,0.926903584527505,0.00416398713597488,0.980514565753517,-0.0753641483476066,0.540941678042501,0.999792781902493,FALSE
RABL6,0.0103058258250703,6.2342141600599,0.12268902591404,0.902957744768889,0.945945071075764,-6.0143607367801,NS,NS,0.0313306075674795,0.824576926426806,NS,-0.058914616668484,0.700245384040146,0.0895665787546776,0.262399217480677,0.0365128825729482,0.662811263339994,0.999792781902493,FALSE
SCD5,-0.0329872433907967,5.74721903480686,-0.122020506488236,0.903483827535712,0.946378869800021,-6.01443968091801,NS,NS,-0.0075100444805658,0.987948634380865,NS,-0.0703221349143028,0.889877797889318,0.0608636105985996,0.704170744496239,-0.369598523616027,0.174668142749672,0.999792781902493,FALSE
TMBIM4,-0.0134349188712131,8.098636289249,-0.120774841005866,0.904464205046235,0.947167617740208,-6.01458562933533,NS,NS,-0.0793080275926688,0.6512449732235,NS,0.26790824846607,0.156975136717727,-0.292779830441084,0.00522299557992603,0.029657494008152,0.788977821033238,0.999792781902493,FALSE
GOLGB1,0.00735241977908885,7.79467360296165,0.120688340785164,0.904532289039969,0.947167617740208,-6.01459570857006,NS,NS,0.00988309773778973,0.929426173567541,NS,-0.00923101097831847,0.933181516398877,0.0153529608180651,0.801172001838841,0.0272426598724245,0.653759140032189,0.999792781902493,FALSE
AMHR2,-0.0075835034395233,5.53776384830914,-0.120604420271726,0.904598343251708,0.947167617740208,-6.0146054803141,NS,NS,-0.012887687547952,0.910200401909168,NS,0.0265144988189912,0.809799169365845,-0.0419065951457656,0.583684820451942,0.0434216947673036,0.48926902386774,0.999792781902493,FALSE
SDHD,-0.0140113848811669,8.60157185876044,-0.12017582390619,0.904935704038075,0.947167617740208,-6.01465528035374,NS,NS,-0.0170419872034504,0.937800033577018,NS,-0.0163045118152825,0.936084191563521,-0.0328694222256143,0.76311157501382,0.0838867227301767,0.471360302339216,0.999792781902493,FALSE
AUTS2,-0.0127343872940333,7.57077402956602,-0.120171750979095,0.904938910044075,0.947167617740208,-6.01465575275095,NS,NS,0.00972790350800157,0.961823573465439,NS,-0.163927917614231,0.351689104914724,0.124506576399416,0.308658620054934,0.211469107401494,0.0503810400118557,0.999792781902493,FALSE
ONECUT1,-0.00858875554704586,7.73133195892213,-0.1201081558042,0.904988969216854,0.947167617740208,-6.01466312674283,NS,NS,-0.0167485578624769,0.897513844536521,NS,0.101375864415069,0.32322671376221,-0.115294423361046,0.221163162737968,0.0452452355404232,0.526169781311492,0.999792781902493,FALSE
CDC42EP2,-0.00770909886965043,6.58369910169383,-0.120066878480279,0.905021461021827,0.947167617740208,-6.01466791084638,NS,NS,-0.0053879663344869,0.964840437078275,NS,-0.00507704678905618,0.963409639160113,0.0105046825175252,0.878865949856554,0.0158988712169359,0.803677500735924,0.999792781902493,FALSE
AKR1D1,-0.0142870955510208,10.1793017154697,-0.119654727039109,0.905345898653876,0.947389825835944,-6.01471558969844,NS,NS,-0.0394694465845014,0.848708847901395,NS,0.122646137281308,0.555282622373141,-0.143543482883306,0.269137947499615,-0.154260353695406,0.199062550606886,0.999792781902493,FALSE
FKBP1A,0.00891441216267097,8.6668476027764,0.119446297826773,0.905509976335876,0.947444192674363,-6.01473963901032,NS,NS,0.0497850343750486,0.669479913827595,NS,-0.147519975800425,0.268541002913391,0.150510661953835,0.0134719010775272,0.0691424531819287,0.35470676462186,0.999792781902493,FALSE
FGFR1,-0.00997661626635526,6.45703575072672,-0.119202399966749,0.90570198062472,0.947527762322506,-6.01476772762355,NS,NS,-0.00935492820080874,0.951988085604818,NS,-0.00572743972224465,0.960745676781369,-0.00393457693662569,0.975159860319317,0.111986673215683,0.183821481528227,0.999792781902493,FALSE
ZDHHC18,-0.00977226399597164,7.36541026610327,-0.118131679536477,0.906544953891463,0.94820262955634,-6.01489035888529,NS,NS,-0.0200030152188875,0.893892741565686,NS,0.0958668508853542,0.44586855139519,-0.105350293764761,0.3193725270977,-0.0162960491968907,0.843206119336363,0.999792781902493,FALSE
EDNRA,0.0159306511641573,5.95303026585741,0.118097983353446,0.906571484519014,0.94820262955634,-6.01489420021532,NS,NS,0.0114392899678988,0.962199771621869,NS,-0.0446997088060614,0.739951105021642,0.0820738108442694,0.722813972507738,-0.120471503714395,0.372126849889029,0.999792781902493,FALSE
FHL2,0.016746448147253,5.31287825633008,0.116518368388976,0.907815312279159,0.949386062965209,-6.01507304576459,NS,NS,0.0529261504065994,0.828496321643313,NS,-0.138903706914176,0.581070517038199,0.154440399019716,0.280309255691804,0.214842298879415,0.13864318250307,0.999792781902493,FALSE
FUCA1,-0.0111006751190015,8.35280908788388,-0.116057476943669,0.9081782738968,0.949583251710635,-6.01512477482301,NS,NS,-0.00924409975673157,0.958939757127884,NS,-0.0462370223533046,0.751534955425218,0.0218721610484041,0.870298950748336,-0.0938458136659577,0.327325813499141,0.999792781902493,FALSE
FOCAD,-0.00837936586685206,5.67951939090574,-0.115761173787104,0.908411629314022,0.949583251710635,-6.01515792279498,NS,NS,0.0129018639803968,0.922422580664828,NS,-0.111907682084301,0.386607412769992,0.0993233178470945,0.211893985136633,-0.0250706964497516,0.728153890319333,0.999792781902493,FALSE
ABI2,-0.00954447052669494,7.03752290211201,-0.115654866665481,0.908495354156688,0.949583251710635,-6.01516979492531,NS,NS,-0.00848762001861658,0.955673934592742,NS,0.0237225113650199,0.826215142568691,-0.0381258924583028,0.769588105852208,0.0270380519118056,0.742290032174875,0.999792781902493,FALSE
AFM,-0.0114380444020821,10.5754422157814,-0.115610488170045,0.908530305866973,0.949583251710635,-6.01517474778684,NS,NS,0.0161862471666971,0.927032588874516,NS,-0.114735614953256,0.539877820368021,0.0772410249007649,0.340032413315184,0.0642044758079745,0.515670877800241,0.999792781902493,FALSE
BEX3,-0.00959634525597508,7.61567127773394,-0.115426555205411,0.908675170141812,0.949583251710635,-6.01519525537191,NS,NS,-0.00830458935968981,0.957626660378966,NS,-0.00980479007410651,0.947759619916016,-0.0136445894136976,0.890143143071369,0.0803338927058412,0.33463277583043,0.999792781902493,FALSE
CNN3,0.0227490597494784,7.0810508270648,0.115422800921467,0.908678127021561,0.949583251710635,-6.01519567361556,NS,NS,0.0165015980456165,0.960209183477082,NS,0.0230610776358411,0.952608822264496,0.0007886030305162,0.993707667457212,0.164095869110517,0.405089410648098,0.999792781902493,FALSE
ZNF160,-0.0170866949146937,7.18509395627512,-0.114451402123723,0.909443246172712,0.95026529370093,-6.01530343487076,NS,NS,-0.0696466690581366,0.775655888475218,NS,0.166152858600869,0.544447031740875,-0.203855447258399,0.127937196694412,0.0797426848304674,0.592316121795559,0.999792781902493,FALSE
CLSTN2,-0.014425206578994,4.9787078177147,-0.114177647362145,0.90965888400299,0.950373092213806,-6.01533363922465,NS,NS,0.000123653502635435,0.999429537967447,NS,-0.258733411496455,0.139449497228285,0.239107219778203,0.174795843563086,0.0530529780787674,0.673561562681878,0.999792781902493,FALSE
CENPN,-0.0100425155069734,5.8635327934547,-0.113317136807428,0.910336756835147,0.950951933723969,-6.01542811175806,NS,NS,-0.0121118734506096,0.941341542385378,NS,0.0519025282943559,0.657935288714124,-0.088808894949219,0.497871460516471,0.00628690688226641,0.943204398384434,0.999792781902493,FALSE
PLEKHB2,-0.00891955862337479,6.53487973184161,-0.113188616737525,0.910438005186616,0.950951933723969,-6.01544216023934,NS,NS,0.00249611735934163,0.986930176706284,NS,-0.0606286077126566,0.665558272330274,0.0334670417635765,0.670117792203025,0.111921568049534,0.158881516801568,0.999792781902493,FALSE
CTNNBL1,0.0109698161279379,6.82129905381486,0.113020307707491,0.910570601636543,0.950972881452081,-6.01546053394341,NS,NS,-0.0323510085784706,0.846564926673674,NS,0.221921247829147,0.159529123528251,-0.174253945432285,0.0550376187594907,-0.0571112198015769,0.555415181169092,0.999792781902493,FALSE
CSTPP1,0.0076971106652417,5.55068454898235,0.112740090905056,0.910791366485093,0.951085893079465,-6.01549106361086,NS,NS,0.00806403149190516,0.948272859124577,NS,-0.020263383432729,0.826720989637643,0.033573011581356,0.758916242145233,0.0699219142851293,0.306830397214886,0.999792781902493,FALSE
TECPR2,-0.00654008483071511,5.81081395526402,-0.112167855050391,0.911242216588765,0.951439111599538,-6.01555317354756,NS,NS,-0.00289457780623525,0.98068579388229,NS,-0.022606297175515,0.826545061886534,0.0143256991485474,0.833231498768815,-0.0135675687245254,0.815281968389355,0.999792781902493,FALSE
TBX3,-0.00952809228713747,7.17026345437971,-0.111611409367476,0.911680654444596,0.951779284662322,-6.01561326673917,NS,NS,-0.0573298298253997,0.673045275581365,NS,0.207126151480725,0.146171900193163,-0.232203247037964,0.00573890917354602,0.0817930867515448,0.338679852308975,0.999792781902493,FALSE
TUSC3,0.0126166718662954,5.84757574492161,0.110904781346602,0.912237465005847,0.952242937529265,-6.0156891483801,NS,NS,0.0199000396933098,0.924125977189882,NS,-0.101401463444644,0.506051323322464,0.151357991712774,0.331731847605137,0.0820921984792333,0.470062961399438,0.999792781902493,FALSE
LMX1B,-0.00972933428963163,4.51365666025045,-0.110700082378569,0.912398772585978,0.952293679391244,-6.0157110401224,NS,NS,0.00193340580758772,0.990219081923105,NS,-0.0731245070839686,0.623957642613895,0.0569681127231498,0.58548950899133,0.013837902711396,0.874377635440104,0.999792781902493,FALSE
LRRC23,0.00788616098456174,5.58636366941645,0.110490511029598,0.912563923595133,0.952348419708395,-6.01573341107443,NS,NS,0.0125145105526947,0.921445265178953,NS,0.162051280244777,0.0752507418566718,-0.144078665299757,0.197863481022387,-0.0200216749917157,0.778260851797441,0.999792781902493,FALSE
SLC30A1,0.010627509384129,8.464534308299,0.110035013921187,0.912922887912111,0.952605384398288,-6.01578188757059,NS,NS,0.0576248581784391,0.710715702449019,NS,-0.193141828884817,0.259375283774679,0.195862197533294,0.0263412275425324,0.073011076886953,0.449350382567169,0.999792781902493,FALSE
KANK2,-0.00864340285415644,7.39099105893052,-0.109710335224144,0.913178769213742,0.952754735134723,-6.01581631948655,NS,NS,0.00143355038708659,0.991525705514098,NS,-0.0773488023138036,0.568583283969412,0.0655573755185408,0.49302776380345,0.121427966575283,0.127111264512002,0.999792781902493,FALSE
ILF3,0.00697716039433161,7.76470318961842,0.10953799056869,0.913314598904163,0.952778809967923,-6.01583455518597,NS,NS,0.0109095881305601,0.926203926188376,NS,-0.00928577802650565,0.937392278863899,0.0286997767681347,0.676327101656673,0.0139800733028483,0.825591889576283,0.999792781902493,FALSE
TTC38,0.0104186110738329,9.50222036548572,0.108571335236565,0.914076495836505,0.953455917765519,-6.0159363054651,NS,NS,-0.00525541290292253,0.977477748557377,NS,0.0624436571582887,0.734687788238772,-0.0369182367474039,0.651651222618618,0.0112809399734211,0.906025340587588,0.999792781902493,FALSE
FAM120A,0.00954096177121855,8.09594095704455,0.108340493184986,0.914258452717019,0.953528008573045,-6.0159604706074,NS,NS,0.0155848752916885,0.912898803889219,NS,-0.00688780830150293,0.969202071064012,0.0174575194121624,0.74109224176111,0.104552258792912,0.237205182106124,0.999792781902493,FALSE
RNF186,-0.00742455072587056,5.41937772713439,-0.108085727777759,0.914459272140618,0.953619751892907,-6.01598708043891,NS,NS,-0.00647993076632591,0.959338963636575,NS,0.0258237309914042,0.780705119784046,-0.0337176249575277,0.752409814256403,-0.0700603275059271,0.308802689247752,0.999792781902493,FALSE
AKAP12,0.00975937832471274,6.2000290898203,0.107467573921292,0.914946556872196,0.953948043130209,-6.01605138534623,NS,NS,0.0187627228318092,0.909616340135459,NS,-0.0563383875717856,0.70002328551095,0.060055364719342,0.577301660796899,0.0996514973593943,0.274008480480372,0.999792781902493,FALSE
ENTPD1,-0.0132007003674275,6.37811388403282,-0.107399946937038,0.914999868588207,0.953948043130209,-6.01605839803367,NS,NS,-0.0146949721567875,0.945967320686836,NS,-0.0381526354610067,0.766378786710544,0.00833494718589378,0.968149105416822,-0.0791732655178716,0.518766097530753,0.999792781902493,FALSE
MID2,0.012480403679767,7.04610832329286,0.106953685539147,0.915351675383683,0.954052542126271,-6.016104563208,NS,NS,0.0680684890279508,0.720907056808996,NS,-0.267366696324847,0.17600823165047,0.293681147761699,0.0161318001364042,-0.146895745825497,0.210574497707727,0.999792781902493,FALSE
PPP2R1B,-0.0129286826600126,8.65581291654982,-0.106798900443635,0.915473703063351,0.954052542126271,-6.01612053065763,NS,NS,0.0103564619449816,0.964408324046931,NS,-0.184774429619945,0.348639819010256,0.149054572709854,0.294349363020947,-0.00204570705681562,0.986459338943964,0.999792781902493,FALSE
FKBP10,0.0106961328521038,6.02218408695312,0.106740842724512,0.9155194744681,0.954052542126271,-6.01612651386397,NS,NS,0.0146551592824338,0.933402854365127,NS,0.0734897755243562,0.445527979735303,-0.0353690981116719,0.835205381291391,-0.0171049383852244,0.863909017667588,0.999792781902493,FALSE
RAB9A,-0.0104765362080226,6.22563087787731,-0.106646719411981,0.915593679795772,0.954052542126271,-6.01613620694366,NS,NS,-0.00897829878904055,0.960180614318728,NS,-0.0244710198567359,0.892184727819058,-0.0136190019428026,0.866875191579118,0.0555977206708986,0.570536226317784,0.999792781902493,FALSE
EOLA2,-0.00758631604545901,6.9631810176343,-0.106556726888097,0.915664629188646,0.954052542126271,-6.01614546663163,NS,NS,0.00497306299726752,0.970951713732765,NS,-0.1312909260564,0.245830455000403,0.115327962292302,0.201716629652714,-0.0261212432826232,0.712749557893829,0.999792781902493,FALSE
MRPL15,-0.0120050496900923,7.53002134427999,-0.105978520129109,0.916120499414757,0.954353223361915,-6.01620477426992,NS,NS,-0.0377159641218006,0.848370276281809,NS,0.148429008299176,0.419548533483573,-0.188130227404346,0.148035862997746,0.0439641672650399,0.69697159064815,0.999792781902493,FALSE
MOCOS,0.0185195504929929,7.01527673362001,0.105904203298085,0.916179094427438,0.954353223361915,-6.01621237368233,NS,NS,0.0192838408098144,0.952384420293295,NS,0.022531984555326,0.942558621665588,0.0351069510470694,0.828039947841985,-0.0644756097448225,0.711399868435391,0.999792781902493,FALSE
MERTK,0.0122058917624424,6.87432040010255,0.105087794359761,0.916822822062958,0.954765980950225,-6.01629550641976,NS,NS,0.0180262566286116,0.933402854365127,NS,-0.116810045980277,0.475234807063477,0.142844166396166,0.384481474117,-0.0218674751034413,0.850062567901873,0.999792781902493,FALSE
PROX1,0.0178759103480433,7.37047420167751,0.105074389930212,0.916833391751382,0.954765980950225,-6.01629686599187,NS,NS,-0.043289153178244,0.881717699773501,NS,0.230742731827418,0.443569590894062,-0.155084816985353,0.226851186444403,-0.160665470990502,0.345568971942578,0.999792781902493,FALSE
EGR1,0.0249728704335954,8.06784446918248,0.104745433251084,0.917092786124465,0.954765980950225,-6.01633017678444,NS,NS,0.0324594481311813,0.942506884205487,NS,-0.0472296069579556,0.899747464726519,0.0727849058941121,0.805446218753554,0.312466347719449,0.192780307798174,0.999792781902493,FALSE
SEPTIN8,-0.00841908554050264,6.52566051874503,-0.104717323160083,0.917114952384348,0.954765980950225,-6.01633301842557,NS,NS,0.0426043190209953,0.746622964766726,NS,-0.26156654572769,0.0486892826286788,0.249394079654574,0.00158803420669132,0.012975445598272,0.871260165524816,0.999792781902493,FALSE
LAT2,0.00595753508637742,5.89670475032224,0.104685188893212,0.917140291996802,0.954765980950225,-6.01633626593573,NS,NS,0.0129637365099908,0.901087196310795,NS,-0.0298583226764837,0.763148986959002,0.0487869129957783,0.486322003244843,-0.0795377019565047,0.165469551415951,0.999792781902493,FALSE
NUP42,0.00685426281401025,5.7030676064293,0.104388103894265,0.917374563764623,0.954892222691681,-6.01636624236545,NS,NS,0.0127347363118613,0.913831634091214,NS,-0.0737331299917212,0.467230323888277,0.0800895558722328,0.372762155909134,-0.00765410651208054,0.906811491765934,0.999792781902493,FALSE
GABARAPL2,0.0107848962220949,8.71415770994786,0.104144960124979,0.91756630473561,0.954974168618783,-6.0163907126675,NS,NS,0.0123485617837886,0.946067524073399,NS,-0.0046655269559821,0.980954240017033,0.00526564995734091,0.942579555292934,0.0906062417944256,0.381824413961935,0.999792781902493,FALSE
ZNF146,-0.00979577799301712,6.63788867997523,-0.103793882840848,0.917843169869474,0.955144678004564,-6.01642594491211,NS,NS,0.0320259847436679,0.842006562095546,NS,-0.176795571123398,0.285172954281787,0.141385087513328,0.0985416438359491,0.000647177856999193,0.994505116910186,0.999792781902493,FALSE
CAV2,0.0122787819263124,6.82977406587185,0.10293825248663,0.918517976800567,0.955729208713803,-6.01651131339115,NS,NS,0.0535763487918741,0.790005883340388,NS,-0.282239556192605,0.101367416459802,0.271591260876887,0.0320938482327288,0.0852126070831591,0.474503595954566,0.999792781902493,FALSE
CD53,0.0144745696339559,7.63486297886073,0.102583386625857,0.918797865480163,0.955880378766994,-6.0165465120857,NS,NS,0.00569610528858267,0.983243956601165,NS,-0.180488981870086,0.236991255624563,0.198045120492008,0.391130491197159,-0.00231708156904276,0.986841759568389,0.999792781902493,FALSE
EPOR,-0.0127908403438308,7.90001167529262,-0.102400121000929,0.918942414253419,0.955880378766994,-6.01656464240019,NS,NS,0.0246033371795118,0.91180846585388,NS,-0.141156452196476,0.537369340187577,0.130467409533243,0.257395924610504,-0.0868235341696035,0.486441729503099,0.999792781902493,FALSE
CD1C,0.0100146752242534,5.82056839174439,0.102323781690792,0.919002626876102,0.955880378766994,-6.01657218502471,NS,NS,0.00963961919273615,0.957562626939534,NS,-0.0520094517676624,0.672867662611704,0.069690023454835,0.652291863181956,-0.0682394357474587,0.48510761807811,0.999792781902493,FALSE
NIPAL2,-0.0103345603243419,6.90459492271342,-0.101610188954349,0.919565496323212,0.956348116176141,-6.01664241889662,NS,NS,-0.0103344276746258,0.956158157251572,NS,-0.0843103904532327,0.52484133051425,0.0638887145432294,0.682609642235943,0.0182781842172988,0.856799611824274,0.999792781902493,FALSE
CLASP1,-0.00625718372810358,7.62667667821104,-0.101210430005965,0.919880837466393,0.956482187992858,-6.01668154964849,NS,NS,-0.0362067486589028,0.719790400501681,NS,0.172983698671019,0.0761266392386285,-0.182694750373898,0.004690235415622,-0.0151341780875178,0.805869537104335,0.999792781902493,FALSE
MNAT1,-0.0066939725923616,5.74363955763388,-0.101159773289617,0.919920797848279,0.956482187992858,-6.01668649721924,NS,NS,-0.00598554752969704,0.962181665438507,NS,-0.0261617013211168,0.802947407459818,0.00484590688323472,0.957243167276685,-0.0591880179157567,0.371402393452241,0.999792781902493,FALSE
EPS8L3,-0.00573224153093754,5.66494743384464,-0.100771661725032,0.92022696531497,0.956682807198757,-6.01672432139094,NS,NS,-0.00191378381463725,0.986653114137766,NS,-0.0246366504372588,0.809511853522957,0.0114220119872215,0.876022949649224,0.00860999347988933,0.879193468036402,0.999792781902493,FALSE
SESN1,-0.011093510580916,6.8354506838841,-0.100092433045773,0.920762814251781,0.957013696941768,-6.0167901672474,NS,NS,0.00623615826594826,0.977477748557377,NS,-0.234542590490999,0.126686828088958,0.186124818073608,0.189220200646322,-0.0379151787701355,0.731361477416068,0.999792781902493,FALSE
DUSP10,-0.0172896423227291,7.54661918906224,-0.100081096421472,0.920771758122672,0.957013696941768,-6.01679126246726,NS,NS,-0.0712343696046025,0.809078666701444,NS,0.336665692076523,0.210197061726557,-0.391575327564797,0.0489338014137778,0.0789639391437049,0.64662830364417,0.999792781902493,FALSE
BCAS3,0.00583832326426581,7.37482358866561,0.0998949113191684,0.920918647736608,0.95704865002759,-6.01680923188281,NS,NS,-0.00173836268472094,0.987948634380865,NS,0.0708558667006694,0.453327348764203,-0.0578734015257361,0.418833240704132,0.00383580026262909,0.947447828152972,0.999792781902493,FALSE
WDR83OS,-0.00947548896180272,8.12027363642072,-0.0994116950692337,0.921299891327627,0.957327112852736,-6.01685571284498,NS,NS,0.0058824796414676,0.97258047830782,NS,-0.0441938931843033,0.818141791048672,0.0252342051157433,0.695935430296427,-0.0238025375933848,0.802045751275749,0.999792781902493,FALSE
LAMP1,0.00929269785404685,10.410718451039,0.0989764772555613,0.921643281606183,0.957444706974917,-6.01689738398244,NS,NS,0.0321414471564658,0.838959338246555,NS,-0.0671676212930663,0.706459689981561,0.0818233216760849,0.319063596363006,-0.0640286696426191,0.494656379525422,0.999792781902493,FALSE
PCDH9,-0.0136725140340328,5.11371693315905,-0.0988797205732703,0.921719625450739,0.957444706974917,-6.0169066233903,NS,NS,-0.0138653035144234,0.956134614072324,NS,-0.0140809298244964,0.926609213060742,-0.000374879489662305,0.998688479605859,0.104632876241267,0.448895372014053,0.999792781902493,FALSE
DLGAP4,-0.0064441499269714,6.61115215758376,-0.0985457241689041,0.921983164100306,0.957444706974917,-6.01693844769387,NS,NS,0.00267865653602417,0.983823534104203,NS,-0.0960820836581355,0.373769085757823,0.0844020922731792,0.325021407275321,0.0766421429628554,0.243156581357997,0.999792781902493,FALSE
EFCC1,-0.00627861338123115,6.14047776704122,-0.0985206713221941,0.922002932316606,0.957444706974917,-6.01694083047442,NS,NS,0.00441537806450754,0.970951713732765,NS,-0.0479765228932312,0.684126710764384,0.031218902532185,0.644328221562944,0.0770821013448471,0.228658889186245,0.999792781902493,FALSE
MCFD2,-0.0139910387008397,8.12615779714816,-0.0983965407797168,0.922100879584129,0.957444706974917,-6.01695262761868,NS,NS,-0.00107782564063541,0.995480727459405,NS,-0.0573273031593811,0.830388311229692,0.0244438941775744,0.825505098262619,-0.111094736609052,0.434392663961245,0.999792781902493,FALSE
GALNT6,0.00602366947811639,4.82361848953459,0.0983630535650947,0.922127303437323,0.957444706974917,-6.0169558076374,NS,NS,0.00354270010327884,0.976924269992545,NS,0.0580764503073858,0.539518298671925,-0.049254930168896,0.573374953042042,-0.011614234233889,0.848974342955378,0.999792781902493,FALSE
MMP24,-0.00577301670723962,4.98157285744677,-0.0982630558223646,0.922206209475604,0.957444706974917,-6.01696529720151,NS,NS,-0.00880716414382299,0.933429281177576,NS,-0.0933231769039056,0.225291820402347,0.0837006194622925,0.374228325022108,0.0703497861395457,0.233266045283267,0.999792781902493,FALSE
PIGG,0.00777658866596642,6.49363385900241,0.0977470985378507,0.922613352721435,0.957749733476182,-6.01701410709757,NS,NS,0.0209151620544006,0.879515378827198,NS,-0.0507675268570758,0.716899258888635,0.0491936389898902,0.517317464032519,0.0387510240358582,0.625231611301164,0.999792781902493,FALSE
VAMP2,-0.00743263616169365,7.91281193981637,-0.0975492876355408,0.92276945140697,0.95779411182765,-6.01703275202871,NS,NS,-0.00100352058274922,0.993743422015851,NS,-0.0506544503389517,0.696632390710398,0.0465394181568559,0.608629351654785,-0.105137993176751,0.170779918820719,0.999792781902493,FALSE
RARG,0.00859065598174791,5.99629581965825,0.097160121718626,0.923076563238489,0.957846512703274,-6.01706932318873,NS,NS,0.0169795026744151,0.914720519091342,NS,-0.112623732785401,0.395436639831004,0.114553981829441,0.35200552279601,0.074231235121843,0.401200257197241,0.999792781902493,FALSE
FLVCR2,-0.00854854757276158,6.22009940408384,-0.0970301145815846,0.923179161540898,0.957846512703274,-6.01708150781336,NS,NS,-0.0120103723203302,0.940151917498723,NS,-0.0484052925658585,0.62411195334397,0.0404347326559336,0.781913614111367,-0.00295989379994399,0.973084006383079,0.999792781902493,FALSE
NIPBL,0.00567612822525376,7.14917428007129,0.0968206349298615,0.923344480304568,0.957846512703274,-6.01710110651353,NS,NS,-0.0199461482708356,0.842707479610328,NS,0.113308241593002,0.260572463196502,-0.0941256477977443,0.103519828568273,-0.0729873476882785,0.215549319990879,0.999792781902493,FALSE
IRF8,0.00981040011328549,6.8602572116935,0.096788658520472,0.923369715995762,0.957846512703274,-6.01710409446887,NS,NS,0.0184450518110779,0.916019942914293,NS,0.197061932827058,0.0800185708426657,-0.175322134984428,0.285718842239564,-0.0560599181414929,0.579302657858483,0.999792781902493,FALSE
TMEM176A,-0.00859445865223485,11.5407043804968,-0.0967671263488587,0.923386709169334,0.957846512703274,-6.01710610593281,NS,NS,-0.00756923520791197,0.963641732076981,NS,-0.04407073416934,0.738117982440441,0.030504111743868,0.811345559868829,-0.0320076652186483,0.717621412214114,0.999792781902493,FALSE
LY9,-0.00825812598156617,5.6602942065311,-0.0957488140444269,0.924190401747644,0.958360896806617,-6.01720072247689,NS,NS,0.0281171883449378,0.850885150136666,NS,-0.223591681163757,0.113448628863687,0.199097771736833,0.0402647272239613,0.0340834549642342,0.691740522291796,0.999792781902493,FALSE
PSMD1,0.00812082363986377,8.09420644445074,0.0956275675698826,0.924286099653002,0.958360896806617,-6.01721192144715,NS,NS,0.0169134736392635,0.91180846585388,NS,-0.213371885090618,0.0826524534057612,0.224863523033343,0.049603465483615,-0.00734529923193961,0.930779960767477,0.999792781902493,FALSE
SUN1,0.0101552018933253,7.13079056976484,0.0955883150371934,0.924317081293582,0.958360896806617,-6.01721554398101,NS,NS,0.0470540869046561,0.779653761888863,NS,-0.0977350121270684,0.624035089901543,0.105661424329641,0.172146892678176,0.158566982690708,0.139229681763416,0.999792781902493,FALSE
CKAP4,-0.00823112800498382,6.92267157970128,-0.0955640296365175,0.924336249582713,0.958360896806617,-6.01721778448528,NS,NS,0.0362778421045515,0.798669198909026,NS,-0.163600830774066,0.298794115459868,0.153734889354122,0.0477119296507864,0.0307395473969905,0.720239080442387,0.999792781902493,FALSE
PBXIP1,-0.00577079091781929,6.80425409716959,-0.0949695341809635,0.924805494681251,0.95872977917514,-6.01727245354074,NS,NS,-0.00834603997317274,0.941701434108409,NS,0.0388952679238157,0.70347058663597,-0.0413622497073556,0.607982625784915,-0.0243385856852303,0.687787581459512,0.999792781902493,FALSE
